Keuwl Accelerometer Data File
2021-04-25 22-03-49

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.3679628,-0.328016,-0.081405,9.914692,9.920450,1.952242,193.937790
0.3699625,-0.323227,-0.090982,9.907509,9.913198,1.941183,195.720932
0.3719622,-0.349564,-0.093377,9.895537,9.902150,2.094057,194.955841
0.3739620,-0.359141,-0.093377,9.890749,9.897708,2.148674,194.574219
0.3759617,-0.363930,-0.088588,9.890749,9.897839,2.168711,193.680923
0.3779615,-0.368718,-0.086194,9.900327,9.907565,2.190263,193.157547
0.3799613,-0.361535,-0.088588,9.909904,9.916892,2.151132,193.768097
0.3819610,-0.368718,-0.086194,9.909904,9.917135,2.188207,193.157547
0.3839607,-0.359141,-0.107742,9.883567,9.890676,2.172588,196.699249
0.3859605,-0.368718,-0.110137,9.897932,9.905410,2.226423,196.630951
0.3879602,-0.373507,-0.090982,9.902720,9.910179,2.223080,193.690048
0.3899599,-0.373507,-0.105348,9.917087,9.924677,2.240968,195.751175
0.3919597,-0.378295,-0.117319,9.905115,9.913031,2.289868,197.230057
0.3939594,-0.387873,-0.119714,9.885961,9.894291,2.351269,197.152420
0.3959593,-0.390267,-0.126897,9.888355,9.896868,2.376523,198.012115
0.3979590,-0.387873,-0.124502,9.883567,9.891958,2.360159,197.795990
0.3999587,-0.390267,-0.131685,9.907509,9.916066,2.380473,198.645599
0.4019585,-0.392661,-0.124502,9.902720,9.911284,2.382034,197.592422
0.4039582,-0.411815,-0.114925,9.895537,9.904770,2.474092,195.592819
0.4059579,-0.402238,-0.117319,9.897932,9.906796,2.423982,196.260208
0.4079576,-0.402238,-0.117319,9.897932,9.906796,2.423982,196.260208
0.4099575,-0.397450,-0.110137,9.917087,9.925659,2.381459,195.488495
0.4119573,-0.385478,-0.122108,9.895537,9.903795,2.339921,197.576645
0.4139570,-0.385478,-0.117319,9.890749,9.898953,2.332884,196.927505
0.4159567,-0.392661,-0.102954,9.883567,9.891899,2.351852,194.691956
0.4179565,-0.371113,-0.107742,9.897932,9.905473,2.235809,196.189209
0.4199562,-0.363930,-0.110137,9.909904,9.917195,2.197311,196.837479
0.4219559,-0.371113,-0.119714,9.900327,9.908003,2.255506,197.878693
0.4239556,-0.366324,-0.107742,9.895537,9.902902,2.209746,196.389542
0.4259554,-0.356747,-0.119714,9.905115,9.912260,2.175559,198.550232
0.4279552,-0.354353,-0.114925,9.895537,9.902547,2.155949,197.969131
0.4299549,-0.349564,-0.112531,9.893144,9.899957,2.125780,197.844284
0.4319547,-0.356747,-0.102954,9.912297,9.919250,2.145301,196.097641
0.4339544,-0.349564,-0.114925,9.919480,9.926303,2.124399,198.199158
0.4359541,-0.347170,-0.122108,9.909904,9.916735,2.126793,199.378006
0.4379538,-0.344776,-0.102954,9.909904,9.916433,2.079425,196.626205
0.4399536,-0.339987,-0.093377,9.914692,9.920959,2.036728,195.357498
0.4419534,-0.330410,-0.095771,9.902720,9.908694,1.989676,196.164505
0.4439531,-0.342381,-0.102954,9.905115,9.911566,2.067248,196.735992
0.4459529,-0.337593,-0.112531,9.897932,9.904326,2.058995,198.434952
0.4479526,-0.332804,-0.107742,9.907509,9.913682,2.022069,197.938889
0.4499523,-0.354353,-0.110137,9.912297,9.919241,2.143932,197.265808
0.4519520,-0.373507,-0.117319,9.902720,9.910457,2.263994,197.437637
0.4539518,-0.380690,-0.117319,9.888355,9.896377,2.307069,197.128052
0.4559515,-0.378295,-0.117319,9.897932,9.905853,2.291491,197.230057
0.4579513,-0.371113,-0.114925,9.907509,9.915123,2.245592,197.206573
0.4599511,-0.378295,-0.114925,9.907509,9.915395,2.285247,196.898651
0.4619508,-0.383084,-0.117319,9.921875,9.929960,2.312238,197.027206
0.4639505,-0.383084,-0.131685,9.902720,9.911002,2.342429,198.970413
0.4659503,-0.383084,-0.131685,9.905115,9.913395,2.341928,198.970413
0.4679500,-0.380690,-0.129291,9.900327,9.908487,2.325574,198.758652
0.4699497,-0.395055,-0.136474,9.883567,9.892400,2.421396,199.057709
0.4719494,-0.387873,-0.114925,9.895537,9.903803,2.341008,196.504364
0.4739492,-0.385478,-0.119714,9.890749,9.898982,2.336992,197.252655
0.4759490,-0.392661,-0.136474,9.895537,9.904265,2.405582,199.165451
0.4779487,-0.397450,-0.146051,9.897932,9.906985,2.449605,200.176865
0.4799484,-0.404632,-0.131685,9.909904,9.919035,2.458697,198.027161
0.4819482,-0.392661,-0.124502,9.907509,9.916068,2.380802,197.592422
0.4839479,-0.378295,-0.129291,9.917087,9.925141,2.308510,198.869003
0.4859476,-0.371113,-0.126897,9.921875,9.929624,2.263648,198.877380
0.4879474,-0.354353,-0.105348,9.912297,9.919188,2.135884,196.557068
0.4899473,-0.354353,-0.107742,9.909904,9.916822,2.140369,196.912109
0.4919470,-0.339987,-0.122108,9.897932,9.904522,2.090221,199.755997
0.4939467,-0.344776,-0.131685,9.888355,9.895240,2.137441,200.904083
0.4959464,-0.361535,-0.131685,9.885961,9.893446,2.228971,200.013565
0.4979462,-0.349564,-0.131685,9.883567,9.890623,2.164375,200.642014
0.4999459,-0.342381,-0.122108,9.871595,9.878285,2.108772,199.628433
0.5019457,-0.349564,-0.105348,9.869201,9.875952,2.118679,196.771225
0.5039454,-0.328016,-0.105348,9.864412,9.870427,2.000369,197.805344
0.5059451,-0.316044,-0.114925,9.866806,9.872535,1.951941,199.983109
0.5079449,-0.304073,-0.110137,9.852441,9.857747,1.880031,199.910629
0.5099446,-0.311256,-0.107742,9.859624,9.865124,1.913257,199.093491
0.5119444,-0.308861,-0.112531,9.873989,9.879459,1.906802,200.018753
0.5139441,-0.301679,-0.105348,9.866806,9.871979,1.854880,199.249527
0.5159438,-0.311256,-0.114925,9.873989,9.879562,1.924578,200.265701
0.5179436,-0.328016,-0.119714,9.869201,9.875376,2.026323,200.050232
0.5199434,-0.366324,-0.119714,9.866806,9.874330,2.236772,198.097260
0.5219431,-0.373507,-0.110137,9.847652,9.855349,2.264513,196.429306
0.5239429,-0.378295,-0.124502,9.854836,9.862880,2.314268,198.217087
0.5259427,-0.380690,-0.124502,9.826104,9.834264,2.334142,198.110031
0.5279424,-0.387873,-0.093377,9.806950,9.815062,2.329610,193.535858
0.5299422,-0.407027,-0.100560,9.814133,9.823084,2.446167,193.877533
0.5319420,-0.411815,-0.117319,9.828498,9.837821,2.494577,195.901398
0.5339417,-0.411815,-0.131685,9.873989,9.883451,2.507256,197.732590
0.5359415,-0.442941,-0.141262,9.893144,9.904061,2.690500,197.688461
0.5379413,-0.454912,-0.143656,9.914692,9.926163,2.754774,197.525574
0.5399411,-0.471672,-0.134079,9.950606,9.962682,2.821264,195.868546
0.5419409,-0.495615,-0.114925,9.948212,9.961213,2.927704,193.055252
0.5439406,-0.502798,-0.102954,9.921875,9.935140,2.961079,191.572037
0.5459403,-0.507586,-0.124502,9.893144,9.906939,3.023944,193.781601
0.5479401,-0.498009,-0.129291,9.888355,9.901732,2.978613,194.553574
0.5499399,-0.507586,-0.134079,9.881172,9.895109,3.041309,194.796768
0.5519397,-0.512375,-0.160416,9.873989,9.888576,3.112441,197.384506
0.5539395,-0.509981,-0.177176,9.885961,9.900691,3.125810,199.158142
0.5559393,-0.519558,-0.193936,9.876384,9.891941,3.213819,200.469193
0.5579390,-0.505192,-0.186753,9.885961,9.900621,3.118474,200.287750
