Keuwl Accelerometer Data File
2021-04-23 02-18-31

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
7.7516704,0.011715,-0.036122,1.271333,1.271900,1.710864,287.969147
7.7536702,0.012203,-0.031728,1.269136,1.269592,1.534294,291.037506
7.7556701,0.010739,-0.028556,1.266696,1.267063,1.379843,290.609680
7.7576704,0.009519,-0.020013,1.261570,1.261765,1.006388,295.436218
7.7596703,0.010007,-0.009274,1.250587,1.250662,0.625263,317.174744
7.7616696,0.010251,-0.003173,1.243021,1.243068,0.494956,342.801453
7.7636695,0.008298,0.008054,1.229842,1.229896,0.538867,44.144905
7.7656693,0.006102,0.015620,1.210805,1.210921,0.793522,68.663139
7.7676692,0.005125,0.017817,1.200554,1.200697,0.884923,73.950996
7.7696691,0.000000,0.022942,1.177368,1.177592,1.116275,90.000000
7.7716684,-0.005125,0.024651,1.153450,1.153725,1.250544,101.745636
7.7736683,-0.008298,0.027335,1.126847,1.127209,1.452257,106.886787
7.7756681,-0.011715,0.027823,1.113179,1.113588,1.553434,112.833656
7.7776680,-0.014400,0.028312,1.101708,1.102166,1.651379,116.958832
7.7796674,-0.017085,0.027579,1.078766,1.079254,1.722492,121.776932
7.7816672,-0.021478,0.028312,1.057288,1.057885,1.924984,127.184708
7.7836671,-0.024162,0.029776,1.047037,1.047739,2.097325,129.058472
7.7856669,-0.029044,0.031240,1.026536,1.027422,2.379404,132.913223
7.7876663,-0.031484,0.034901,1.010672,1.011764,2.662784,132.053558
7.7896662,-0.032461,0.037098,1.001886,1.003098,2.816819,131.185928
7.7916660,-0.036122,0.043444,0.988218,0.989832,3.272195,129.742188
7.7936659,-0.037830,0.045640,0.981384,0.983173,3.456721,129.654556
7.7956653,-0.040271,0.051742,0.969913,0.972127,3.867309,127.893692
7.7976651,-0.042955,0.057111,0.961127,0.963780,4.252293,126.948166
7.7996650,-0.043444,0.060040,0.956978,0.959843,4.428194,125.888641
7.8016648,-0.045640,0.064677,0.950144,0.953436,4.762467,125.209099
7.8036642,-0.046860,0.071511,0.944042,0.947906,5.174869,123.236427
7.8056641,-0.045640,0.075904,0.940869,0.945029,5.377677,121.017906
7.8076639,-0.044420,0.086399,0.934524,0.939560,5.934882,117.208794
7.8096633,-0.043199,0.090304,0.932083,0.937443,6.130023,115.565445
7.8116632,-0.040271,0.100555,0.929398,0.935689,6.647680,111.825386
7.8136630,-0.037830,0.107144,0.925737,0.932685,6.997567,109.446861
7.8156629,-0.037342,0.110073,0.923785,0.931069,7.171515,108.739304
7.8176627,-0.036122,0.117883,0.923053,0.931250,7.608032,107.036018
7.8196621,-0.034901,0.123009,0.922565,0.931383,7.890707,105.840240
7.8216619,-0.033925,0.125205,0.921588,0.930673,8.012144,105.160568
7.8236618,-0.033681,0.128134,0.920368,0.929855,8.191463,104.727448
7.8256612,-0.033925,0.129110,0.917683,0.927342,8.276591,104.722237
7.8276610,-0.032705,0.130819,0.917195,0.927054,8.363607,104.036247
7.8296609,-0.031972,0.132283,0.914022,0.924098,8.468769,103.587654
7.8316607,-0.031972,0.132771,0.910361,0.920548,8.531521,103.539543
7.8336601,-0.026847,0.135212,0.903039,0.913501,8.679373,101.230354
7.8356600,-0.025871,0.135456,0.901575,0.912061,8.696510,100.812759
7.8376598,-0.023674,0.135212,0.901087,0.911482,8.661680,99.931259
7.8396597,-0.018305,0.136432,0.899378,0.909852,8.701884,97.641632
7.8416591,-0.014400,0.138141,0.900111,0.910763,8.771694,95.951035
7.8436589,-0.011959,0.138873,0.902307,0.913010,8.781543,94.921936
7.8456588,-0.006590,0.140337,0.903772,0.914626,8.835957,92.688438
7.8476586,-0.003661,0.141558,0.904992,0.916003,8.893023,91.481461
7.8496585,0.000244,0.143510,0.907189,0.918469,8.989244,89.902557
7.8516579,0.005858,0.143998,0.907433,0.918806,9.024279,87.670609
7.8536577,0.007566,0.143998,0.906944,0.918336,9.033941,86.992310
7.8556576,0.011715,0.146195,0.904504,0.916317,9.210212,85.418472
7.8576570,0.016840,0.145707,0.903039,0.914874,9.225711,83.407127
7.8596568,0.018061,0.145219,0.902551,0.914338,9.209636,82.910545
7.8616567,0.020990,0.143754,0.901575,0.913205,9.153861,81.692932
7.8636565,0.020745,0.143266,0.900599,0.912159,9.131487,81.760605
7.8656559,0.022210,0.141069,0.899134,0.910405,9.024736,81.052826
7.8676558,0.023186,0.137652,0.900355,0.911112,8.813005,80.438866
7.8696556,0.025383,0.135944,0.901575,0.912120,8.720667,79.423828
7.8716559,0.027579,0.131307,0.902063,0.911987,8.460093,78.138184
7.8736548,0.029288,0.125693,0.904260,0.913423,8.122673,76.883560
7.8756552,0.030264,0.122276,0.904748,0.913475,7.926201,76.098381
7.8776550,0.035878,0.116663,0.907677,0.915846,7.658603,72.905693
7.8796549,0.038318,0.113734,0.909873,0.917754,7.514157,71.380821
7.8816543,0.041003,0.106412,0.911338,0.918445,7.132509,68.927277
7.8836541,0.045884,0.098358,0.913778,0.920201,6.773581,64.990891
7.8856540,0.048081,0.095185,0.914754,0.920949,6.649361,63.200371
7.8876538,0.053206,0.088351,0.917927,0.923703,6.410685,58.943230
7.8896532,0.059552,0.082982,0.921100,0.926746,6.327565,54.334999
7.8916531,0.061504,0.081274,0.923297,0.928905,6.299366,52.883137
7.8936529,0.067362,0.073952,0.926714,0.932097,6.160807,47.669891
7.8956528,0.068094,0.070779,0.929154,0.934331,6.034034,46.107513
7.8976521,0.069558,0.067606,0.931595,0.936631,5.944354,44.184456
7.8996520,0.070535,0.060040,0.936720,0.941289,5.647363,40.404797
7.9016519,0.071023,0.056623,0.939405,0.943786,5.522793,38.563637
7.9036517,0.070047,0.050521,0.944775,0.948714,5.223110,35.801189
7.9056511,0.069558,0.044664,0.946971,0.950572,4.988884,32.704731
7.9076509,0.068338,0.042467,0.948924,0.952328,4.846463,31.857998
7.9096508,0.066630,0.037342,0.954049,0.957102,4.577271,29.267994
7.9116507,0.064677,0.032461,0.960639,0.963360,4.308026,26.651472
7.9136500,0.063945,0.030508,0.963323,0.965925,4.206402,25.505772
7.9156499,0.063213,0.025627,0.969181,0.971578,4.025793,22.067900
7.9176497,0.064433,0.023186,0.972842,0.975249,4.026377,19.791189
7.9196496,0.063945,0.019769,0.981384,0.983664,3.901538,17.179533
7.9216490,0.064921,0.015376,0.989926,0.992172,3.855645,13.324530
7.9236488,0.064433,0.012935,0.993831,0.996002,3.783255,11.351662
7.9256487,0.065897,0.009274,1.000421,1.002632,3.805652,8.011231
7.9276485,0.065653,0.005858,1.007499,1.009653,3.743190,5.098392
7.9296479,0.065653,0.004149,1.014089,1.016220,3.711565,3.616114
7.9316478,0.066386,0.000976,1.023851,1.026002,3.710246,0.842524
7.9336476,0.067362,-0.001953,1.031173,1.033373,3.739160,358.339722
7.9356475,0.067606,-0.002685,1.035811,1.038018,3.737274,357.725922
7.9376469,0.066874,-0.004637,1.045817,1.047963,3.667463,356.033295
7.9396467,0.066386,-0.005613,1.049966,1.052078,3.630653,355.166626
7.9416466,0.064677,-0.004881,1.057044,1.059032,3.511400,355.683960
7.9436464,0.062725,-0.004149,1.063634,1.065490,3.382288,356.215515
7.9456458,0.062481,-0.003173,1.067051,1.068883,3.355380,357.092957
7.9476457,0.061260,0.000000,1.071932,1.073681,3.270819,0.000000
7.9496455,0.059796,0.000976,1.075105,1.076767,3.183830,0.935358
7.9516454,0.057599,0.001708,1.077790,1.079329,3.060431,1.698953
7.9536448,0.054670,0.008298,1.081695,1.083107,2.926500,8.630801
7.9556446,0.054426,0.008298,1.081695,1.083095,2.913763,8.668919
7.9576445,0.053938,0.011471,1.079010,1.080418,2.925630,12.006201
7.9596443,0.052230,0.014156,1.077546,1.078904,2.874942,15.164461
7.9616437,0.050521,0.016108,1.076081,1.077387,2.821125,17.684393
7.9636436,0.048569,0.021234,1.070712,1.072023,2.834208,23.614271
7.9656434,0.048081,0.025383,1.063390,1.064779,2.926902,27.830414
7.9676433,0.046860,0.027579,1.059973,1.061367,2.936517,30.478586
7.9696426,0.044908,0.032705,1.051187,1.052654,3.025239,36.064384
7.9716425,0.042467,0.035145,1.041180,1.042638,3.030605,39.610687
7.9736423,0.041247,0.039783,1.036299,1.037882,3.165144,43.964645
7.9756422,0.037830,0.044420,1.024584,1.026244,3.259306,49.580681
7.9776416,0.036610,0.047349,1.019702,1.021457,3.359054,52.288952
7.9796414,0.034901,0.053938,1.009208,1.011250,3.642445,57.094757
7.9816413,0.032949,0.059064,0.997736,1.000026,3.877928,60.844982
7.9836407,0.031972,0.061504,0.992367,0.994785,3.995716,62.532726
7.9856405,0.030996,0.067118,0.982360,0.985138,4.303796,65.211647
7.9876404,0.028800,0.072243,0.970889,0.973999,4.579838,68.265366
7.9896407,0.028556,0.075172,0.965276,0.968619,4.762014,69.199707
7.9916406,0.028556,0.078101,0.953561,0.957180,4.984012,69.916328
7.9936399,0.027823,0.079321,0.948680,0.952396,5.063570,70.670700
7.9956398,0.026359,0.082982,0.937941,0.941973,5.303524,72.377701
7.9976397,0.023430,0.083226,0.926958,0.930981,5.328846,74.276764
7.9996390,0.022210,0.084202,0.922565,0.926665,5.392269,75.223747
8.0016384,0.019769,0.084935,0.914510,0.918659,5.447120,76.897209
8.0036383,0.018793,0.084935,0.908165,0.912321,5.471386,77.523499
8.0056381,0.017817,0.085179,0.905480,0.909652,5.489587,78.185829
8.0076380,0.016108,0.084935,0.904016,0.908140,5.462425,79.261101
8.0096378,0.014644,0.084935,0.902795,0.906900,5.453376,80.217590
8.0116377,0.012203,0.085667,0.900599,0.904746,5.488266,81.892754
8.0136375,0.009763,0.086887,0.903283,0.907505,5.528751,83.589157
8.0156374,0.009763,0.086887,0.903283,0.907505,5.528751,83.589157
8.0176363,0.009030,0.088595,0.905968,0.910335,5.614018,84.180031
8.0196362,0.009030,0.087863,0.909873,0.914150,5.544644,84.131874
8.0216360,0.008542,0.087619,0.913046,0.917280,5.507336,84.431656
8.0236359,0.009274,0.086643,0.919636,0.923755,5.412763,83.890198
8.0256357,0.011227,0.086155,0.926226,0.930292,5.358878,82.575531
8.0276356,0.012203,0.085423,0.930131,0.934125,5.300272,81.869896
8.0296354,0.015376,0.082738,0.937941,0.941708,5.127017,79.472214
8.0316353,0.016352,0.081029,0.942090,0.945709,5.014541,78.590538
8.0336351,0.017573,0.080297,0.949656,0.953206,4.946884,77.655716
8.0356340,0.020501,0.079565,0.958198,0.961714,4.901089,75.550972
8.0376339,0.021722,0.079809,0.962591,0.966138,4.911192,74.774536
8.0396338,0.024162,0.078101,0.967961,0.971407,4.827671,72.809242
8.0416336,0.023918,0.079077,0.974062,0.977559,4.847958,73.171051
8.0436335,0.023674,0.079077,0.975527,0.979013,4.836630,73.333206
8.0456333,0.023674,0.079565,0.977967,0.981484,4.851796,73.429840
8.0476332,0.023430,0.080785,0.980408,0.984010,4.903727,73.826248
8.0496330,0.022698,0.081029,0.983093,0.986687,4.892367,74.351357
8.0516329,0.020990,0.082982,0.984313,0.988028,4.969920,75.805260
8.0536327,0.021722,0.082250,0.986021,0.989684,4.931017,75.206238
8.0556326,0.021478,0.084446,0.985777,0.989621,5.051366,75.730217
8.0576315,0.021234,0.085423,0.985777,0.989699,5.102539,76.040817
8.0596313,0.021966,0.086399,0.985045,0.989071,5.171233,75.735489
8.0616312,0.023186,0.089328,0.981628,0.985957,5.370859,75.449249
8.0636311,0.023674,0.090792,0.981140,0.985616,5.462676,75.385399
8.0656309,0.027091,0.092501,0.979920,0.984649,5.617613,73.675957
8.0676308,0.029776,0.096161,0.977967,0.983135,5.876966,72.795143
8.0696306,0.030508,0.096650,0.976259,0.981506,5.926950,72.481354
8.0716305,0.031728,0.098114,0.974550,0.979990,6.039977,72.079674
8.0736294,0.030264,0.100311,0.969181,0.974828,6.170156,73.211273
8.0756292,0.030508,0.101043,0.966740,0.972485,6.230832,73.199234
8.0776291,0.031240,0.103727,0.960883,0.966970,6.432334,73.238937
8.0796289,0.031972,0.104460,0.955269,0.961495,6.523899,72.981972
8.0816288,0.030752,0.106900,0.952829,0.959300,6.658733,73.950996
8.0836287,0.030020,0.107633,0.947947,0.954510,6.722808,74.415596
8.0856285,0.029044,0.108853,0.946727,0.953407,6.786309,75.060585
8.0876284,0.028067,0.111049,0.941113,0.948058,6.939242,75.815704
8.0896273,0.028556,0.112270,0.935988,0.943130,7.055439,75.729538
8.0916271,0.027335,0.112758,0.935744,0.942910,7.068079,76.373001
8.0936270,0.028800,0.113246,0.934036,0.941316,7.130831,75.731552
8.0956268,0.031484,0.112026,0.933059,0.940288,7.108899,74.302208
8.0976267,0.031240,0.111782,0.932083,0.939282,7.098045,74.385597
8.0996265,0.033193,0.111782,0.932083,0.939349,7.130776,73.461571
8.1016264,0.033681,0.111294,0.932327,0.939550,7.109147,73.162529
8.1036263,0.034901,0.111049,0.932571,0.939808,7.114940,72.552811
8.1056261,0.036610,0.110317,0.936232,0.943420,7.077065,71.641144
8.1076250,0.037586,0.109341,0.938185,0.945282,7.025627,71.029594
8.1096249,0.038562,0.107633,0.945507,0.952394,6.894806,70.288582
8.1116247,0.041735,0.104460,0.951120,0.957749,6.745001,68.221672
8.1136246,0.043199,0.103727,0.953317,0.959916,6.722195,67.389709
8.1156244,0.044908,0.104216,0.958686,0.965379,6.750698,66.688141
8.1176243,0.046860,0.102995,0.960883,0.967522,6.716270,65.535591
8.1196241,0.046128,0.101531,0.964300,0.970727,6.596804,65.566422
8.1216240,0.046372,0.099334,0.966740,0.972936,6.469509,64.975395
8.1236238,0.047349,0.099334,0.968449,0.974681,6.482529,64.514801
8.1256227,0.048325,0.097626,0.973330,0.979407,6.385770,63.664593
8.1276226,0.048569,0.096161,0.977235,0.983155,6.290926,63.202747
8.1296225,0.047104,0.095429,0.978944,0.984711,6.204314,63.728771
8.1316223,0.044420,0.091768,0.985045,0.990307,5.909130,64.171043
8.1336222,0.041247,0.092012,0.992611,0.997720,5.800491,65.854454
8.1356220,0.039294,0.091768,0.996028,1.001018,5.723411,66.819801
8.1376219,0.037098,0.090548,1.001886,1.006653,5.578332,67.720917
8.1396217,0.035389,0.089084,1.004326,1.008890,5.451903,68.334045
8.1416216,0.030996,0.088107,1.009940,1.014249,5.283720,70.618103
8.1436214,0.030020,0.087131,1.013601,1.017782,5.195124,70.989235
8.1456203,0.028800,0.087131,1.014577,1.018719,5.168277,71.709618
8.1476202,0.028067,0.091036,1.017994,1.022442,5.346248,72.864891
8.1496201,0.028312,0.090304,1.018482,1.022869,5.308657,72.593086
8.1516199,0.029044,0.091280,1.017994,1.022491,5.375526,72.349876
8.1536207,0.028800,0.093233,1.017750,1.022417,5.476649,72.834053
8.1556196,0.028556,0.093965,1.017018,1.021748,5.515656,73.096176
8.1576195,0.029532,0.097138,1.016529,1.021587,5.703617,73.089676
8.1596193,0.031484,0.099578,1.014577,1.019938,5.877165,72.454269
8.1616192,0.031972,0.101287,1.013601,1.019150,5.982091,72.481041
8.1636190,0.033193,0.103239,1.010916,1.016716,6.122919,72.176727
8.1656189,0.033681,0.106656,1.007499,1.013689,6.334812,72.474434
8.1676188,0.034169,0.106900,1.005791,1.012033,6.366827,72.274315
8.1696186,0.032705,0.107388,1.002130,1.008398,6.391570,73.062126
8.1716185,0.030020,0.108365,0.999445,1.005751,6.419243,74.515831
8.1736183,0.030020,0.108121,0.996516,1.002814,6.424617,74.482559
8.1756182,0.028556,0.109829,0.993099,0.999562,6.518877,75.425781
8.1776171,0.027823,0.110561,0.990659,0.997197,6.564919,75.874512
8.1796169,0.028800,0.111049,0.985289,0.991946,6.641393,75.461174
8.1816168,0.029532,0.112758,0.981140,0.988040,6.775087,75.323608
8.1836166,0.029532,0.113734,0.977235,0.984274,6.856523,75.444214
8.1856165,0.030752,0.115931,0.972842,0.980208,7.028419,75.143684
8.1876163,0.030020,0.117639,0.971866,0.979420,7.120727,75.684402
8.1896162,0.030996,0.120080,0.970645,0.978536,7.281036,75.526184
8.1916161,0.033437,0.122276,0.968205,0.976468,7.459220,74.706177
8.1936159,0.035145,0.123741,0.967717,0.976229,7.571730,74.144196
8.1956148,0.035878,0.124473,0.967228,0.975864,7.628177,73.921150
8.1976147,0.038318,0.126181,0.966496,0.975451,7.769607,73.107773
8.1996145,0.039538,0.127646,0.966008,0.975207,7.875842,72.789558
8.2016144,0.039783,0.128378,0.967961,0.977247,7.904923,72.782524
8.2036142,0.041735,0.128866,0.968205,0.977634,7.964224,72.054749
8.2056141,0.042467,0.128622,0.968205,0.977634,7.963978,71.728287
8.2076139,0.041491,0.128866,0.970645,0.980041,7.940107,72.153015
8.2096138,0.042223,0.128378,0.973086,0.982426,7.906736,71.794106
8.2116127,0.043688,0.128866,0.976991,0.986421,7.928850,71.272560
8.2136126,0.044176,0.129842,0.979188,0.988746,7.973363,71.210388
8.2156124,0.043932,0.130575,0.979676,0.989315,8.004742,71.404556
8.2176123,0.043444,0.130331,0.982360,0.991920,7.961019,71.565048
8.2196121,0.046128,0.133015,0.984557,0.994572,8.137837,70.874016
8.2216120,0.047837,0.133747,0.984557,0.994751,8.209563,70.319687
8.2236118,0.047349,0.132771,0.987242,0.997254,8.125936,70.372871
8.2256117,0.043932,0.133259,0.992855,1.002721,8.043958,71.754143
8.2276106,0.044420,0.135944,0.996272,1.006485,8.169142,71.905174
8.2296104,0.042467,0.134968,1.000421,1.010377,8.050033,72.533951
8.2316103,0.041979,0.133747,1.002862,1.012612,7.957295,72.574562
8.2336102,0.041491,0.132527,1.005791,1.015332,7.861199,72.615944
8.2356100,0.041247,0.129598,1.007987,1.017121,7.684288,72.345421
8.2376099,0.040759,0.128622,1.007743,1.016736,7.625938,72.417213
8.2396097,0.038806,0.125937,1.010428,1.018985,7.430597,72.873863
8.2416086,0.038074,0.125449,1.015065,1.023496,7.359221,73.116852
8.2436085,0.036366,0.124717,1.016774,1.025039,7.281116,73.744102
8.2456083,0.035878,0.123741,1.019702,1.027809,7.200998,73.830971
8.2476082,0.035389,0.123497,1.019458,1.027521,7.182257,74.009750
8.2496080,0.034169,0.123985,1.020190,1.028265,7.184906,74.592300
8.2516079,0.032705,0.123985,1.020190,1.028217,7.163796,75.223129
8.2536077,0.031484,0.123497,1.017262,1.025214,7.141058,75.697639
8.2556076,0.031484,0.124229,1.016529,1.024576,7.185507,75.778503
8.2576065,0.029044,0.125205,1.014821,1.022928,7.218224,76.940147
8.2596064,0.028067,0.124961,1.015065,1.023113,7.191238,77.340919
8.2616062,0.030020,0.125449,1.015309,1.023470,7.240449,76.542213
8.2636070,0.029288,0.124961,1.015309,1.023389,7.204648,76.809387
8.2656059,0.028312,0.124717,1.017018,1.025027,7.167328,77.210274
8.2676058,0.026847,0.123009,1.018482,1.026235,7.047093,77.688042
8.2696056,0.026115,0.121544,1.019214,1.026768,6.954264,77.873817
8.2716055,0.027091,0.119836,1.021899,1.029258,6.855579,77.261322
8.2736053,0.026847,0.118615,1.024096,1.031291,6.772423,77.246704
8.2756052,0.026359,0.117883,1.025560,1.032649,6.717555,77.395851
8.2776051,0.026603,0.116907,1.028489,1.035453,6.649213,77.180222
8.2796049,0.025627,0.117639,1.029953,1.036966,6.667445,77.710556
8.2816038,0.025871,0.119104,1.030685,1.037867,6.744012,77.744972
8.2836037,0.027579,0.119836,1.031417,1.038722,6.798870,77.039474
8.2856035,0.028067,0.121544,1.031662,1.039176,6.894408,76.996979
8.2876034,0.030264,0.122765,1.033126,1.040834,6.977467,76.151520
8.2896032,0.031728,0.124473,1.035078,1.043018,7.074237,75.699722
8.2916031,0.031972,0.125449,1.036055,1.044112,7.122463,75.701775
8.2936029,0.031240,0.128134,1.037519,1.045868,7.244486,76.298065
8.2956028,0.030752,0.128622,1.038983,1.047366,7.253877,76.553619
8.2976017,0.030020,0.127402,1.040204,1.048406,7.171952,76.741127
8.2996016,0.028556,0.127402,1.040448,1.048608,7.152504,77.366638
8.3016014,0.027579,0.127646,1.041912,1.050064,7.144079,77.808014
8.3036013,0.026115,0.126914,1.042644,1.050665,7.084019,78.372581
8.3056011,0.024162,0.124961,1.045573,1.053291,6.940344,79.056374
8.3076010,0.024162,0.125205,1.046549,1.054289,6.946898,79.077194
8.3096008,0.024162,0.124473,1.049478,1.057110,6.889000,79.014503
8.3116007,0.020990,0.124961,1.053871,1.061462,6.856009,80.465103
8.3135996,0.018305,0.122032,1.056312,1.063495,6.663061,81.469231
8.3155994,0.016108,0.122032,1.056800,1.063945,6.643578,82.480431
8.3175993,0.011715,0.121544,1.057532,1.064559,6.586451,84.494522
8.3195992,0.010739,0.120080,1.061681,1.068504,6.478444,84.889580
8.3215990,0.007322,0.117639,1.065831,1.072328,6.310468,86.438469
8.3235989,0.007322,0.116419,1.067783,1.074136,6.234481,86.401230
8.3255987,0.006346,0.113978,1.068515,1.074596,6.098022,86.813377
8.3275976,0.005125,0.111049,1.068027,1.073797,5.942342,87.357452
8.3295975,0.006346,0.109585,1.068027,1.073653,5.868120,86.685905
8.3315973,0.008542,0.108121,1.065342,1.070849,5.812981,85.482628
8.3335972,0.012691,0.107633,1.064366,1.069870,5.814060,83.275085
8.3355970,0.013912,0.107877,1.064366,1.069909,5.834958,82.651733
8.3375969,0.019037,0.108365,1.061926,1.067610,5.915197,80.036194
8.3395967,0.020990,0.107877,1.060217,1.065898,5.918046,78.989517
8.3415966,0.026603,0.110073,1.056556,1.062608,6.117665,76.413010
8.3435955,0.031972,0.113002,1.052163,1.058697,6.368736,74.201813
8.3455954,0.033437,0.114710,1.048990,1.055773,6.498239,73.749153
8.3475952,0.036122,0.116907,1.044109,1.051254,6.684043,72.830055
8.3495951,0.039538,0.122765,1.038739,1.046716,7.077869,72.147934
8.3515949,0.041979,0.125937,1.036299,1.044767,7.299847,71.565056
8.3535948,0.044420,0.133503,1.031173,1.040728,7.769784,71.596481
8.3555946,0.045152,0.137164,1.028977,1.039060,7.988613,71.779411
8.3575945,0.045884,0.146683,1.021411,1.032909,8.557127,72.629692
8.3595943,0.045884,0.156690,1.014089,1.027148,9.146216,73.678131
8.3615942,0.046372,0.162547,1.011404,1.025432,9.487941,74.077332
8.3635941,0.046860,0.172066,1.004814,1.020517,10.063919,74.765511
8.3655939,0.045640,0.179632,0.996272,1.013365,10.538422,75.744164
8.3675938,0.046128,0.184025,0.991879,1.009860,10.828257,75.928001
8.3695936,0.044176,0.191347,0.985533,1.004908,11.269283,77.000046
8.3715935,0.042711,0.193787,0.984069,1.003877,11.400850,77.570557
8.3735933,0.040271,0.197936,0.978699,0.999326,11.661399,78.499985
8.3755932,0.038318,0.198425,0.976991,0.997673,11.686816,79.070045
8.3775930,0.036122,0.198181,0.976747,0.997304,11.653354,79.670319
8.3795929,0.032705,0.195252,0.978455,0.998282,11.438280,80.491226
8.3815928,0.028556,0.191103,0.979920,0.998788,11.154697,81.501442
8.3835926,0.027091,0.188418,0.980896,0.999196,10.982487,81.817955
8.3855925,0.024406,0.180852,0.987242,1.003967,10.472904,82.314209
8.3875923,0.018793,0.173530,0.995052,1.010244,9.949179,83.819061
8.3895931,0.016596,0.169137,1.000421,1.014754,9.641206,84.395844
8.3915930,0.010495,0.159618,1.009452,1.022047,9.004488,86.238258
8.3935928,0.006834,0.155225,1.014333,1.026164,8.708857,87.479172
8.3955927,-0.002197,0.143510,1.024828,1.034829,7.972403,90.876907
8.3975925,-0.014400,0.130331,1.038251,1.046498,7.197947,96.304863
8.3995924,-0.019037,0.123253,1.043621,1.051046,6.814602,98.780258
8.4015923,-0.027091,0.113002,1.055824,1.062199,6.280726,103.481689
8.4035921,-0.031728,0.103727,1.070224,1.075707,5.787366,107.007950
8.4055920,-0.033681,0.100311,1.077790,1.082971,5.607137,108.560318
8.4075918,-0.037098,0.095429,1.092434,1.097221,5.354342,111.243431
8.4095917,-0.039050,0.093721,1.101464,1.106133,5.266521,112.619865
8.4115925,-0.044420,0.087131,1.116840,1.121114,5.004607,117.012665
8.4135923,-0.050765,0.079809,1.128067,1.132026,4.792973,122.459854
8.4155922,-0.054182,0.076148,1.132948,1.136796,4.715633,125.433311
8.4175920,-0.058820,0.070535,1.142955,1.146639,4.594143,129.825073
8.4195919,-0.063945,0.065165,1.148324,1.151948,4.545838,134.458466
8.4215927,-0.066874,0.062236,1.151497,1.155115,4.536003,137.056992
8.4235926,-0.073463,0.056867,1.159307,1.163024,4.581676,142.257034
8.4255924,-0.076392,0.053938,1.170046,1.173777,4.569604,144.775223
8.4275923,-0.077857,0.051010,1.173951,1.177635,4.533325,146.768280
8.4295921,-0.078345,0.047593,1.181273,1.184824,4.437296,148.722290
8.4315920,-0.078345,0.045884,1.182982,1.186461,4.388785,149.643784
8.4335918,-0.078589,0.040515,1.191768,1.195043,4.243025,152.727631
8.4355917,-0.079321,0.038318,1.193476,1.196723,4.221414,154.215881
8.4375916,-0.079565,0.037830,1.195673,1.198914,4.214077,154.570770
8.4395914,-0.078589,0.034901,1.196893,1.199978,4.109326,156.054016
8.4415913,-0.077124,0.033437,1.196405,1.199355,4.019074,156.561127
8.4435911,-0.076392,0.034169,1.195673,1.198598,4.003648,155.901779
8.4455910,-0.075660,0.034413,1.192500,1.195393,3.987130,155.542130
8.4475908,-0.072243,0.034413,1.189083,1.191773,3.849953,154.529144
8.4495907,-0.065409,0.037098,1.183226,1.185613,3.636366,150.439651
8.4515905,-0.058087,0.040515,1.172975,1.175111,3.455134,145.105042
8.4535904,-0.051498,0.043444,1.161260,1.163213,3.320540,139.848953
8.4555902,-0.049057,0.045640,1.155646,1.157587,3.318299,137.066483
8.4575901,-0.042955,0.050033,1.142223,1.144125,3.304168,130.647293
8.4595900,-0.039538,0.050521,1.134169,1.135982,3.237429,128.047043
8.4615898,-0.031240,0.052230,1.117572,1.119228,3.117092,120.884941
8.4635906,-0.028067,0.052962,1.109762,1.111380,3.091615,117.921524
8.4655905,-0.022454,0.053694,1.091946,1.093495,3.050885,112.693794
8.4675903,-0.017817,0.054182,1.073397,1.074911,3.041631,108.202354
8.4695892,-0.015620,0.053450,1.064122,1.065578,2.995586,106.290337
8.4715891,-0.011715,0.052962,1.047526,1.048929,2.964251,102.472885
8.4735889,-0.009274,0.049301,1.033126,1.034343,2.779956,100.653900
8.4755888,-0.007078,0.047837,1.026780,1.027918,2.696387,98.416374
8.4775887,-0.003905,0.047837,1.015797,1.016930,2.705084,94.666855
8.4795885,-0.000488,0.046372,1.004082,1.005152,2.644417,90.603088
8.4815884,0.002197,0.044176,0.998713,0.999692,2.535822,87.153381
8.4835882,0.004881,0.044420,0.987242,0.988253,2.591708,83.728920
8.4855881,0.007322,0.044664,0.981872,0.982915,2.639230,80.690063
8.4875879,0.010495,0.045396,0.976259,0.977370,2.732443,76.982887
8.4895878,0.012935,0.049789,0.973574,0.974932,3.024592,75.436310
8.4915876,0.015376,0.051742,0.972110,0.973607,3.178168,73.449638
8.4935875,0.019525,0.056135,0.967961,0.969784,3.513573,70.820992
8.4955864,0.020501,0.058576,0.967472,0.969461,3.670292,70.709953
8.4975863,0.020990,0.060772,0.968205,0.970337,3.799215,70.946037
8.4995861,0.022698,0.066630,0.969425,0.971977,4.152939,71.188110
8.5015860,0.023186,0.068826,0.970645,0.973359,4.279106,71.382385
8.5035858,0.023430,0.074684,0.971378,0.974526,4.606916,72.582031
8.5055857,0.022698,0.079077,0.973574,0.977044,4.830186,73.984558
8.5075855,0.022210,0.081029,0.975039,0.978652,4.924935,74.671890
8.5095854,0.022454,0.084935,0.977479,0.981419,5.135723,75.191620
8.5115843,0.020257,0.086887,0.979188,0.983244,5.206050,76.876152
8.5135841,0.019281,0.087863,0.978699,0.982825,5.251394,77.622948
8.5155840,0.020501,0.088351,0.979432,0.983622,5.290724,76.936043
8.5175838,0.020745,0.089572,0.980408,0.984710,5.357562,76.959785
