ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Accuracy ( m),Time since start in ms 
-0.009577,0.057463,9.859624,-0.005087,-0.002338,0.00369,64.8,68.04,8.94,305.5667,-0.4201,-0.1815,55.814102,37.500412,208.2,20.585,12501
0.021548,0.069434,9.864412,0.004076,-0.001728,-0.000586,61.92,77.16,23.7,305.5667,-0.4201,-0.1815,55.814102,37.500412,208.2,20.585,12511
0.021548,0.069434,9.864412,-0.003866,-0.000506,-0.001808,61.92,77.16,23.7,305.5667,-0.4201,-0.1815,55.814102,37.500412,208.2,20.585,12520
0.045491,0.079011,9.881172,0.004076,-0.00356,-0.001197,47.4,85.26,55.8,331.0434,-0.4239,-0.2034,55.814102,37.500412,208.2,20.585,12531
0.052674,0.079011,9.859624,-0.000811,-0.002338,2.5E-05,47.4,85.26,55.8,331.0434,-0.4239,-0.2034,55.814102,37.500412,208.2,20.585,12540
0.047885,0.076617,9.859624,0.005908,0.001327,0.001247,26.88,77.52,85.08,331.0434,-0.4239,-0.2034,55.814102,37.500412,208.2,20.585,12551
0.043097,0.088588,9.811738,-0.003255,0.000716,-0.001808,16.02,69,94.98,331.0434,-0.4239,-0.2034,55.814102,37.500412,208.2,20.585,12561
0.043097,0.088588,9.811738,-0.001422,0.001327,-0.002418,16.02,69,94.98,331.0434,-0.4239,-0.2034,55.814102,37.500412,208.2,20.585,12571
0.026337,0.062251,9.785401,-0.001422,0.001327,-0.002418,-4.32,47.1,104.7,5.4123,-0.4257,-0.2068,55.814102,37.500412,208.2,20.585,12581
0.031126,0.05028,9.814133,0.003465,0.000105,2.5E-05,-4.32,47.1,104.7,5.4123,-0.4257,-0.2068,55.814102,37.500412,208.2,20.585,12591
0.038308,0.059857,9.917087,-0.002033,0.001327,2.5E-05,-19.44,25.86,101.7,5.4123,-0.4257,-0.2068,55.814102,37.500412,208.2,20.585,12600
0.038308,0.059857,9.917087,0.000411,0.000105,2.5E-05,-24.72,16.56,97.32,5.4123,-0.4257,-0.2068,55.814102,37.500412,208.2,20.585,12611
0.035914,0.079011,9.890749,0.004076,-0.002338,0.001247,-24.72,16.56,97.32,5.4123,-0.4257,-0.2068,55.814102,37.500412,208.2,20.585,12621
0.028731,0.062251,9.864412,-0.002033,-0.000506,0.000636,-32.46,1.14,84.9,89.357,-0.4301,-0.2215,55.814102,37.500412,208.2,20.585,12631
0.038308,0.06704,9.866806,-0.002033,-0.000506,0.000636,-32.46,1.14,84.9,89.357,-0.4301,-0.2215,55.814102,37.500412,208.2,20.585,12641
0.038308,0.069434,9.883567,0.001021,-0.001117,0.001858,-37.08,-7.98,70.92,89.357,-0.4301,-0.2215,55.814102,37.500412,208.2,20.585,12650
0.038308,0.069434,9.883567,0.001021,0.002549,0.000636,-37.74,-11.28,63.96,89.357,-0.4301,-0.2215,55.814102,37.500412,208.2,20.585,12660
0.014366,0.064645,9.864412,0.000411,0.000105,2.5E-05,-37.74,-11.28,63.96,89.357,-0.4301,-0.2215,55.814102,37.500412,208.2,20.585,12671
0.023943,0.059857,9.835681,-0.0002,0.00377,0.001247,-37.98,-15,49.98,111.9354,-0.4355,-0.2148,55.814102,37.500412,208.2,20.585,12681
0.023943,0.059857,9.835681,0.001021,-0.00356,0.003079,-37.98,-15,49.98,111.9354,-0.4355,-0.2148,55.814102,37.500412,208.2,20.585,12691
0.021548,0.079011,9.838076,-0.001422,-0.002949,0.001247,-37.02,-16.08,38.34,111.9354,-0.4355,-0.2148,55.814102,37.500412,208.2,20.585,12701
0.05028,0.081405,9.854836,-0.002644,-0.001728,-0.002418,-36.06,-16.62,33,111.9354,-0.4355,-0.2148,55.814102,37.500412,208.2,20.585,12711
0.052674,0.062251,9.873989,0.000411,0.000716,2.5E-05,-36.06,-16.62,33,111.9354,-0.4355,-0.2148,55.814102,37.500412,208.2,20.585,12721
0.052674,0.062251,9.873989,-0.0002,0.000716,0.000636,-34.32,-15.54,25.98,115.4045,-0.4265,-0.207,55.814102,37.500412,208.2,20.585,12731
0.052674,0.071828,9.847652,-0.0002,0.000716,0.000636,-34.32,-15.54,25.98,115.4045,-0.4265,-0.207,55.814102,37.500412,208.2,20.585,12741
0.035914,0.081405,9.842864,-0.0002,0.002549,2.5E-05,-32.58,-13.14,20.46,115.4045,-0.4265,-0.207,55.814102,37.500412,208.2,20.585,12751
0.026337,0.059857,9.840469,0.001021,-0.000506,0.002469,-31.44,-12.48,18.18,115.4045,-0.4265,-0.207,55.814102,37.500412,208.2,20.585,12761
0.026337,0.059857,9.840469,0.001632,-0.001117,0.002469,-31.44,-12.48,18.18,115.4045,-0.4265,-0.207,55.814102,37.500412,208.2,20.585,12771
0.038308,0.064645,9.869201,0.000411,-0.00356,0.001858,-29.88,-10.8,13.68,110.2769,-0.4235,-0.2088,55.814102,37.500412,208.2,20.585,12781
0.038308,0.064645,9.869201,0.002243,-0.001728,0.000636,-29.88,-10.8,13.68,110.2769,-0.4235,-0.2088,55.814102,37.500412,208.2,20.585,12791
0.009577,0.062251,9.852441,-0.001422,0.000105,-0.001808,-28.68,-9.12,10.62,110.2769,-0.4235,-0.2088,55.814102,37.500412,208.2,20.585,12801
0.038308,0.06704,9.850046,0.001632,-0.002338,0.001858,-27.96,-8.46,9.06,110.2769,-0.4235,-0.2088,55.814102,37.500412,208.2,20.585,12811
0.019154,0.088588,9.847652,0.000411,-0.001117,-0.001197,-27.96,-8.46,9.06,110.2769,-0.4235,-0.2088,55.814102,37.500412,208.2,20.585,12821
0.019154,0.088588,9.847652,0.002243,0.000716,2.5E-05,-26.16,-7.26,7.56,105.1714,-0.4214,-0.2088,55.814102,37.500412,208.2,20.585,12831
0.035914,0.0838,9.876384,0.002243,0.000716,2.5E-05,-26.16,-7.26,7.56,105.1714,-0.4214,-0.2088,55.814102,37.500412,208.2,20.585,12841
0.031126,0.062251,9.857229,0.000411,-0.000506,-0.001197,-25.92,-6,6.9,105.1714,-0.4214,-0.2088,55.814102,37.500412,208.2,20.585,12851
0.026337,0.059857,9.835681,-0.000811,-0.000506,-0.000586,-25.92,-6,6.9,105.1714,-0.4214,-0.2088,55.814102,37.500412,208.2,20.585,12861
0.031126,0.069434,9.862018,-0.0002,-0.001117,0.000636,-25.62,-5.04,6.42,100.9674,-0.4172,-0.2149,55.814102,37.500412,208.2,20.585,12871
0.031126,0.069434,9.862018,0.000411,0.000105,-0.002418,-25.62,-5.04,6.42,100.9674,-0.4172,-0.2149,55.814102,37.500412,208.2,20.585,12881
0.052674,0.088588,9.862018,-0.0002,0.000716,-0.001197,-25.26,-4.08,6.12,100.9674,-0.4172,-0.2149,55.814102,37.500412,208.2,20.585,12890
0.043097,0.093377,9.859624,0.000411,-0.000506,0.001247,-25.26,-4.08,6.12,100.9674,-0.4172,-0.2149,55.814102,37.500412,208.2,20.585,12900
0.052674,0.069434,9.830893,-0.0002,-0.000506,-0.000586,-25.26,-4.26,5.4,99.1629,-0.4158,-0.215,55.814102,37.500412,208.2,20.585,12910
0.028731,0.0838,9.864412,0.001632,-0.001117,-0.000586,-25.26,-4.26,5.4,99.1629,-0.4158,-0.215,55.814102,37.500412,208.2,20.585,12921
0.028731,0.0838,9.864412,-0.002644,0.000105,0.000636,-25.14,-4.02,4.74,99.1629,-0.4158,-0.215,55.814102,37.500412,208.2,20.585,12931
0.023943,0.086194,9.859624,-0.002644,0.000105,0.000636,-25.14,-4.02,4.74,99.1629,-0.4158,-0.215,55.814102,37.500412,208.2,20.585,12940
0.021548,0.079011,9.845258,-0.000811,-0.001117,-0.000586,-25.56,-3.42,5.22,96.6549,-0.4191,-0.2194,55.814102,37.500412,208.2,20.585,12951
-0.002394,0.064645,9.842864,0.001021,0.001938,-0.001197,-25.56,-3.42,5.22,96.6549,-0.4191,-0.2194,55.814102,37.500412,208.2,20.585,12960
-0.002394,0.064645,9.842864,0.001632,-0.001117,-0.000586,-25.5,-3.36,5.52,96.6549,-0.4191,-0.2194,55.814102,37.500412,208.2,20.585,12971
0.031126,0.059857,9.847652,0.000411,-0.000506,2.5E-05,-25.5,-3.36,5.52,96.6549,-0.4191,-0.2194,55.814102,37.500412,208.2,20.585,12980
0.057463,0.081405,9.845258,-0.0002,-0.001117,-0.002418,-24.72,-2.88,5.1,96.9195,-0.424,-0.2155,55.814102,37.500412,208.2,20.585,12991
0.047885,0.074223,9.845258,0.001632,-0.000506,-0.000586,-24.72,-2.88,5.1,96.9195,-0.424,-0.2155,55.814102,37.500412,208.2,20.585,13000
0.05028,0.090982,9.859624,-0.000811,0.000716,2.5E-05,-24.96,-2.82,4.5,96.9195,-0.424,-0.2155,55.814102,37.500412,208.2,20.585,13011
0.05028,0.090982,9.859624,-0.000811,0.000716,2.5E-05,-24.96,-2.82,4.5,96.9195,-0.424,-0.2155,55.814102,37.500412,208.2,20.585,13021
0.035914,0.071828,9.859624,0.000411,0.002549,0.001858,-25.8,-3.06,4.92,96.6562,-0.4255,-0.216,55.814102,37.500412,208.2,20.585,13031
0.05028,0.055068,9.847652,0.000411,0.000105,0.001858,-25.8,-3.06,4.92,96.6562,-0.4255,-0.216,55.814102,37.500412,208.2,20.585,13040
0.01676,0.071828,9.850046,-0.0002,0.00377,0.002469,-25.5,-3.54,5.16,96.6562,-0.4255,-0.216,55.814102,37.500412,208.2,20.585,13051
0.059857,0.0838,9.864412,-0.002033,0.000716,-0.001808,-25.26,-4.14,4.56,96.6562,-0.4255,-0.216,55.814102,37.500412,208.2,20.585,13061
0.059857,0.0838,9.864412,-0.0002,0.000105,0.000636,-25.26,-4.14,4.56,96.6562,-0.4255,-0.216,55.814102,37.500412,208.2,20.585,13071
0.038308,0.071828,9.845258,0.001021,-0.000506,0.002469,-25.98,-4.5,5.28,98.8172,-0.4215,-0.2186,55.814102,37.500412,208.2,20.585,13081
0.021548,0.098165,9.847652,-0.001422,-0.001117,2.5E-05,-25.98,-4.5,5.28,98.8172,-0.4215,-0.2186,55.814102,37.500412,208.2,20.585,13091
0.035914,0.076617,9.907509,-0.0002,0.000105,0.001247,-26.64,-5.4,5.46,98.8172,-0.4215,-0.2186,55.814102,37.500412,208.2,20.585,13100
0.035914,0.076617,9.907509,-0.002033,0.000716,-0.001197,-26.7,-6.42,4.86,98.8172,-0.4215,-0.2186,55.814102,37.500412,208.2,20.585,13111
0.021548,0.074223,9.859624,-0.002033,0.000716,-0.001197,-26.7,-6.42,4.86,98.8172,-0.4215,-0.2186,55.814102,37.500412,208.2,20.585,13120
0.023943,0.081405,9.854836,-0.000811,-0.000506,0.001858,-27.24,-8.04,5.28,106.5641,-0.4275,-0.2202,55.814102,37.500412,208.2,20.585,13132
0.031126,0.086194,9.864412,0.000411,-0.000506,0.001247,-27.24,-8.04,5.28,106.5641,-0.4275,-0.2202,55.814102,37.500412,208.2,20.585,13141
0.031126,0.086194,9.864412,-0.0002,0.000105,-0.003029,-27.9,-10.26,7.14,106.5641,-0.4275,-0.2202,55.814102,37.500412,208.2,20.585,13151
0.045491,0.05028,9.840469,-0.0002,0.000105,-0.003029,-27.9,-10.26,7.14,106.5641,-0.4275,-0.2202,55.814102,37.500412,208.2,20.585,13161
0.047885,0.081405,9.878778,-0.001422,-0.002338,-0.001197,-29.7,-14.04,10.44,115.1053,-0.4302,-0.2142,55.814102,37.500412,208.2,20.585,13171
0.052674,0.055068,9.864412,-0.001422,-0.002338,-0.001197,-29.7,-14.04,10.44,115.1053,-0.4302,-0.2142,55.814102,37.500412,208.2,20.585,13180
0.052674,0.055068,9.864412,0.001632,-0.001117,-0.000586,-32.58,-18.84,17.46,115.1053,-0.4302,-0.2142,55.814102,37.500412,208.2,20.585,13191
0.03352,0.074223,9.852441,-0.001422,0.000716,2.5E-05,-32.58,-18.84,17.46,115.1053,-0.4302,-0.2142,55.814102,37.500412,208.2,20.585,13201
0.021548,0.079011,9.840469,0.002243,0.000716,-0.000586,-35.16,-22.32,28.92,122.324,-0.4283,-0.2146,55.814102,37.500412,208.2,20.585,13211
0.021548,0.079011,9.840469,-0.0002,-0.002338,-0.003029,-35.16,-22.32,28.92,122.324,-0.4283,-0.2146,55.814102,37.500412,208.2,20.585,13221
0.019154,0.062251,9.847652,0.002854,-0.001117,-0.001808,-37.56,-22.14,43.08,122.324,-0.4283,-0.2146,55.814102,37.500412,208.2,20.585,13231
0.05028,0.06704,9.852441,-0.002644,0.006214,-0.002418,-37.56,-22.14,43.08,122.324,-0.4283,-0.2146,55.814102,37.500412,208.2,20.585,13241
0.028731,0.074223,9.830893,-0.002033,0.000105,-0.003029,-39.9,-15.84,58.38,112.2268,-0.4307,-0.2151,55.814102,37.500412,208.2,20.585,13252
0.028731,0.074223,9.830893,0.000411,-0.001117,-0.001808,-39.9,-15.84,58.38,112.2268,-0.4307,-0.2151,55.814102,37.500412,208.2,20.585,13261
0.031126,0.090982,9.852441,-0.0002,0.001327,-0.002418,-40.68,-4.08,70.38,112.2268,-0.4307,-0.2151,55.814102,37.500412,208.2,20.585,13271
0.043097,0.064645,9.857229,-0.001422,-0.001117,0.000636,-40.68,-4.08,70.38,112.2268,-0.4307,-0.2151,55.814102,37.500412,208.2,20.585,13281
0.047885,0.076617,9.866806,-0.002033,0.001327,2.5E-05,-37.98,10.56,73.86,74.7216,-0.422,-0.2144,55.814102,37.500412,208.2,20.585,13290
0.047885,0.076617,9.866806,0.000411,0.001327,-0.002418,-37.98,10.56,73.86,74.7216,-0.422,-0.2144,55.814102,37.500412,208.2,20.585,13301
0.026337,0.074223,9.845258,-0.002033,0.001327,-0.002418,-32.22,23.88,69.18,74.7216,-0.422,-0.2144,55.814102,37.500412,208.2,20.585,13311
0.028731,0.062251,9.845258,0.000411,-0.002338,-0.000586,-32.22,23.88,69.18,74.7216,-0.422,-0.2144,55.814102,37.500412,208.2,20.585,13321
0.01676,0.081405,9.847652,0.000411,-0.002338,-0.000586,-23.1,33.3,58.74,35.497,-0.4213,-0.2201,55.814102,37.500412,208.2,20.585,13331
0.01676,0.081405,9.847652,-0.0002,0.000716,0.000636,-23.1,33.3,58.74,35.497,-0.4213,-0.2201,55.814102,37.500412,208.2,20.585,13341
0.031126,0.079011,9.871595,-0.001422,-0.002338,-0.003029,-13.68,36,44.7,35.497,-0.4213,-0.2201,55.814102,37.500412,208.2,20.585,13351
0.045491,0.059857,9.864412,-0.0002,0.000716,2.5E-05,-13.68,36,44.7,35.497,-0.4213,-0.2201,55.814102,37.500412,208.2,20.585,13361
0.038308,0.06704,9.857229,-0.0002,0.000716,2.5E-05,-7.74,32.04,30.9,14.333,-0.423,-0.2177,55.814102,37.500412,208.2,20.585,13370
0.038308,0.06704,9.857229,-0.0002,0.000716,2.5E-05,-7.74,32.04,30.9,14.333,-0.423,-0.2177,55.814102,37.500412,208.2,20.585,13381
0.043097,0.081405,9.857229,-0.0002,-0.002338,2.5E-05,-5.4,29.52,25.08,14.333,-0.423,-0.2177,55.814102,37.500412,208.2,20.585,13391
0.031126,0.071828,9.859624,-0.000811,0.000105,0.003079,-4.38,23.16,16.62,14.333,-0.423,-0.2177,55.814102,37.500412,208.2,20.585,13401
0.021548,0.076617,9.838076,-0.001422,0.000716,0.001858,-4.38,23.16,16.62,14.333,-0.423,-0.2177,55.814102,37.500412,208.2,20.585,13411
0.021548,0.076617,9.838076,-0.0002,-0.001117,2.5E-05,-4.8,17.82,12.12,15.7342,-0.4317,-0.2179,55.814102,37.500412,208.2,20.585,13421
0.038308,0.076617,9.859624,-0.0002,0.001327,0.001247,-5.7,15.42,10.2,15.7342,-0.4317,-0.2179,55.814102,37.500412,208.2,20.585,13431
0.03352,0.06704,9.830893,-0.002033,-0.000506,-0.001808,-5.7,15.42,10.2,15.7342,-0.4317,-0.2179,55.814102,37.500412,208.2,20.585,13441
0.052674,0.088588,9.838076,-0.0002,-0.001728,0.001247,-7.08,11.7,8.64,15.7342,-0.4317,-0.2179,55.814102,37.500412,208.2,20.585,13451
0.03352,0.064645,9.864412,-0.0002,0.00377,-0.000586,-7.08,11.7,8.64,15.7342,-0.4317,-0.2179,55.814102,37.500412,208.2,20.585,13461
0.03352,0.064645,9.864412,-0.0002,0.000716,0.001858,-9.06,9.42,9,45.3299,-0.4396,-0.2194,55.814102,37.500412,208.2,20.585,13471
0.047885,0.076617,9.833286,-0.0002,0.000716,0.001858,-9.06,9.42,9,45.3299,-0.4396,-0.2194,55.814102,37.500412,208.2,20.585,13480
0.026337,0.074223,9.852441,-0.001422,0.001327,2.5E-05,-10.98,7.5,8.46,45.3299,-0.4396,-0.2194,55.814102,37.500412,208.2,20.585,13490
0.038308,0.086194,9.854836,0.001021,0.002549,0.002469,-10.98,7.5,8.46,45.3299,-0.4396,-0.2194,55.814102,37.500412,208.2,20.585,13501
0.038308,0.086194,9.854836,0.002243,-0.001117,0.000636,-12.3,6.24,7.38,63.6903,-0.4395,-0.2191,55.814102,37.500412,208.2,20.585,13511
0.038308,0.081405,9.873989,-0.000811,-0.001117,2.5E-05,-12.3,6.24,7.38,63.6903,-0.4395,-0.2191,55.814102,37.500412,208.2,20.585,13520
0.028731,0.069434,9.885961,0.001021,-0.001117,-0.000586,-12.48,5.22,7.14,63.6903,-0.4395,-0.2191,55.814102,37.500412,208.2,20.585,13531
0.052674,0.06704,9.840469,0.000411,0.001327,-0.001197,-12.48,5.22,7.14,63.6903,-0.4395,-0.2191,55.814102,37.500412,208.2,20.585,13541
0.021548,0.064645,9.854836,-0.002033,-0.000506,-0.000586,-12.96,3.9,7.5,73.1812,-0.4408,-0.217,55.814102,37.500412,208.2,20.585,13551
0.021548,0.064645,9.854836,0.000411,0.000105,2.5E-05,-12.96,3.9,7.5,73.1812,-0.4408,-0.217,55.814102,37.500412,208.2,20.585,13561
0.052674,0.074223,9.859624,0.000411,0.001327,-0.003029,-12.84,3.72,7.08,73.1812,-0.4408,-0.217,55.814102,37.500412,208.2,20.585,13571
0.031126,0.05028,9.852441,0.001021,0.001327,0.000636,-12.66,3.66,7.32,73.1812,-0.4408,-0.217,55.814102,37.500412,208.2,20.585,13581
0.023943,0.064645,9.854836,0.001021,0.001327,0.000636,-12.66,3.66,7.32,73.1812,-0.4408,-0.217,55.814102,37.500412,208.2,20.585,13591
0.023943,0.064645,9.854836,0.001632,0.000105,0.000636,-12.84,3.3,7.26,77.2555,-0.4423,-0.2168,55.814102,37.500412,208.2,20.585,13600
0.045491,0.079011,9.866806,-0.002644,0.001938,-0.002418,-12.84,3.3,7.26,77.2555,-0.4423,-0.2168,55.814102,37.500412,208.2,20.585,13611
0.043097,0.0838,9.864412,-0.0002,-0.000506,2.5E-05,-13.44,3,8.76,77.2555,-0.4423,-0.2168,55.814102,37.500412,208.2,20.585,13620
0.040703,0.074223,9.857229,-0.001422,0.001327,2.5E-05,-13.8,2.88,9.3,78.2025,-0.4394,-0.2198,55.814102,37.500412,208.2,20.585,13632
0.040703,0.074223,9.857229,-0.001422,0.001327,2.5E-05,-13.8,2.88,9.3,78.2025,-0.4394,-0.2198,55.814102,37.500412,208.2,20.585,13641
0.038308,0.062251,9.854836,-0.0002,-0.002949,-0.001808,-12.84,3.6,10.26,78.2025,-0.4394,-0.2198,55.814102,37.500412,208.2,20.585,13650
0.038308,0.062251,9.854836,-0.000811,0.003159,-0.002418,-12.84,3.6,10.26,78.2025,-0.4394,-0.2198,55.814102,37.500412,208.2,20.585,13661
0.03352,0.079011,9.866806,-0.000811,0.001938,-0.000586,-12.12,4.5,10.62,78.2025,-0.4394,-0.2198,55.814102,37.500412,208.2,20.585,13671
0.047885,0.055068,9.869201,0.001021,-0.001117,0.000636,-11.52,5.04,10.56,67.7921,-0.4392,-0.2152,55.814102,37.500412,208.2,20.585,13681
0.047885,0.055068,9.869201,0.000411,0.000105,2.5E-05,-11.52,5.04,10.56,67.7921,-0.4392,-0.2152,55.814102,37.500412,208.2,20.585,13691
0.047885,0.069434,9.850046,0.000411,0.004381,-0.001197,-10.32,4.38,11.46,67.7921,-0.4392,-0.2152,55.814102,37.500412,208.2,20.585,13701
0.03352,0.062251,9.787795,0.002854,-0.000506,0.000636,-10.32,4.38,11.46,67.7921,-0.4392,-0.2152,55.814102,37.500412,208.2,20.585,13711
0.014366,0.090982,9.70639,-0.003255,-0.001117,2.5E-05,-8.1,3.6,12.66,64.1423,-0.4377,-0.214,55.814102,37.500412,208.2,20.585,13721
0.03352,0.0838,9.878778,-0.003255,-0.001117,2.5E-05,-6.78,3.12,13.08,64.1423,-0.4377,-0.214,55.814102,37.500412,208.2,20.585,13731
0.03352,0.0838,9.878778,-0.001422,-0.000506,-0.001808,-6.78,3.12,13.08,64.1423,-0.4377,-0.214,55.814102,37.500412,208.2,20.585,13741
0.043097,0.069434,9.761458,-0.001422,0.000105,-0.002418,-3.84,1.2,13.62,64.1423,-0.4377,-0.214,55.814102,37.500412,208.2,20.585,13750
0.057463,0.062251,9.763853,-0.003866,-0.002338,-0.001197,-3.84,1.2,13.62,64.1423,-0.4377,-0.214,55.814102,37.500412,208.2,20.585,13760
0.057463,0.071828,9.842864,0.001632,-0.000506,-0.001197,0.3,-2.34,14.34,178.6185,-0.4347,-0.2079,55.814102,37.500412,208.2,20.585,13771
0.062251,0.079011,9.850046,0.000411,0.000105,-0.000586,1.68,-4.26,13.98,178.6185,-0.4347,-0.2079,55.814102,37.500412,208.2,20.585,13781
0.038308,0.071828,9.833286,0.001021,0.001938,0.001247,1.68,-4.26,13.98,178.6185,-0.4347,-0.2079,55.814102,37.500412,208.2,20.585,13791
0.038308,0.071828,9.833286,-0.002033,0.002549,0.001247,5.7,-9.18,13.14,178.6185,-0.4347,-0.2079,55.814102,37.500412,208.2,20.585,13801
0,0.052674,9.835681,-0.002033,0.002549,0.001247,5.7,-9.18,13.14,178.6185,-0.4347,-0.2079,55.814102,37.500412,208.2,20.585,13811
-0.007183,0.057463,9.816526,-0.001422,0.002549,0.001858,9.6,-15.6,10.2,211.7848,-0.4302,-0.2231,55.814102,37.500412,208.2,20.585,13821
0.011971,0.062251,9.80695,-0.001422,0.000716,-0.005473,11.34,-20.28,6.9,211.7848,-0.4302,-0.2231,55.814102,37.500412,208.2,20.585,13831
0.011971,0.062251,9.80695,0.001632,-0.002949,-0.003029,11.34,-20.28,6.9,211.7848,-0.4302,-0.2231,55.814102,37.500412,208.2,20.585,13840
0.021548,0.062251,9.847652,0.001021,0.000716,-0.000586,13.14,-29.64,-1.56,211.7848,-0.4302,-0.2231,55.814102,37.500412,208.2,20.585,13851
0.021548,0.062251,9.847652,-0.0002,-0.004171,-0.003029,13.14,-29.64,-1.56,211.7848,-0.4302,-0.2231,55.814102,37.500412,208.2,20.585,13860
0.052674,0.0838,9.821315,0.000411,-0.001117,-0.002418,12.36,-37.32,-14.4,198.0904,-0.4216,-0.2162,55.814102,37.500412,208.2,20.585,13871
0.05028,0.064645,9.866806,0.000411,0.002549,-0.003029,11.34,-39.72,-23.76,198.0904,-0.4216,-0.2162,55.814102,37.500412,208.2,20.585,13880
0.035914,0.057463,9.828498,0.002854,-0.000506,-0.000586,11.34,-39.72,-23.76,198.0904,-0.4216,-0.2162,55.814102,37.500412,208.2,20.585,13892
0.035914,0.057463,9.828498,-0.000811,-0.001117,2.5E-05,7.62,-39.72,-43.92,198.0904,-0.4216,-0.2162,55.814102,37.500412,208.2,20.585,13901
0.03352,0.062251,9.859624,-0.000811,-0.001117,2.5E-05,7.62,-39.72,-43.92,198.0904,-0.4216,-0.2162,55.814102,37.500412,208.2,20.585,13911
0.035914,0.081405,9.847652,0.001632,-0.001117,0.001858,4.02,-31.98,-61.02,187.6228,-0.4273,-0.2083,55.814102,37.500412,208.2,20.585,13921
0.038308,0.057463,9.881172,-0.002033,0.001327,0.000636,2.16,-24.96,-66.54,187.6228,-0.4273,-0.2083,55.814102,37.500412,208.2,20.585,13931
0.038308,0.057463,9.881172,0.000411,0.000105,0.000636,2.16,-24.96,-66.54,187.6228,-0.4273,-0.2083,55.814102,37.500412,208.2,20.585,13941
0.055068,0.076617,9.821315,0.000411,0.001327,0.002469,-0.66,-8.76,-69.12,187.6228,-0.4273,-0.2083,55.814102,37.500412,208.2,20.585,13951
0.055068,0.076617,9.821315,0.001021,0.000105,0.000636,-0.66,-8.76,-69.12,187.6228,-0.4273,-0.2083,55.814102,37.500412,208.2,20.585,13961
0.047885,0.071828,9.859624,0.001021,-0.001728,0.001858,-3.06,5.1,-61.92,26.8966,-0.4259,-0.2125,55.814102,37.500412,208.2,20.585,13970
0.038308,0.076617,9.873989,0.000411,-0.000506,-0.001197,-4.08,9.54,-55.32,26.8966,-0.4259,-0.2125,55.814102,37.500412,208.2,20.585,13981
0.023943,0.069434,9.833286,-0.002033,0.000716,0.001858,-4.08,9.54,-55.32,26.8966,-0.4259,-0.2125,55.814102,37.500412,208.2,20.585,13991
0.023943,0.069434,9.833286,-0.0002,0.001327,2.5E-05,-6,14.88,-40.5,26.8966,-0.4259,-0.2125,55.814102,37.500412,208.2,20.585,14001
0.009577,0.055068,9.862018,-0.0002,0.001327,2.5E-05,-6,14.88,-40.5,26.8966,-0.4259,-0.2125,55.814102,37.500412,208.2,20.585,14011
0.043097,0.069434,9.864412,-0.0002,-0.001728,0.003079,-7.68,15.48,-27.84,27.4264,-0.4273,-0.2203,55.814102,37.500412,208.2,20.585,14021
0.038308,0.079011,9.857229,0.001632,0.000716,0.000636,-7.68,15.48,-27.84,27.4264,-0.4273,-0.2203,55.814102,37.500412,208.2,20.585,14031
0.026337,0.071828,9.866806,0.001021,0.000105,-0.001197,-9.36,13.38,-17.94,27.4264,-0.4273,-0.2203,55.814102,37.500412,208.2,20.585,14041
0.026337,0.071828,9.866806,-0.0002,0.000716,2.5E-05,-10.26,12,-14.1,27.4264,-0.4273,-0.2203,55.814102,37.500412,208.2,20.585,14051
0.028731,0.071828,9.857229,-0.002033,-0.001728,-0.001197,-10.26,12,-14.1,27.4264,-0.4273,-0.2203,55.814102,37.500412,208.2,20.585,14061
0.035914,0.047885,9.838076,-0.000811,0.000105,0.001247,-13.02,9.66,-7.8,52.205,-0.4245,-0.2087,55.814102,37.500412,208.2,20.585,14071
0.031126,0.088588,9.866806,-0.0002,-0.000506,-0.001808,-13.02,9.66,-7.8,52.205,-0.4245,-0.2087,55.814102,37.500412,208.2,20.585,14080
0.031126,0.088588,9.866806,0.000411,-0.001117,0.000636,-14.82,7.98,-3.42,52.205,-0.4245,-0.2087,55.814102,37.500412,208.2,20.585,14091
0.043097,0.059857,9.857229,0.001021,-0.001117,-0.001808,-14.82,7.98,-3.42,52.205,-0.4245,-0.2087,55.814102,37.500412,208.2,20.585,14101
0.035914,0.079011,9.828498,0.001021,-0.001117,-0.001808,-16.5,6.48,-0.96,69.4157,-0.4232,-0.2005,55.814102,37.500412,208.2,20.585,14110
0.043097,0.079011,9.835681,0.001021,0.000716,2.5E-05,-16.5,6.48,-0.96,69.4157,-0.4232,-0.2005,55.814102,37.500412,208.2,20.585,14121
0.03352,0.0838,9.854836,-0.001422,0.001938,0.001247,-18,4.8,0.96,69.4157,-0.4232,-0.2005,55.814102,37.500412,208.2,20.585,14131
0.03352,0.0838,9.854836,-0.001422,0.001938,0.001247,-18,4.8,0.96,69.4157,-0.4232,-0.2005,55.814102,37.500412,208.2,20.585,14140
0.038308,0.076617,9.850046,0.001021,0.000716,0.003079,-18.9,4.08,2.76,78.1805,-0.423,-0.1996,55.814102,37.500412,208.2,20.585,14151
