Keuwl Accelerometer Data File
2021-04-23 02-12-39

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
6.2478619,-0.038318,0.072243,0.986754,0.990136,4.737475,117.941719
6.2498622,-0.035878,0.074684,0.985045,0.988523,4.807990,115.659264
6.2518611,-0.036366,0.076148,0.985045,0.988653,4.896410,115.527466
6.2538614,-0.036854,0.079077,0.984313,0.988172,5.065117,114.987846
6.2558613,-0.036854,0.080053,0.984557,0.988493,5.115003,114.719727
6.2578611,-0.035389,0.081762,0.986021,0.990038,5.162929,113.404694
6.2598605,-0.035145,0.083470,0.984069,0.988228,5.258293,112.833656
6.2618604,-0.034413,0.084446,0.984801,0.989014,5.290317,112.171608
6.2638602,-0.034657,0.085423,0.986998,0.991293,5.335938,112.083099
6.2658601,-0.035145,0.085179,0.988462,0.992747,5.325683,112.421410
6.2678599,-0.034413,0.084935,0.988218,0.992458,5.298127,112.056435
6.2698593,-0.033925,0.081762,0.988218,0.992175,5.118679,112.534805
6.2718592,-0.032461,0.080541,0.988950,0.992755,5.018095,111.950928
6.2738590,-0.031484,0.079077,0.991879,0.995524,4.904605,111.709885
6.2758589,-0.030020,0.076392,0.998225,1.001593,4.700572,111.453400
6.2778583,-0.029776,0.072975,1.002130,1.005224,4.497015,112.196770
6.2798581,-0.029044,0.070047,1.010428,1.013269,4.291811,112.520569
6.2818580,-0.027091,0.068338,1.019214,1.021862,4.125402,111.624786
6.2838578,-0.026359,0.068094,1.024096,1.026695,4.078231,111.161255
6.2858572,-0.021722,0.065897,1.032638,1.034966,3.843997,108.243752
6.2878571,-0.019525,0.064677,1.040448,1.042639,3.715256,106.798370
6.2898569,-0.018061,0.063213,1.044109,1.046176,3.602881,105.945396
6.2918568,-0.015376,0.061260,1.051187,1.053082,3.438491,104.089943
6.2938561,-0.014156,0.061260,1.054604,1.056476,3.411911,103.011284
6.2958560,-0.011227,0.060528,1.059973,1.061759,3.323840,100.508018
6.2978559,-0.009274,0.060284,1.063146,1.064894,3.283543,98.746162
6.2998557,-0.008298,0.059552,1.065831,1.067525,3.228770,97.932755
6.3018551,-0.007322,0.060040,1.072420,1.074125,3.228102,96.952957
6.3038549,-0.003173,0.060772,1.073152,1.074877,3.245642,92.988632
6.3058548,-0.001464,0.061504,1.074617,1.076377,3.276619,91.363930
6.3078547,0.000732,0.061504,1.074861,1.076619,3.275126,89.317940
6.3098545,0.002929,0.061992,1.075105,1.076895,3.303813,87.295120
6.3118539,0.004393,0.063701,1.074861,1.076756,3.399609,86.054817
6.3138537,0.006834,0.066142,1.072420,1.074480,3.548010,84.101074
6.3158536,0.007322,0.066386,1.070468,1.072549,3.570180,83.706055
6.3178535,0.009030,0.070047,1.067783,1.070116,3.784187,82.653954
6.3198533,0.011471,0.071755,1.062170,1.064652,3.913716,80.917320
6.3218532,0.012203,0.072731,1.061193,1.063753,3.975424,80.475334
6.3238530,0.013912,0.075904,1.055580,1.058397,4.181138,79.614113
6.3258524,0.014156,0.078589,1.052651,1.055676,4.338109,79.789131
6.3278522,0.015620,0.082982,1.044109,1.047518,4.623639,79.339653
6.3298521,0.019037,0.085667,1.038495,1.042197,4.830186,77.471191
6.3318520,0.020501,0.086887,1.035811,1.039651,4.925969,76.723602
6.3338518,0.022210,0.092012,1.027268,1.031620,5.264475,76.429565
6.3358517,0.022210,0.094209,1.019214,1.023800,5.424950,76.734665
6.3378515,0.023674,0.095917,1.015797,1.020590,5.555061,76.135406
6.3398514,0.025627,0.099578,1.009208,1.014432,5.817464,75.567940
6.3418512,0.026115,0.101043,1.002130,1.007549,5.945442,75.508781
6.3438516,0.026359,0.101775,0.998957,1.004474,6.007857,75.479851
6.3458514,0.026847,0.103972,0.992611,0.998403,6.174316,75.521576
6.3478513,0.026115,0.104460,0.989926,0.995765,6.207694,75.963753
6.3498511,0.025139,0.106168,0.984313,0.990341,6.324992,76.678749
6.3518510,0.026115,0.106656,0.976503,0.982657,6.415882,76.241737
6.3538508,0.026847,0.108121,0.975283,0.981625,6.516500,76.055092
6.3558507,0.029288,0.109829,0.970645,0.977278,6.679171,75.068581
6.3578506,0.028800,0.108609,0.968205,0.974703,6.619713,75.148750
6.3598504,0.028800,0.109097,0.965520,0.972091,6.665563,75.212280
6.3618503,0.027335,0.109341,0.965032,0.971591,6.661413,75.963753
6.3638501,0.026847,0.109829,0.964544,0.971148,6.685657,76.263733
6.3658500,0.027823,0.109341,0.966008,0.972574,6.661707,75.723274
6.3678498,0.026603,0.108121,0.968693,0.975071,6.557029,76.176979
6.3698497,0.027091,0.106168,0.973086,0.979235,6.424495,75.685173
6.3718495,0.026603,0.105436,0.975283,0.981326,6.361990,75.838997
6.3738494,0.026847,0.103972,0.979920,0.985786,6.253666,75.521576
6.3758492,0.027091,0.104948,0.982360,0.988322,6.296222,75.525673
6.3778491,0.026603,0.105436,0.985777,0.991757,6.294821,75.838997
6.3798490,0.026603,0.105924,0.987486,0.993507,6.311121,75.901649
6.3818483,0.027823,0.107633,0.991147,0.997362,6.399756,75.506134
6.3838482,0.025871,0.107388,0.993831,0.999951,6.342174,76.455025
6.3858480,0.026115,0.108365,0.994564,1.000791,6.394821,76.450592
6.3878479,0.024406,0.108365,0.997492,1.003658,6.354188,77.307335
6.3898478,0.024651,0.109097,0.998957,1.005199,6.388441,77.267776
6.3918476,0.024651,0.109585,0.999201,1.005494,6.413865,77.322655
6.3938475,0.025383,0.109341,1.001397,1.007669,6.395649,76.930679
6.3958468,0.024895,0.110073,1.001153,1.007494,6.431419,77.256149
6.3978467,0.024895,0.111294,1.000909,1.007385,6.500260,77.391396
6.3998466,0.022454,0.113978,1.000909,1.007628,6.620306,78.855324
6.4018464,0.022210,0.114466,1.001153,1.007921,6.643106,79.019348
6.4038458,0.022454,0.113734,0.998469,1.005176,6.622794,78.832008
6.4058456,0.022698,0.114222,0.998957,1.005722,6.649361,78.760719
6.4078455,0.022454,0.113734,0.998225,1.004934,6.624363,78.832008
6.4098454,0.021966,0.112758,0.995540,1.002146,6.582400,78.976540
6.4118447,0.019281,0.112758,0.992855,0.999424,6.572502,80.296516
6.4138446,0.019037,0.112514,0.990659,0.997209,6.570890,80.396652
6.4158449,0.018305,0.113490,0.989438,0.996094,6.627145,80.837654
6.4178448,0.018061,0.112270,0.988218,0.994739,6.564113,80.861153
6.4198442,0.017817,0.110561,0.986021,0.992361,6.479624,80.845604
6.4218440,0.015376,0.110805,0.986754,0.993074,6.467963,82.099716
6.4238439,0.015376,0.111049,0.986754,0.993102,6.481802,82.116859
6.4258437,0.013912,0.111782,0.984069,0.990495,6.530118,82.905777
6.4278431,0.010495,0.112026,0.984069,0.990480,6.522756,84.648041
6.4298429,0.009030,0.112270,0.981628,0.988069,6.545535,85.401329
6.4318428,0.008298,0.112514,0.981140,0.987605,6.559510,85.781921
6.4338422,0.007810,0.113002,0.980896,0.987414,6.587195,86.046318
6.4358420,0.006834,0.112514,0.981140,0.987594,6.553858,86.524269
6.4378419,0.007566,0.112758,0.981628,0.988112,6.567368,86.161232
6.4398417,0.007078,0.113002,0.982604,0.989106,6.573069,86.415962
6.4418416,0.004881,0.113002,0.985045,0.991518,6.550266,87.526558
6.4438410,0.004637,0.113002,0.985533,0.992001,6.546463,87.650085
6.4458408,0.004149,0.113734,0.986265,0.992810,6.582520,87.910736
6.4478407,0.001464,0.113002,0.987730,0.994174,6.527144,89.257545
6.4498405,0.001220,0.112270,0.989682,0.996031,6.472327,89.377243
6.4518399,0.000488,0.113246,0.990415,0.996868,6.523057,89.753036
6.4538398,0.000000,0.113246,0.995296,1.001718,6.491265,90.000000
6.4558396,-0.000976,0.113978,0.996760,1.003256,6.523598,90.490746
6.4578395,-0.002685,0.113734,0.998713,1.005172,6.498662,91.352226
6.4598389,-0.002929,0.115931,1.002374,1.009060,6.599360,91.447166
6.4618387,-0.004393,0.116419,1.002374,1.009121,6.629541,92.161079
6.4638386,-0.004393,0.116663,1.003350,1.010119,6.636844,92.156563
6.4658384,-0.004393,0.117151,1.006035,1.012842,6.646706,92.147583
6.4678378,-0.004637,0.117395,1.007011,1.013841,6.654550,92.262070
6.4698377,-0.006590,0.119348,1.006767,1.013838,6.770801,93.160362
6.4718375,-0.007566,0.119592,1.007499,1.014600,6.782869,93.620010
6.4738374,-0.005858,0.119592,1.007499,1.014589,6.777489,92.804085
6.4758368,-0.008054,0.119348,1.005058,1.012152,6.787234,93.860733
6.4778366,-0.007810,0.119348,1.003594,1.010696,6.796128,93.744080
6.4798365,-0.008786,0.119104,1.003838,1.010917,6.784633,94.219093
6.4818363,-0.009519,0.118127,1.003106,1.010082,6.737902,94.606857
6.4838357,-0.010495,0.117883,1.003350,1.010306,6.727241,95.087456
6.4858356,-0.010495,0.116419,1.003594,1.010378,6.643430,95.151108
6.4878354,-0.010983,0.116663,1.003594,1.010412,6.659646,95.378105
6.4898353,-0.013912,0.116907,1.001642,1.008537,6.703732,96.786163
6.4918346,-0.014156,0.115931,1.001886,1.008670,6.649066,96.961655
6.4938345,-0.014400,0.116419,1.002374,1.009214,6.674853,97.051086
6.4958344,-0.014644,0.115687,1.002862,1.009619,6.632411,97.214264
6.4978342,-0.015864,0.114222,1.001397,1.008016,6.569100,97.907166
6.4998336,-0.014888,0.114466,1.000665,1.007301,6.580195,97.410515
6.5018334,-0.012935,0.114222,1.000177,1.006761,6.556341,96.461098
6.5038333,-0.011959,0.113490,1.001642,1.008121,6.499748,96.015419
6.5058331,-0.010495,0.115199,1.000177,1.006844,6.597250,95.205376
6.5078325,-0.006590,0.115931,0.999445,1.006168,6.627027,93.253311
6.5098324,-0.005858,0.116419,0.998469,1.005250,6.658822,92.880379
6.5118322,-0.004637,0.117395,0.998957,1.005842,6.707709,92.262070
6.5138316,-0.003661,0.117883,0.997736,1.004683,6.741540,91.778801
6.5158315,-0.002929,0.117639,0.998713,1.005622,6.720007,91.426155
6.5178313,-0.001953,0.118860,1.000177,1.007217,6.778068,90.941116
6.5198312,-0.002441,0.119348,1.000665,1.007760,6.802821,91.171532
6.5218310,-0.002929,0.119592,0.999445,1.006579,6.825501,91.402878
6.5238304,-0.001220,0.118371,1.000909,1.007885,6.745059,90.590660
6.5258303,-0.000732,0.118860,1.002130,1.009154,6.764194,90.352943
6.5278301,-0.002685,0.118860,1.002374,1.009400,6.764106,91.293938
6.5298300,-0.000244,0.120568,1.000177,1.007418,6.873665,90.115982
6.5318294,0.000244,0.120568,0.999689,1.006933,6.876975,89.884018
6.5338292,0.001464,0.120324,0.998225,1.005451,6.873637,89.302719
6.5358295,0.001708,0.122765,0.996760,1.004293,7.022080,89.202698
6.5378294,0.002441,0.122520,0.997004,1.004507,7.007259,88.858803
6.5398288,0.003905,0.124717,0.997981,1.005751,7.126730,88.206589
6.5418286,0.003905,0.125449,0.997248,1.005115,7.173292,88.217049
6.5438285,0.004149,0.126670,0.997004,1.005027,7.244513,88.123932
6.5458283,0.005369,0.127402,0.997004,1.005126,7.288469,87.586662
6.5478277,0.006346,0.127402,0.997248,1.005373,7.289223,87.148544
6.5498276,0.006834,0.127890,0.993343,1.001566,7.346653,86.941299
6.5518274,0.006834,0.128134,0.993343,1.001597,7.360447,86.947121
6.5538273,0.007566,0.127890,0.992367,1.000602,7.356101,86.614311
6.5558267,0.005369,0.128134,0.991879,1.000135,7.367269,87.600441
6.5578265,0.004149,0.127158,0.990903,0.999037,7.316385,88.131126
6.5598264,0.002929,0.126426,0.989194,0.997245,7.285211,88.672920
6.5618262,0.000000,0.125449,0.986510,0.994454,7.247085,90.000000
6.5638256,0.000244,0.124961,0.986265,0.994150,7.220968,89.888092
6.5658255,0.000000,0.125205,0.983825,0.991760,7.252687,90.000000
6.5678253,-0.001464,0.124961,0.983093,0.991004,7.244540,90.671402
6.5698252,-0.003661,0.123741,0.982360,0.990130,7.182421,91.694649
6.5718246,-0.003661,0.123985,0.981628,0.989434,7.201734,91.691315
6.5738244,-0.005125,0.123253,0.981384,0.989107,7.164453,92.381226
6.5758243,-0.005369,0.123009,0.980164,0.987867,7.159852,92.499420
6.5778236,-0.004637,0.124717,0.980652,0.988562,7.252768,92.129387
6.5798235,-0.004881,0.124717,0.980408,0.988321,7.255121,92.241356
6.5818233,-0.005858,0.124473,0.978699,0.986600,7.256013,92.694283
6.5838232,-0.006346,0.123741,0.979676,0.987480,7.208160,92.935677
6.5858226,-0.007322,0.122276,0.980896,0.988515,7.118302,93.426796
6.5878224,-0.007322,0.122276,0.982116,0.989726,7.109561,93.426796
6.5898223,-0.008298,0.122520,0.984557,0.992186,7.109643,93.874672
6.5918221,-0.009030,0.122520,0.986021,0.993645,7.102135,94.215370
6.5938215,-0.008542,0.120568,0.988462,0.995825,6.971589,94.052643
6.5958214,-0.007322,0.120568,0.990170,0.997511,6.955110,93.475235
6.5978212,-0.006834,0.120324,0.993343,1.000628,6.917584,93.250633
6.5998211,-0.006346,0.120812,0.997736,1.005044,6.913557,93.006714
6.6018205,-0.005858,0.120080,0.998957,1.006165,6.862471,92.792702
6.6038203,-0.007078,0.117151,1.000177,1.007040,6.692722,93.457420
6.6058202,-0.006346,0.117151,1.001397,1.008247,6.682253,93.100494
6.6078200,-0.005858,0.117395,1.001642,1.008515,6.692928,92.856461
6.6098194,-0.006834,0.114710,1.007011,1.013546,6.510087,93.409340
6.6118193,-0.007566,0.114710,1.008231,1.014764,6.504844,93.773621
6.6138191,-0.006590,0.113978,1.009452,1.015887,6.452665,93.308922
6.6158190,-0.006834,0.113734,1.011892,1.018287,6.424403,93.438530
6.6178188,-0.007078,0.113002,1.012869,1.019177,6.378304,93.584038
6.6198182,-0.006346,0.112758,1.015797,1.022056,6.344090,93.221039
6.6218181,-0.005613,0.112758,1.018970,1.025205,6.322357,92.850037
6.6238179,-0.005613,0.111782,1.020434,1.026554,6.259275,92.874886
6.6258173,-0.005125,0.110073,1.024340,1.030249,6.139960,92.665947
6.6278172,-0.002929,0.111294,1.026048,1.032071,6.192706,91.507439
6.6298170,-0.003417,0.111294,1.025560,1.031587,6.196377,91.758530
6.6318169,-0.003661,0.109829,1.024828,1.030702,6.120293,91.909149
6.6338162,-0.004149,0.109097,1.025560,1.031355,6.076509,92.177986
6.6358161,-0.003905,0.106900,1.028733,1.034279,5.936500,92.092064
6.6378160,-0.002441,0.106168,1.030441,1.035899,5.884065,91.316910
6.6398158,-0.001953,0.106656,1.030929,1.036434,5.907571,91.048775
6.6418152,-0.001220,0.105436,1.034346,1.039707,5.820697,90.663116
6.6438150,-0.001220,0.105436,1.035567,1.040921,5.813891,90.663116
6.6458149,-0.000488,0.105924,1.036055,1.041455,5.837577,90.264030
6.6478148,-0.001220,0.104216,1.035811,1.041041,5.745729,90.670883
6.6498151,0.000000,0.103483,1.034834,1.039996,5.710588,90.000000
6.6518140,-0.001220,0.104704,1.037275,1.042547,5.764358,90.667755
6.6538143,-0.002929,0.105192,1.035567,1.040900,5.802383,91.594833
6.6558142,-0.002929,0.103972,1.034834,1.040048,5.739620,91.613541
6.6578135,-0.001953,0.103483,1.034590,1.039755,5.712956,91.080925
6.6598134,-0.003417,0.103239,1.033370,1.038520,5.708357,91.895622
6.6618133,-0.004149,0.103483,1.033126,1.038304,5.724540,92.296005
6.6638131,-0.002929,0.104216,1.030929,1.036188,5.774652,91.609764
6.6658125,-0.002197,0.104460,1.031417,1.036696,5.784351,91.204643
6.6678123,-0.001220,0.105192,1.031173,1.036526,5.825107,90.664658
6.6698122,0.000488,0.108121,1.029221,1.034884,5.997047,89.741333
6.6718121,0.000488,0.108121,1.029221,1.034884,5.997047,89.741333
6.6738114,0.000732,0.108609,1.027268,1.032994,6.035334,89.613739
6.6758113,-0.000244,0.110317,1.025804,1.031719,6.138108,90.126762
6.6778111,-0.000976,0.110561,1.025072,1.031017,6.156223,90.505913
6.6798110,-0.001220,0.110805,1.021411,1.027404,6.191756,90.630989
6.6818104,-0.000976,0.111049,1.019458,1.025489,6.216940,90.503685
6.6838102,-0.001464,0.111782,1.017506,1.023628,6.269823,90.750557
6.6858101,-0.002441,0.114954,1.012625,1.019131,6.478020,91.216286
6.6878099,-0.002929,0.115687,1.010184,1.016791,6.535191,91.450218
6.6898093,-0.004881,0.119348,1.007987,1.015040,6.758102,92.342079
6.6918092,-0.007566,0.122765,1.002618,1.010134,6.993893,93.526688
6.6938090,-0.007322,0.124717,1.000909,1.008676,7.114747,93.359886
6.6958089,-0.008298,0.128134,0.998713,1.006933,7.326167,93.705406
6.6978087,-0.008542,0.132039,0.994076,1.002843,7.581702,93.701591
6.6998081,-0.008786,0.134968,0.991635,1.000816,7.766903,93.724670
6.7018080,-0.009519,0.141558,0.989194,0.999317,8.162096,93.846855
6.7038078,-0.007810,0.144730,0.987242,0.997825,8.352165,93.088852
6.7058077,-0.006590,0.151320,0.982849,0.994451,8.760736,92.493561
6.7078071,-0.003905,0.157910,0.978211,0.990883,9.172754,91.416611
6.7098069,-0.003173,0.161083,0.976747,0.989946,9.366553,91.128410
6.7118068,-0.003173,0.165720,0.972598,0.986620,9.671440,91.096840
6.7138062,-0.002197,0.170601,0.970645,0.985526,9.969340,90.737671
6.7158060,-0.001953,0.171822,0.968937,0.984055,10.056373,90.651062
6.7178059,-0.001708,0.173042,0.967228,0.982587,10.143655,90.565666
6.7198057,-0.001708,0.172798,0.969181,0.984466,10.109664,90.566467
6.7218056,-0.002929,0.171822,0.970645,0.985740,10.039833,90.976540
6.7238050,-0.007566,0.170601,0.975527,0.990361,9.929195,92.539352
6.7258048,-0.007322,0.169381,0.977235,0.991833,9.842208,92.475220
6.7278047,-0.007566,0.163279,0.983581,0.997070,9.435360,92.653061
6.7298045,-0.010007,0.157666,0.995052,1.007515,9.021492,93.631546
6.7318039,-0.010007,0.153273,0.995052,1.006837,8.775075,93.735344
6.7338037,-0.010251,0.144486,1.006767,1.017134,8.187291,94.058105
6.7358036,-0.008298,0.139849,1.015797,1.025412,7.852480,93.395767
6.7378035,-0.007566,0.136188,1.020434,1.029510,7.613396,93.179832
6.7398033,-0.006834,0.127890,1.030929,1.038854,7.081582,93.058701
6.7418032,-0.006590,0.124961,1.036787,1.044311,6.882021,93.018661
6.7438025,-0.005125,0.119104,1.050210,1.056955,6.476143,92.464073
6.7458024,-0.004393,0.113734,1.060461,1.066552,6.126055,92.212044
6.7478023,-0.003661,0.110805,1.065098,1.070853,5.942507,91.892342
6.7498021,-0.001708,0.106656,1.075593,1.080870,5.663685,90.917702
6.7518015,-0.000732,0.102019,1.086576,1.091355,5.363885,90.411209
6.7538013,0.000244,0.099334,1.090481,1.094996,5.204846,89.859222
6.7558012,0.002441,0.093233,1.098291,1.102244,4.853814,88.500450
6.7578011,0.003661,0.090304,1.101708,1.105409,4.689724,87.678467
6.7598014,0.005125,0.084446,1.107566,1.110792,4.368029,86.526772
6.7618012,0.007810,0.080785,1.111471,1.114430,4.176452,84.477989
6.7638006,0.009274,0.078101,1.113179,1.115954,4.041426,83.227837
6.7658005,0.013424,0.073463,1.117328,1.119821,3.823823,79.644913
6.7678003,0.016352,0.067362,1.119281,1.121425,3.543813,76.355179
6.7698002,0.018305,0.065897,1.120257,1.122343,3.493623,74.475891
6.7718000,0.021234,0.064677,1.122942,1.125003,3.469103,71.824898
6.7737999,0.025383,0.063213,1.122454,1.124519,3.472882,68.122353
6.7757993,0.026847,0.063701,1.121477,1.123606,3.527255,67.146721
6.7777991,0.030020,0.064921,1.118060,1.120346,3.660356,65.183899
6.7797990,0.030264,0.065653,1.114643,1.116985,3.710826,65.251877
6.7817988,0.032461,0.068826,1.109762,1.112368,3.922662,64.749969
6.7837987,0.030752,0.072731,1.105369,1.108186,4.086099,67.080444
6.7857981,0.030752,0.074928,1.102440,1.105411,4.201837,67.685600
6.7877979,0.030508,0.077369,1.091701,1.094865,4.356400,68.479607
6.7897978,0.027091,0.080785,1.080230,1.083586,4.510063,71.461258
6.7917976,0.025139,0.084202,1.074129,1.077717,4.676967,73.376968
6.7937970,0.022942,0.086887,1.061681,1.065478,4.838210,75.208916
6.7957969,0.021478,0.087863,1.055824,1.059691,4.896450,76.263733
6.7977967,0.017329,0.092012,1.042400,1.046597,5.132593,79.334473
6.7997966,0.014156,0.093721,1.026292,1.030660,5.276595,81.410873
6.8017964,0.012935,0.094941,1.020190,1.024680,5.365639,82.241409
6.8037958,0.009763,0.097382,1.007011,1.011756,5.551003,84.275192
6.8057957,0.007566,0.097626,0.996028,1.000830,5.614646,85.568436
6.8077955,0.006346,0.098602,0.989926,0.994845,5.699905,86.317726
6.8097949,0.003905,0.099578,0.979432,0.984488,5.809743,87.754257
6.8117948,0.003417,0.099822,0.974306,0.979413,5.853237,88.039543
6.8137946,0.002929,0.101287,0.963079,0.968395,6.006226,88.343719
6.8157945,0.003173,0.104460,0.956245,0.961939,6.237091,88.260246
6.8177938,0.003173,0.104460,0.953317,0.959028,6.256111,88.260246
6.8197937,0.003173,0.104704,0.949412,0.955173,6.296160,88.264297
6.8217936,0.003661,0.104948,0.946239,0.952048,6.332675,88.002121
6.8237934,0.002929,0.106412,0.945263,0.951238,6.425410,88.423447
6.8257928,0.002197,0.105680,0.945995,0.951882,6.375629,88.809265
6.8277926,0.001464,0.106412,0.944775,0.950749,6.426875,89.211578
6.8297925,0.000732,0.105924,0.945995,0.951907,6.389024,89.603951
6.8317924,-0.002197,0.105924,0.946727,0.952637,6.385340,91.187988
6.8337917,-0.003661,0.106168,0.947947,0.953881,6.394146,91.974937
6.8357916,-0.007810,0.104948,0.953805,0.959593,6.296253,94.256027
6.8377914,-0.011227,0.104948,0.960639,0.966420,6.270010,96.106094
6.8397913,-0.011715,0.104460,0.965764,0.971468,6.211672,96.398956
6.8417907,-0.014888,0.103239,0.975283,0.980845,6.104609,98.205940
6.8437905,-0.018061,0.102751,0.983581,0.989098,6.054596,99.969154
6.8457904,-0.019525,0.101775,0.987974,0.993394,5.987987,100.860046
6.8477902,-0.022454,0.099578,0.999933,1.005130,5.828908,102.707115
6.8497896,-0.024406,0.097138,1.009696,1.014651,5.664966,104.103973
6.8517895,-0.025383,0.097138,1.015553,1.020504,5.646009,104.644310
6.8537893,-0.025871,0.096894,1.025560,1.030452,5.585144,104.949379
6.8557892,-0.027091,0.096406,1.028977,1.033838,5.558482,105.696037
6.8577886,-0.028556,0.095185,1.033858,1.038623,5.490515,106.699242
6.8597884,-0.026603,0.094453,1.042156,1.046766,5.379025,105.730072
6.8617883,-0.026847,0.094209,1.044597,1.049180,5.357378,105.906174
6.8637881,-0.027579,0.093233,1.047037,1.051542,5.305186,106.478821
6.8657875,-0.026115,0.091524,1.048014,1.052327,5.189199,105.925217
6.8677874,-0.027091,0.090060,1.049722,1.053927,5.119597,106.741966
6.8697872,-0.025871,0.087131,1.049234,1.053164,4.950922,106.537140
6.8717875,-0.025139,0.086399,1.049234,1.053085,4.901649,106.222908
6.8737864,-0.024651,0.084202,1.047526,1.051194,4.787697,106.317581
6.8757868,-0.023918,0.082250,1.046794,1.050292,4.677930,106.214493
6.8777866,-0.022454,0.080053,1.044841,1.048144,4.549714,105.668159
6.8797865,-0.022454,0.075904,1.043865,1.046862,4.336438,106.479271
6.8817859,-0.021722,0.073708,1.043377,1.046202,4.212032,106.420349
6.8837857,-0.021478,0.072487,1.042400,1.045138,4.148221,106.504364
6.8857856,-0.020257,0.070047,1.040204,1.042756,4.009758,106.129799
6.8877854,-0.018793,0.068338,1.038739,1.041155,3.903345,105.376251
6.8897848,-0.017817,0.066874,1.036055,1.038363,3.821569,104.918404
6.8917847,-0.018305,0.064921,1.032638,1.034838,3.737326,105.746056
6.8937845,-0.016840,0.064677,1.032394,1.034555,3.703960,104.594467
6.8957844,-0.013668,0.063701,1.030197,1.032255,3.618607,102.109749
6.8977838,-0.012203,0.063457,1.028489,1.030517,3.595102,100.885529
6.8997836,-0.011715,0.063945,1.026780,1.028836,3.622717,100.381805
6.9017835,-0.008542,0.063457,1.026048,1.028044,3.570893,97.666801
6.9037833,-0.008298,0.062969,1.026048,1.028012,3.542100,97.507347
6.9057827,-0.007322,0.062481,1.024096,1.026026,3.515189,96.683861
6.9077826,-0.005125,0.061992,1.021411,1.023303,3.484982,94.726303
6.9097824,-0.004881,0.062236,1.021167,1.023073,3.498327,94.484604
6.9117823,-0.004149,0.061748,1.020434,1.022309,3.470626,93.844139
6.9137816,-0.001708,0.061992,1.017506,1.019394,3.487790,91.578621
6.9157815,-0.000244,0.061992,1.015553,1.017444,3.493119,90.225571
6.9177814,0.001708,0.061992,1.013601,1.015496,3.501237,88.421379
6.9197812,0.003417,0.062236,1.012625,1.014541,3.522311,86.857506
6.9217806,0.004637,0.061504,1.009208,1.011091,3.497320,85.688240
6.9237804,0.005613,0.062236,1.007255,1.009192,3.550051,84.846092
6.9257803,0.005613,0.062969,1.005791,1.007775,3.596572,84.905701
6.9277802,0.007322,0.061260,1.006279,1.008168,3.508499,83.184235
6.9297795,0.007810,0.060528,1.005302,1.007153,3.474066,82.647621
6.9317794,0.010251,0.060040,1.005058,1.006902,3.468030,80.311211
6.9337792,0.010495,0.059796,1.005791,1.007621,3.454227,80.045395
6.9357791,0.011471,0.059308,1.007255,1.009065,3.431994,79.053268
6.9377785,0.013912,0.059308,1.008963,1.010801,3.455191,76.798912
6.9397783,0.014888,0.057599,1.009696,1.011447,3.372027,75.507683
6.9417782,0.015864,0.057599,1.010672,1.012436,3.382982,74.601181
6.9437780,0.018793,0.055403,1.014089,1.015775,3.301738,71.262703
6.9457774,0.020501,0.054915,1.015065,1.016756,3.304997,69.527718
6.9477773,0.021966,0.055159,1.017262,1.018993,3.340292,68.286064
6.9497771,0.022454,0.055647,1.019702,1.021466,3.367785,68.025490
6.9517770,0.024406,0.053938,1.021167,1.022881,3.318004,65.653786
6.9537764,0.026115,0.054426,1.022875,1.024655,3.377538,64.367348
6.9557762,0.026603,0.055647,1.024096,1.025951,3.446624,64.448929
6.9577761,0.026603,0.057111,1.024096,1.026032,3.520477,65.023331
6.9597759,0.027335,0.060040,1.023851,1.025975,3.686633,65.520958
6.9617753,0.026847,0.060772,1.022631,1.024787,3.717153,66.165741
6.9637752,0.028556,0.061016,1.021167,1.023386,3.774446,64.920403
6.9657750,0.028556,0.062236,1.017506,1.019807,3.850004,65.353233
6.9677749,0.029288,0.063213,1.015309,1.017696,3.925357,65.140747
6.9697742,0.031728,0.065653,1.013113,1.015733,4.116706,64.206848
6.9717741,0.032705,0.066874,1.010916,1.013653,4.211614,63.939007
6.9737740,0.034901,0.067606,1.009208,1.012071,4.311344,62.695160
6.9757738,0.035878,0.067606,1.007255,1.010159,4.345236,62.045738
6.9777732,0.037098,0.068582,1.004082,1.007105,4.440473,61.589924
6.9797730,0.037586,0.068582,1.002862,1.005907,4.459136,61.275379
6.9817729,0.039294,0.068338,1.000177,1.003279,4.506500,60.101097
6.9837728,0.040515,0.070047,0.995540,0.998823,4.646924,59.955029
6.9857721,0.040027,0.070291,0.993587,0.996875,4.654211,60.340893
6.9877720,0.040759,0.070535,0.989682,0.993029,4.705611,59.978329
6.9897723,0.040027,0.072487,0.988218,0.991681,4.789661,61.093025
6.9917722,0.039783,0.072487,0.986754,0.990212,4.790029,61.241074
6.9937716,0.040759,0.072975,0.983337,0.986883,4.858614,60.815399
6.9957714,0.040027,0.073708,0.980652,0.984232,4.888562,61.495991
6.9977713,0.039538,0.074684,0.978699,0.982341,4.934870,62.102730
6.9997706,0.039538,0.075904,0.975283,0.979031,5.015088,62.484978
7.0017705,0.038806,0.076880,0.972598,0.976403,5.060125,63.217094
7.0037704,0.038806,0.077124,0.967961,0.971803,5.097006,63.290081
7.0057702,0.036610,0.077857,0.964056,0.967887,5.099697,64.816177
7.0077701,0.036122,0.078101,0.962835,0.966673,5.107029,65.179459
