ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),Time since start in ms 
0.239427,-4.331243,9.086273,-0.123499,-0.048316,0.071222,141,1.86,151.5,294.905,26.8052,2.0976,55.81396,37.500263,208.0604,7003
0.239427,-4.331243,9.086273,-0.088068,-0.048316,0.06267,141.18,1.8,151.32,294.905,26.8052,2.0976,55.81396,37.500263,208.0604,7008
0.304073,-4.467716,9.172467,-0.069742,-0.045872,0.054118,141.18,1.8,151.32,294.905,26.8052,2.0976,55.81396,37.500263,208.0604,7018
0.36393,-4.647287,9.347249,-0.069742,-0.045872,0.054118,140.58,1.74,151.32,295.1565,27.3938,2.123,55.81396,37.500263,208.0604,7029
0.36393,-4.647287,9.347249,-0.049584,-0.069085,0.044955,140.58,1.74,151.32,295.1565,27.3938,2.123,55.81396,37.500263,208.0604,7038
0.282524,-4.752635,9.548368,-0.034923,-0.078859,0.046787,140.46,1.68,151.8,295.1565,27.3938,2.123,55.81396,37.500263,208.0604,7048
0.052674,-4.814886,9.816526,-0.023317,-0.077637,0.050453,140.46,1.68,151.8,295.1565,27.3938,2.123,55.81396,37.500263,208.0604,7057
-0.153234,-4.975303,9.996098,0.004172,-0.073972,0.072444,140.46,1.68,151.8,295.1565,27.3938,2.123,55.81396,37.500263,208.0604,7067
-0.323227,-5.23149,10.134965,0.044489,-0.078859,0.113372,140.52,2.04,151.68,295.3783,27.4482,2.0692,55.81396,37.500263,208.0604,7079
-0.337593,-5.339233,10.144543,0.070757,-0.067253,0.143915,140.4,2.46,151.26,295.3783,27.4482,2.0692,55.81396,37.500263,208.0604,7088
-0.337593,-5.339233,10.144543,0.098856,-0.05137,0.16163,140.4,2.46,151.26,295.3783,27.4482,2.0692,55.81396,37.500263,208.0604,7098
-0.181965,-5.444581,10.209188,0.105576,-0.028157,0.153078,140.7,2.58,151.14,295.5874,27.4326,1.9664,55.81396,37.500263,208.0604,7108
0.004789,-5.33205,10.091868,0.089082,-0.021438,0.107263,140.7,2.58,151.14,295.5874,27.4326,1.9664,55.81396,37.500263,208.0604,7118
0.05028,-5.379935,10.027223,0.058539,-0.011053,0.071833,140.82,2.7,151.86,295.5874,27.4326,1.9664,55.81396,37.500263,208.0604,7128
0.05028,-5.379935,10.027223,0.058539,-0.011053,0.071833,140.82,2.7,151.86,295.5874,27.4326,1.9664,55.81396,37.500263,208.0604,7138
-0.026337,-5.480495,9.960183,0.044489,-0.007999,0.060837,141.12,2.52,152.16,295.5874,27.4326,1.9664,55.81396,37.500263,208.0604,7148
-0.102954,-5.695979,9.96976,-0.039199,0.00483,0.040068,140.76,2.16,152.22,295.1952,27.1625,2.0382,55.81396,37.500263,208.0604,7158
-0.162811,-5.705557,10.118205,-0.10334,0.048201,0.04129,140.76,2.16,152.22,295.1952,27.1625,2.0382,55.81396,37.500263,208.0604,7168
-0.153234,-6.143709,10.084685,-0.13877,0.072025,0.058394,139.92,2.1,151.14,295.1952,27.1625,2.0382,55.81396,37.500263,208.0604,7178
-0.294496,-6.584255,10.278622,-0.148544,0.050644,0.085883,139.92,2.1,151.14,295.1952,27.1625,2.0382,55.81396,37.500263,208.0604,7188
-0.294496,-6.584255,10.278622,-0.100897,0.015214,0.139028,140.34,2.34,151.5,295.3521,27.2625,2.1334,55.81396,37.500263,208.0604,7198
-0.409421,-6.699181,10.532414,0.00234,-0.014718,0.18301,140.34,2.34,151.5,295.3521,27.2625,2.1334,55.81396,37.500263,208.0604,7208
-0.565049,-6.217931,10.453403,0.281505,-0.047094,0.241653,140.4,2.34,152.04,295.3521,27.2625,2.1334,55.81396,37.500263,208.0604,7218
-0.871516,-5.133325,9.052753,0.571666,-0.0868,0.248373,140.4,2.34,152.04,295.3521,27.2625,2.1334,55.81396,37.500263,208.0604,7228
-0.871516,-5.133325,9.052753,0.715219,-0.157661,0.22516,140.52,2.16,151.8,295.1403,27.4026,2.3386,55.81396,37.500263,208.0604,7238
-1.091789,-4.369551,7.685622,0.746984,-0.216304,0.186676,140.52,2.16,151.8,295.1403,27.4026,2.3386,55.81396,37.500263,208.0604,7250
-1.32164,-3.873937,6.397503,0.610761,-0.256621,0.143915,140.88,2.28,150.78,295.1403,27.4026,2.3386,55.81396,37.500263,208.0604,7258
-1.505999,-3.73028,5.650489,0.370691,-0.252345,0.123756,140.88,2.28,150.78,295.1403,27.4026,2.3386,55.81396,37.500263,208.0604,7268
-1.668809,-4.008016,5.791751,0.05182,-0.211417,0.127422,140.88,1.74,150.78,294.041,26.0439,2.3027,55.81396,37.500263,208.0604,7278
-1.668809,-4.008016,5.791751,0.05182,-0.211417,0.127422,140.88,1.38,150.78,294.041,26.0439,2.3027,55.81396,37.500263,208.0604,7287
-1.438959,-4.271386,6.771009,-0.166259,-0.189426,0.134141,140.88,1.38,150.78,294.041,26.0439,2.3027,55.81396,37.500263,208.0604,7298
-1.048692,-4.640105,7.956176,-0.252391,-0.187593,0.131698,140.82,1.62,150.9,294.041,26.0439,2.3027,55.81396,37.500263,208.0604,7308
-0.773351,-5.049525,8.741497,-0.273161,-0.197978,0.118259,140.82,1.62,150.9,294.041,26.0439,2.3027,55.81396,37.500263,208.0604,7318
-0.572232,-5.593026,8.760652,-0.214518,-0.194313,0.123146,140.7,1.56,150.78,294.286,25.786,1.7102,55.81396,37.500263,208.0604,7328
-0.572232,-5.593026,8.760652,-0.158929,-0.20653,0.132309,140.7,1.56,150.78,294.286,25.786,1.7102,55.81396,37.500263,208.0604,7337
-0.22985,-5.863579,8.511647,-0.103951,-0.210195,0.128643,140.7,1.56,150.78,294.286,25.786,1.7102,55.81396,37.500263,208.0604,7348
-0.071828,-5.901887,8.336865,-0.062412,-0.215082,0.096878,141,1.26,150.3,294.286,25.786,1.7102,55.81396,37.500263,208.0604,7358
-0.150839,-5.676825,8.30574,-0.017208,-0.229132,0.066335,141,1.26,150.3,294.286,25.786,1.7102,55.81396,37.500263,208.0604,7368
-0.150839,-5.676825,8.30574,-0.017208,-0.229132,0.066335,141,1.26,150.3,294.286,25.786,1.7102,55.81396,37.500263,208.0604,7378
-0.150839,-5.676825,8.30574,-0.017208,-0.229132,0.066335,141,1.26,150.3,294.286,25.786,1.7102,55.81396,37.500263,208.0604,7387
-0.158022,-5.614574,8.310528,0.057317,-0.098407,0.0419,140.94,1.62,150.06,294.4064,25.9858,1.5624,55.81396,37.500263,208.0604,7398
-0.193936,-4.108575,7.223527,0.057317,-0.098407,0.0419,140.94,1.5,150.6,294.4064,25.9858,1.5624,55.81396,37.500263,208.0604,7408
-0.021548,-3.715914,7.173248,0.034105,-0.069085,0.033959,140.94,1.5,150.6,294.4064,25.9858,1.5624,55.81396,37.500263,208.0604,7418
-0.031126,-3.387899,7.288173,0.023109,-0.057479,0.008914,140.94,2.22,150,294.8024,26.0136,1.0602,55.81396,37.500263,208.0604,7428
-0.031126,-3.387899,7.288173,0.029218,-0.054424,-0.013077,140.94,2.22,150,294.8024,26.0136,1.0602,55.81396,37.500263,208.0604,7438
-0.119714,-3.263396,7.405492,0.034715,-0.061755,-0.033236,140.58,2.58,149.94,294.8024,26.0136,1.0602,55.81396,37.500263,208.0604,7448
-0.249005,-3.174808,7.573091,0.025552,-0.048316,-0.042399,140.58,2.58,149.94,294.8024,26.0136,1.0602,55.81396,37.500263,208.0604,7458
-0.33041,-3.158048,7.568303,0.013946,-0.05137,-0.032014,140.52,1.68,150.18,294.8619,25.9606,0.9278,55.81396,37.500263,208.0604,7468
-0.33041,-3.158048,7.568303,-0.009267,-0.088022,-0.030182,140.52,1.68,150.18,294.8619,25.9606,0.9278,55.81396,37.500263,208.0604,7477
-0.332804,-3.129317,7.556331,-0.029425,-0.109402,-0.025295,140.28,1.38,150.48,294.8619,25.9606,0.9278,55.81396,37.500263,208.0604,7488
-0.435758,-3.191568,7.80773,-0.029425,-0.109402,-0.025295,140.28,1.38,150.48,294.8619,25.9606,0.9278,55.81396,37.500263,208.0604,7498
-0.569837,-3.292128,7.920261,-0.042864,-0.116122,-0.027738,140.76,1.86,150,294.9623,25.9235,0.7574,55.81396,37.500263,208.0604,7508
-0.624906,-3.474093,7.95857,-0.056914,-0.130783,-0.027738,140.76,1.86,150,294.9623,25.9235,0.7574,55.81396,37.500263,208.0604,7518
-0.624906,-3.474093,7.95857,-0.085625,-0.123452,-0.032014,140.88,1.8,149.46,294.9623,25.9235,0.7574,55.81396,37.500263,208.0604,7528
-0.624906,-3.768588,8.035186,-0.133883,-0.105737,-0.041788,140.88,1.8,149.46,294.9623,25.9235,0.7574,55.81396,37.500263,208.0604,7538
-0.653637,-4.082239,8.454185,-0.171757,-0.089244,-0.05034,140.16,1.8,150,295.4205,26.0241,0.4625,55.81396,37.500263,208.0604,7548
-0.780534,-4.326454,8.997684,-0.187029,-0.069696,-0.07111,140.16,1.8,150,295.4205,26.0241,0.4625,55.81396,37.500263,208.0604,7558
-0.780534,-4.326454,8.997684,-0.144879,-0.066642,-0.077829,139.86,1.68,150.42,295.4205,26.0241,0.4625,55.81396,37.500263,208.0604,7568
-0.744619,-4.371946,9.330489,-0.036145,-0.092909,-0.076607,139.86,1.68,150.42,295.4205,26.0241,0.4625,55.81396,37.500263,208.0604,7577
-0.471672,-4.460534,9.42626,0.018833,-0.101461,-0.085159,139.5,1.62,151.02,296.0396,26.3867,0.2097,55.81396,37.500263,208.0604,7588
-0.471672,-4.460534,9.42626,0.018833,-0.101461,-0.085159,139.5,1.62,151.02,296.0396,26.3867,0.2097,55.81396,37.500263,208.0604,7598
-0.371113,-4.529968,9.44302,0.043878,-0.083135,-0.099209,139.92,2.04,150.72,296.0396,26.3867,0.2097,55.81396,37.500263,208.0604,7608
-0.227456,-4.465322,9.531608,0.053041,-0.055035,-0.136472,139.92,2.04,150.72,296.0396,26.3867,0.2097,55.81396,37.500263,208.0604,7618
-0.052674,-4.561093,9.718362,0.059761,-0.056868,-0.181065,140.46,2.22,150.48,296.1831,26.486,-0.0632,55.81396,37.500263,208.0604,7627
-0.052674,-4.561093,9.718362,0.064037,-0.048316,-0.220772,140.46,2.22,150.48,296.1831,26.486,-0.0632,55.81396,37.500263,208.0604,7638
0.045491,-4.652076,9.881172,0.055485,-0.026325,-0.243984,140.16,2.22,150.66,296.1831,26.486,-0.0632,55.81396,37.500263,208.0604,7649
-0.153234,-4.723904,9.962578,0.053041,-0.002501,-0.24093,140.16,2.22,150.66,296.1831,26.486,-0.0632,55.81396,37.500263,208.0604,7658
-0.208302,-4.810098,9.847652,0.058539,-0.014718,-0.217717,139.26,1.98,150.42,296.4787,26.3467,-0.3678,55.813965,37.500256,207.9945,7668
-0.289707,-4.714327,9.914692,0.073811,-0.03732,-0.187174,139.26,1.98,150.42,296.4787,26.3467,-0.3678,55.813965,37.500256,207.9945,7678
-0.289707,-4.714327,9.914692,0.084196,-0.035488,-0.173124,138.9,2.1,150.48,296.4787,26.3467,-0.3678,55.813965,37.500256,207.9945,7688
-0.481249,-4.616162,9.857229,0.055485,-0.012275,-0.172513,138.9,2.1,150.48,296.4787,26.3467,-0.3678,55.813965,37.500256,207.9945,7698
-0.565049,-4.807704,9.694419,-0.009878,-0.003723,-0.183509,139.38,2.22,150.6,296.7683,26.1211,-0.7677,55.813965,37.500256,207.9945,7708
-0.320833,-5.193182,9.780613,-0.10334,-0.005555,-0.202446,139.38,2.22,150.6,296.7683,26.1211,-0.7677,55.813965,37.500256,207.9945,7718
-0.284919,-5.604997,10.261862,-0.218794,0.029264,-0.222604,139.14,2.22,151.08,296.7683,26.1211,-0.7677,55.813965,37.500256,207.9945,7728
-0.284919,-5.604997,10.261862,-0.278048,0.059807,-0.226269,139.14,2.22,151.08,296.7683,26.1211,-0.7677,55.813965,37.500256,207.9945,7738
-0.244216,-6.021601,10.520444,-0.299428,0.112342,-0.202446,139.5,2.22,151.62,296.9131,26.2122,-0.8796,55.813965,37.500256,207.9945,7748
-0.203513,-6.56989,10.453403,-0.248115,0.114174,-0.133418,139.5,2.22,151.62,296.9131,26.2122,-0.8796,55.813965,37.500256,207.9945,7757
-0.184359,-6.893117,10.369604,-0.144268,0.111731,-0.05034,139.68,1.86,151.5,296.9131,26.2122,-0.8796,55.813965,37.500256,207.9945,7768
-0.184359,-6.893117,10.369604,0.040213,0.11845,0.028461,139.68,1.86,151.5,296.9131,26.2122,-0.8796,55.813965,37.500256,207.9945,7778
-0.01676,-6.632141,10.257073,0.208201,0.140442,0.056561,139.38,1.92,151.2,297.4322,26.8196,-0.908,55.813965,37.500256,207.9945,7788
0.318439,-5.854002,9.601042,0.351144,0.154491,0.031516,139.38,1.92,151.2,297.4322,26.8196,-0.908,55.813965,37.500256,207.9945,7798
0.723071,-5.03516,8.269825,0.351144,0.154491,0.031516,138.42,2.28,151.2,297.4322,26.8196,-0.908,55.813965,37.500256,207.9945,7808
0.761379,-4.606584,7.369578,0.387796,0.099514,-0.072331,138.42,2.28,151.2,297.4322,26.8196,-0.908,55.813965,37.500256,207.9945,7818
0.761379,-4.606584,7.369578,0.303496,0.095848,-0.137083,137.64,2.34,151.44,297.227,26.6639,-0.5971,55.813965,37.500256,207.9945,7828
0.682368,-4.486871,7.194796,0.142839,0.108677,-0.172513,137.64,2.34,151.44,297.227,26.6639,-0.5971,55.813965,37.500256,207.9945,7838
0.553077,-4.427014,7.5276,0.034715,0.120894,-0.152355,138.72,2.28,151.26,297.227,26.6639,-0.5971,55.813965,37.500256,207.9945,7849
0.567443,-4.338426,7.790971,-0.006823,0.109287,-0.122422,138.72,2.28,151.26,297.227,26.6639,-0.5971,55.813965,37.500256,207.9945,7857
0.490826,-4.369551,8.008849,-0.011099,0.10379,-0.082716,139.86,2.82,150.78,296.606,26.0415,-0.4752,55.813965,37.500256,207.9945,7868
0.490826,-4.369551,8.008849,0.006616,0.094627,-0.006358,139.86,2.82,150.78,296.606,26.0415,-0.4752,55.813965,37.500256,207.9945,7878
0.368718,-4.517997,8.016032,0.029218,0.045147,0.039457,139.92,2.52,151.32,296.606,26.0415,-0.4752,55.813965,37.500256,207.9945,7888
0.383084,-4.55391,8.063917,0.029218,0.045147,0.039457,139.92,2.52,151.32,296.606,26.0415,-0.4752,55.813965,37.500256,207.9945,7898
0.488432,-4.532362,7.984907,0.035937,0.031097,0.062059,139.14,2.28,151.68,296.5166,26.0476,-0.3392,55.813965,37.500256,207.9945,7908
0.488432,-4.532362,7.984907,0.01639,0.029264,0.059005,139.14,2.28,151.68,296.5166,26.0476,-0.3392,55.813965,37.500256,207.9945,7917
0.308861,-4.60419,7.97533,-0.020262,0.053699,0.044344,138.96,1.98,151.14,296.5166,26.0476,-0.3392,55.813965,37.500256,207.9945,7927
0.014366,-4.640105,7.968147,-0.050195,0.072636,0.031516,138.96,1.98,151.14,296.5166,26.0476,-0.3392,55.813965,37.500256,207.9945,7938
-0.222668,-4.438985,7.879559,-0.055693,0.046979,0.00647,139.62,1.02,150.84,295.7682,26.0131,-0.1958,55.813965,37.500256,207.9945,7949
-0.222668,-4.438985,7.879559,-0.044697,0.091572,0.000972,139.62,1.02,150.84,295.7682,26.0131,-0.1958,55.813965,37.500256,207.9945,7958
-0.241822,-4.276175,7.872376,-0.044697,0.091572,0.000972,139.44,1.5,150.84,295.7682,26.0131,-0.1958,55.813965,37.500256,207.9945,7968
-0.26337,-4.252232,7.618582,-0.049584,0.135555,0.007692,139.44,1.5,150.84,295.7682,26.0131,-0.1958,55.813965,37.500256,207.9945,7978
-0.282524,-4.189981,7.522812,-0.08196,0.180148,0.024796,139.2,2.34,150.96,296.1968,26.1355,-0.0323,55.813965,37.500256,207.9945,7987
-0.282524,-4.189981,7.522812,-0.086236,0.19603,0.059616,139.2,2.34,150.96,296.1968,26.1355,-0.0323,55.813965,37.500256,207.9945,7998
-0.196331,-4.046324,7.587457,-0.085625,0.196641,0.086494,139.2,1.74,151.38,296.1968,26.1355,-0.0323,55.813965,37.500256,207.9945,8008
-0.196331,-4.046324,7.587457,-0.076462,0.214967,0.118869,139.2,1.74,151.38,296.1968,26.1355,-0.0323,55.813965,37.500256,207.9945,8018
0.011971,-3.759011,7.690411,-0.050806,0.193587,0.129865,139.02,1.92,151.92,296.1968,26.1355,-0.0323,55.813965,37.500256,207.9945,8028
0.433364,-3.464516,7.630554,-0.021484,0.145329,0.117037,139.5,1.92,151.98,295.9115,26.3597,0.5334,55.813965,37.500256,207.9945,8038
0.433364,-3.464516,7.630554,-0.02576,0.10379,0.083439,139.5,1.92,151.98,295.9115,26.3597,0.5334,55.813965,37.500256,207.9945,8048
0.474066,-3.296916,7.630554,-0.042864,0.072025,0.073055,139.68,1.92,151.8,295.9115,26.3597,0.5334,55.813965,37.500256,207.9945,8058
0.29689,-3.435784,7.788576,-0.067299,0.037205,0.065113,139.68,1.92,151.8,295.9115,26.3597,0.5334,55.813965,37.500256,207.9945,8068
0.29689,-3.435784,7.788576,-0.105173,0.029875,0.073665,139.74,2.4,151.86,295.5936,26.4479,1.0307,55.813965,37.500256,207.9945,8077
0.237033,-3.555498,8.075889,-0.114947,0.032929,0.079163,139.74,2.4,151.86,295.5936,26.4479,1.0307,55.813965,37.500256,207.9945,8088
0.287313,-3.782954,8.224334,-0.114947,0.032929,0.079163,139.5,2.52,151.62,295.5936,26.4479,1.0307,55.813965,37.500256,207.9945,8098
0.318439,-3.991256,8.387145,-0.11006,0.01216,0.074276,139.5,2.52,151.62,295.5936,26.4479,1.0307,55.813965,37.500256,207.9945,8108
0.442941,-4.063084,8.56911,-0.095399,-0.007388,0.068168,139.86,1.92,151.2,295.4466,26.6213,1.2062,55.813965,37.500256,207.9945,8118
0.442941,-4.063084,8.56911,-0.069742,-0.017162,0.062059,139.86,1.92,151.2,295.4466,26.6213,1.2062,55.813965,37.500256,207.9945,8128
0.517163,-4.185192,8.710372,-0.045308,-0.036098,0.054729,140.04,2.04,151.38,295.4466,26.6213,1.2062,55.813965,37.500256,207.9945,8138
0.598569,-4.166038,8.858817,-0.008045,-0.075805,0.049231,140.04,2.04,151.38,295.4466,26.6213,1.2062,55.813965,37.500256,207.9945,8148
0.639271,-4.07745,8.961771,0.018833,-0.114289,0.044955,139.38,2.4,151.68,295.8455,26.8192,1.2743,55.813965,37.500256,207.9945,8158
0.581809,-4.084633,8.921068,0.027385,-0.151552,0.037624,139.38,2.4,151.68,295.8455,26.8192,1.2743,55.813965,37.500256,207.9945,8168
0.581809,-4.084633,8.921068,0.009059,-0.169878,0.035792,139.38,2.4,152.28,295.8455,26.8192,1.2743,55.813965,37.500256,207.9945,8178
0.445335,-4.182798,9.141341,-0.031258,-0.16438,0.040068,139.74,2.4,152.34,295.8455,26.8192,1.2743,55.813965,37.500256,207.9945,8187
0.301679,-4.417437,9.462174,-0.047751,-0.153385,0.059005,139.74,2.4,152.34,295.8455,26.8192,1.2743,55.813965,37.500256,207.9945,8197
0.220273,-4.635316,9.718362,-0.05386,-0.132615,0.07,140.52,2.1,152.34,295.7272,26.8037,0.9992,55.813965,37.500256,207.9945,8208
0.090982,-4.872349,10.032011,-0.05386,-0.132615,0.07,140.52,2.1,152.34,295.7272,26.8037,0.9992,55.813965,37.500256,207.9945,8218
0.090982,-4.872349,10.032011,-0.041643,-0.098407,0.077942,140.16,2.1,151.8,295.7272,26.8037,0.9992,55.813965,37.500256,207.9945,8228
-0.045491,-5.138114,10.30017,-0.013543,-0.051981,0.087105,140.16,2.1,151.8,295.7272,26.8037,0.9992,55.813965,37.500256,207.9945,8238
-0.169993,-5.166845,10.288198,0.004783,-0.014718,0.087715,139.38,2.1,151.74,296.3331,26.8926,0.7212,55.813965,37.500256,207.9945,8248
-0.177176,-5.23149,9.878778,0.004172,0.029875,0.077942,139.38,2.1,151.74,296.3331,26.8926,0.7212,55.813965,37.500256,207.9945,8258
-0.177176,-5.23149,9.878778,-0.052638,0.051255,0.07,139.8,1.38,151.62,296.3331,26.8926,0.7212,55.813965,37.500256,207.9945,8268
-0.150839,-5.454158,9.541185,-0.128996,0.037816,0.059616,139.8,1.38,151.62,296.3331,26.8926,0.7212,55.813965,37.500256,207.9945,8278
-0.110137,-5.691191,9.586677,-0.216961,0.002386,0.040679,139.98,2.04,151.62,296.138,26.9053,0.7749,55.813965,37.500256,207.9945,8288
-0.160416,-6.179623,10.173274,-0.318365,0.009106,0.026629,139.98,2.04,151.62,296.138,26.9053,0.7749,55.813965,37.500256,207.9945,8298
-0.160416,-6.179623,10.173274,-0.360514,0.020101,0.036403,139.74,3.18,152.1,296.138,26.9053,0.7749,55.813965,37.500256,207.9945,8308
-0.208302,-6.93382,10.448615,-0.319586,0.006662,0.095046,139.74,3.18,152.1,296.138,26.9053,0.7749,55.813965,37.500256,207.9945,8319
-0.292102,-7.283384,10.802968,-0.161372,-0.019605,0.162852,139.8,3.18,152.1,296.6625,27.3335,0.8806,55.813965,37.500256,207.9945,8328
-0.22985,-7.020014,10.956202,-0.161372,-0.019605,0.162852,139.8,3.18,152.1,296.6625,27.3335,0.8806,55.813965,37.500256,207.9945,8337
-0.272947,-6.043149,10.264256,0.077476,-0.053814,0.20378,139.98,3,151.8,296.6625,27.3335,0.8806,55.813965,37.500256,207.9945,8348
-0.272947,-6.043149,10.264256,0.409787,-0.055646,0.233712,139.98,3,151.8,296.6625,27.3335,0.8806,55.813965,37.500256,207.9945,8358
-0.579414,-5.157268,8.684034,0.611983,-0.076416,0.218441,140.16,3.06,151.68,296.9578,27.8702,1.005,55.813965,37.500256,207.9945,8368
-0.794899,-4.417437,6.888329,0.610151,-0.106348,0.187897,140.16,3.06,151.68,296.9578,27.8702,1.005,55.813965,37.500256,207.9945,8378
-0.854756,-4.024776,6.035967,0.476982,-0.115511,0.148191,140.52,2.04,151.92,296.9578,27.8702,1.005,55.813965,37.500256,207.9945,8388
-1.084606,-3.974496,5.540352,0.198427,-0.073972,0.121924,140.52,2.04,151.92,296.9578,27.8702,1.005,55.813965,37.500256,207.9945,8398
-1.084606,-3.974496,5.540352,-0.055693,-0.053814,0.107263,140.4,1.26,152.1,295.5014,26.7492,1.0676,55.813965,37.500256,207.9945,8408
-1.046298,-4.245049,6.148498,-0.2866,-0.03732,0.092602,140.4,1.26,152.1,295.5014,26.7492,1.0676,55.813965,37.500256,207.9945,8418
-0.778139,-4.714327,7.24747,-0.386782,-0.025714,0.09077,140.4,1.38,151.14,295.5014,26.7492,1.0676,55.813965,37.500256,207.9945,8428
-0.493221,-5.190788,8.358414,-0.408162,-0.014107,0.0981,140.4,1.38,151.14,295.5014,26.7492,1.0676,55.813965,37.500256,207.9945,8438
-0.493221,-5.190788,8.358414,-0.323252,-0.048316,0.120702,140.22,1.86,151.08,295.5331,26.5791,1.0523,55.813965,37.500256,207.9945,8448
-0.325621,-5.741471,9.069513,-0.323252,-0.048316,0.120702,140.22,1.86,151.08,295.5331,26.5791,1.0523,55.813965,37.500256,207.9945,8458
-0.196331,-6.009629,9.086273,-0.216961,-0.10085,0.139028,139.68,2.46,151.86,295.5331,26.5791,1.0523,55.813965,37.500256,207.9945,8468
0.026337,-6.033572,8.777411,-0.143657,-0.141778,0.145137,139.68,2.46,151.86,295.5331,26.5791,1.0523,55.813965,37.500256,207.9945,8478
0.026337,-6.033572,8.777411,-0.047751,-0.179041,0.143915,140.4,2.16,151.92,296.2411,27.3939,1.1095,55.813965,37.500256,207.9945,8488
0.035914,-5.921041,8.61939,0.00234,-0.147887,0.129865,140.4,2.16,151.92,296.2411,27.3939,1.1095,55.813965,37.500256,207.9945,8498
-0.129291,-5.62894,8.549955,0.038381,-0.131393,0.11948,140.7,1.92,151.38,296.2411,27.3939,1.1095,55.813965,37.500256,207.9945,8509
-0.174782,-5.004034,8.245882,0.112295,-0.102072,0.101154,140.7,1.92,151.38,296.2411,27.3939,1.1095,55.813965,37.500256,207.9945,8518
-0.047885,-4.479688,7.865193,0.112295,-0.102072,0.101154,140.16,2.1,151.74,296.5157,27.566,0.9227,55.813965,37.500256,207.9945,8528
-0.047885,-4.479688,7.865193,0.191708,-0.118565,0.050453,140.16,2.1,151.74,296.5157,27.566,0.9227,55.813965,37.500256,207.9945,8538
0.01676,-3.885908,7.345635,0.210034,-0.12162,0.019298,140.58,2.28,151.5,296.5157,27.566,0.9227,55.813965,37.500256,207.9945,8548
0.055068,-3.46691,6.859597,0.190486,-0.116122,0.005249,140.58,2.28,151.5,296.5157,27.566,0.9227,55.813965,37.500256,207.9945,8558
0.055068,-3.46691,6.859597,0.190486,-0.116122,0.005249,140.52,2.7,151.86,296.5689,27.2965,0.7578,55.813965,37.500256,207.9945,8569
0.052674,-3.081432,6.644113,0.125124,-0.135059,-0.026516,140.52,2.7,151.86,296.5689,27.2965,0.7578,55.813965,37.500256,207.9945,8578
0.119714,-2.923409,6.730307,0.059761,-0.153385,-0.058892,139.98,2.76,152.22,296.5689,27.2965,0.7578,55.813965,37.500256,207.9945,8588
0.119714,-2.923409,6.730307,-0.019652,-0.144832,-0.086381,139.98,2.76,152.22,296.5689,27.2965,0.7578,55.813965,37.500256,207.9945,8597
0.023943,-3.18678,6.957763,-0.101507,-0.13628,-0.10654,139.74,2.46,151.5,296.5919,26.9456,0.2378,55.813965,37.500256,207.9945,8608
-0.172388,-3.457333,7.71196,-0.153431,-0.126507,-0.118146,139.74,2.46,151.5,296.5919,26.9456,0.2378,55.813965,37.500256,207.9945,8618
-0.383084,-3.838022,8.224334,-0.157096,-0.112457,-0.121811,139.92,2.4,151.38,296.5919,26.9456,0.2378,55.813965,37.500256,207.9945,8629
-0.383084,-3.838022,8.224334,-0.146711,-0.097796,-0.123644,139.92,2.4,151.38,296.5919,26.9456,0.2378,55.813965,37.500256,207.9945,8638
-0.328016,-4.079844,8.430242,-0.132662,-0.091076,-0.129753,140.46,2.16,150.6,296.7362,27.1062,0.024,55.813965,37.500256,207.9945,8648
-0.464489,-4.486871,8.638543,-0.118612,-0.070307,-0.130364,140.46,2.16,150.6,296.7362,27.1062,0.024,55.813965,37.500256,207.9945,8658
-0.603357,-4.733481,8.808537,-0.099064,-0.060533,-0.121811,140.46,2.22,151.08,296.7362,27.1062,0.024,55.813965,37.500256,207.9945,8668
-0.603357,-4.733481,8.808537,-0.063023,-0.0587,-0.110205,140.46,2.22,151.08,296.7362,27.1062,0.024,55.813965,37.50024,207.6324,8678
-0.588992,-4.872349,8.964165,-0.009878,-0.076416,-0.10654,139.92,2.64,152.22,297.8576,27.4935,-0.4592,55.813965,37.50024,207.6324,8688
-0.557866,-4.73827,9.126976,0.056096,-0.082524,-0.102875,139.92,2.64,152.22,297.8576,27.4935,-0.4592,55.813965,37.50024,207.6324,8698
-0.574626,-4.63771,9.040782,0.103743,-0.075194,-0.104096,139.56,2.76,152.1,297.8576,27.4935,-0.4592,55.813965,37.50024,207.6324,8708
-0.574626,-4.63771,9.040782,0.13673,-0.084357,-0.129142,139.56,2.76,152.1,297.8576,27.4935,-0.4592,55.813965,37.50024,207.6324,8717
-0.466884,-4.479688,8.861211,0.126956,-0.080692,-0.146246,139.38,2.76,151.74,298.1149,27.4473,-0.6079,55.813965,37.50024,207.6324,8728
-0.308861,-4.450957,8.937828,0.106187,-0.076416,-0.168848,139.38,2.76,151.74,298.1149,27.4473,-0.6079,55.813965,37.50024,207.6324,8738
-0.177176,-4.450957,9.184438,0.106798,-0.071529,-0.182287,139.5,2.22,152.04,298.1149,27.4473,-0.6079,55.813965,37.50024,207.6324,8748
