Keuwl Accelerometer Data File
2021-04-25 17-52-10

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.4839999,-0.088588,1.398257,9.840469,9.939709,8.103168,93.625198
0.4859999,-0.090982,1.393468,9.840469,9.939057,8.076741,93.735657
0.4879999,-0.095771,1.391074,9.854836,9.952991,8.053349,93.938416
0.4899999,-0.107742,1.381497,9.885961,9.982603,7.979048,94.459450
0.4919999,-0.090982,1.352765,9.924269,10.016455,7.779402,93.847725
0.4939999,-0.083800,1.340794,9.943423,10.033764,7.694370,93.576332
0.4959999,-0.074223,1.312063,9.974549,10.060748,7.505560,93.237732
0.4979998,-0.079011,1.302485,9.996098,10.080907,7.437275,93.471413
0.4999999,-0.088588,1.290514,9.996098,10.079446,7.373392,93.926949
0.5019999,-0.114925,1.273754,9.984126,10.065706,7.299632,95.155586
0.5039999,-0.129291,1.259389,9.984126,10.064073,7.226672,95.861542
0.5060000,-0.129291,1.266571,9.960183,10.041224,7.284296,95.828529
0.5080000,-0.126897,1.264177,9.945818,10.026642,7.279850,95.732079
0.5099999,-0.129291,1.276148,9.943423,10.025813,7.350418,95.785088
0.5120000,-0.107742,1.280937,9.924269,10.007174,7.380254,94.807953
0.5139999,-0.093377,1.264177,9.907509,9.988273,7.291107,94.224403
0.5160000,-0.079011,1.261783,9.897932,9.978346,7.278907,93.583099
0.5179999,-0.057463,1.242629,9.897932,9.975795,7.163276,92.647629
0.5200000,-0.033520,1.245023,9.881172,9.959356,7.184005,91.542206
0.5220000,-0.033520,1.240234,9.864412,9.942129,7.168669,91.548157
0.5239999,-0.031126,1.225869,9.818921,9.895198,7.118716,91.454460
0.5260000,-0.040703,1.240234,9.790190,9.868519,7.223712,91.879692
0.5279999,-0.047885,1.261783,9.768641,9.849911,7.365191,92.173370
0.5300000,-0.059857,1.292908,9.735122,9.820784,7.573104,92.650688
0.5319999,-0.062251,1.304880,9.715967,9.803397,7.657783,92.731308
0.5340000,-0.079011,1.324034,9.677659,9.768131,7.804139,93.415047
0.5360000,-0.095771,1.367131,9.641745,9.738658,8.089856,94.007172
0.5380000,-0.102954,1.393468,9.632168,9.732985,8.253881,94.225517
0.5400000,-0.117319,1.419805,9.591465,9.696691,8.448501,94.723656
0.5420001,-0.119714,1.431776,9.567522,9.674802,8.540379,94.779503
0.5440000,-0.143656,1.470085,9.529214,9.643013,8.811066,95.581215
0.5460001,-0.167599,1.486845,9.498088,9.615221,8.952407,96.431313
0.5480001,-0.172388,1.494027,9.490906,9.609325,9.004292,96.581947
0.5500002,-0.174782,1.491633,9.486116,9.604266,8.996389,96.683159
0.5520002,-0.186753,1.513182,9.471751,9.593678,9.144432,97.035736
0.5540001,-0.193936,1.517970,9.459780,9.582759,9.189107,97.280678
0.5560001,-0.186753,1.517970,9.440625,9.563708,9.202186,97.013763
0.5580000,-0.208302,1.522759,9.450203,9.574368,9.237440,97.789284
0.5600001,-0.203513,1.529942,9.452597,9.577772,9.273410,97.577026
0.5620000,-0.191542,1.539519,9.474146,9.600326,9.299652,97.092110
0.5640000,-0.189148,1.537124,9.483723,9.609345,9.274681,97.015152
0.5659999,-0.191542,1.505999,9.488511,9.609192,9.090099,97.248306
0.5679999,-0.189148,1.505999,9.498088,9.618601,9.079307,97.158646
0.5699999,-0.191542,1.503605,9.510059,9.630095,9.055882,97.259727
0.5719999,-0.213090,1.520365,9.569917,9.692277,9.113868,97.978462
0.5739999,-0.232245,1.537124,9.601042,9.726083,9.197315,98.591850
0.5759999,-0.229850,1.541913,9.603436,9.729148,9.220533,98.478554
0.5779999,-0.222668,1.549096,9.615408,9.741938,9.244479,98.179688
0.5799999,-0.215485,1.553884,9.629773,9.756717,9.252597,97.895134
0.5819999,-0.213090,1.580221,9.672871,9.803414,9.360740,97.679924
0.5839999,-0.215485,1.575433,9.696813,9.826322,9.312576,97.788483
0.5860000,-0.203513,1.575433,9.720756,9.849695,9.280993,97.360664
0.5880000,-0.215485,1.580221,9.766247,9.895611,9.274639,97.765167
0.5900000,-0.201119,1.575433,9.787795,9.915814,9.216782,97.275002
0.5920001,-0.203513,1.561067,9.799767,9.925410,9.126257,97.427650
0.5940001,-0.208302,1.549096,9.826104,9.949643,9.038290,97.658440
0.5960001,-0.205908,1.532336,9.833286,9.954093,8.935580,97.653275
0.5980001,-0.196331,1.527547,9.845258,9.964992,8.890858,97.323883
0.6000001,-0.189148,1.520365,9.866806,9.985045,8.826191,97.091698
0.6020001,-0.198725,1.522759,9.883567,10.002158,8.831754,97.435257
0.6040000,-0.184359,1.517970,9.881172,9.998789,8.796807,96.924721
0.6060001,-0.153234,1.515576,9.866806,9.983702,8.776396,95.773315
0.6080000,-0.148445,1.513182,9.864412,9.980901,8.762283,95.602859
0.6100000,-0.134079,1.529942,9.885961,10.004544,8.830419,95.008430
0.6119999,-0.110137,1.534730,9.869201,9.988425,8.861444,94.104675
0.6139999,-0.102954,1.546702,9.862018,9.983100,8.932744,93.808189
0.6159999,-0.071828,1.549096,9.847652,9.969007,8.949159,92.654778
0.6179999,-0.021548,1.541913,9.799767,9.920352,8.942570,90.800667
0.6199999,-0.021548,1.539519,9.780613,9.901059,8.946128,90.801910
0.6219999,0.011971,1.541913,9.761458,9.882495,8.976493,89.555168
0.6239999,0.016760,1.534730,9.759064,9.879018,8.937757,89.374329
0.6259999,0.021548,1.532336,9.739910,9.859735,8.941669,89.194328
0.6279999,0.040703,1.551490,9.708784,9.832053,9.082335,88.497215
0.6299999,0.055068,1.556279,9.701602,9.825788,9.119040,87.973457
0.6319999,0.071828,1.573039,9.675264,9.802568,9.243991,87.385567
0.6339999,0.088588,1.577827,9.658504,9.786935,9.292315,86.786461
0.6359999,0.102954,1.606558,9.632168,9.765771,9.488314,86.333305
0.6379999,0.114925,1.623318,9.608225,9.745069,9.613189,85.950417
0.6399999,0.107742,1.623318,9.605830,9.742625,9.612678,86.202751
0.6419999,0.105348,1.625713,9.598648,9.735917,9.632679,86.292351
0.6439999,0.093377,1.671204,9.577099,9.722266,9.913576,86.801987
0.6459999,0.095771,1.666415,9.555551,9.700240,9.908457,86.710754
0.6479999,0.071828,1.671204,9.541185,9.686707,9.943959,87.538948
0.6499999,0.079011,1.668810,9.526819,9.672200,9.946589,87.289314
0.6519999,0.088588,1.675992,9.524426,9.671167,9.993692,86.974327
0.6539999,0.110137,1.678387,9.500483,9.648227,10.039794,86.245605
0.6559999,0.119714,1.678387,9.498088,9.645983,10.046100,85.920189
0.6579999,0.112531,1.687964,9.493299,9.642854,10.104079,86.185928
0.6599999,0.141262,1.711906,9.488511,9.642739,10.261247,85.282784
0.6619999,0.146051,1.721484,9.493299,9.649226,10.314254,85.150635
0.6639999,0.148445,1.723878,9.505271,9.661468,10.316657,85.078339
0.6659999,0.136474,1.726272,9.505271,9.661719,10.324854,85.479774
0.6679999,0.126897,1.728666,9.500483,9.657306,10.339610,85.801605
0.6699999,0.105348,1.740638,9.505271,9.663907,10.395800,86.536530
0.6719999,0.095771,1.738243,9.507666,9.665731,10.376060,86.846397
0.6739999,0.062251,1.721484,9.526819,9.681305,10.249296,87.929008
0.6759999,0.045491,1.726272,9.555551,9.710337,10.243901,88.490471
0.6779999,0.043097,1.723878,9.567522,9.721682,10.217097,88.567902
0.6799999,0.040703,1.726272,9.591465,9.745659,10.205635,88.649307
0.6819999,0.035914,1.716695,9.603436,9.755733,10.137216,88.801521
0.6839999,0.023943,1.719089,9.608225,9.760831,10.144897,89.202057
0.6859999,0.023943,1.719089,9.627379,9.779687,10.125139,89.202057
0.6879999,0.031126,1.719089,9.639350,9.791492,10.113497,88.962723
0.6899999,0.055068,1.726272,9.651321,9.804645,10.145963,88.172874
0.6919999,0.059857,1.707118,9.687236,9.836685,10.000263,87.991852
0.6940000,0.064645,1.707118,9.696813,9.846147,9.991587,87.831352
0.6960000,0.050280,1.687964,9.735122,9.880504,9.840949,88.293823
0.6980001,0.045491,1.678387,9.744699,9.888287,9.776038,88.447426
0.7000000,0.045491,1.675992,9.751882,9.894959,9.755320,88.445213
0.7020001,0.047885,1.668810,9.778218,9.919716,9.689029,88.356384
0.7040001,0.035914,1.664021,9.804555,9.944825,9.634597,88.763596
0.7060001,0.014366,1.668810,9.816526,9.957376,9.648401,89.506790
0.7080002,0.002394,1.659232,9.821315,9.960486,9.589130,89.917320
0.7100001,-0.011971,1.647261,9.838076,9.975037,9.505535,90.416389
0.7120001,-0.035914,1.625713,9.859624,9.992818,9.365252,91.265533
0.7140000,-0.023943,1.613741,9.869201,10.000293,9.287429,90.850021
0.7160000,-0.009577,1.618530,9.871595,10.003406,9.311437,90.339027
0.7180000,0.023943,1.632895,9.878778,10.012851,9.386761,89.159943
0.7199999,0.031126,1.608953,9.914692,10.044442,9.219296,88.891739
0.7219999,0.019154,1.589798,9.950606,10.076824,9.078008,89.309723
0.7239999,-0.011971,1.551490,9.993703,10.113425,8.824811,90.442085
0.7259999,-0.026337,1.556279,10.008069,10.128383,8.840069,90.969528
0.7279999,-0.057463,1.544307,10.041589,10.159807,8.749024,92.130951
0.7299999,-0.069434,1.525153,10.084685,10.199597,8.608706,92.606644
0.7319999,-0.081405,1.517970,10.103840,10.217555,8.556117,93.069702
0.7339999,-0.107742,1.510787,10.122993,10.235678,8.509624,94.079163
0.7359999,-0.136474,1.482056,10.163696,10.272090,8.330908,95.261185
0.7379999,-0.167599,1.458113,10.202005,10.307041,8.186691,96.556946
0.7399998,-0.172388,1.458113,10.197216,10.302380,8.193547,96.742584
0.7419999,-0.167599,1.465296,10.173274,10.279625,8.248883,96.525085
0.7439999,-0.167599,1.470085,10.144543,10.251877,8.298223,96.504013
0.7460000,-0.179571,1.486845,10.113417,10.223705,8.423453,96.886429
0.7480000,-0.201119,1.491633,10.106234,10.217699,8.470856,97.678963
0.7500001,-0.222668,1.513182,10.067925,10.183438,8.638064,98.371109
0.7520001,-0.217879,1.505999,10.051166,10.165699,8.608820,98.232094
