Keuwl Accelerometer Data File
2021-04-25 22-04-39

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.2938856,0.265765,-0.320833,9.967366,9.976068,2.393347,309.636932
0.2958854,0.265765,-0.320833,9.943423,9.952147,2.399146,309.636932
0.2978851,0.265765,-0.313650,9.948212,9.956702,2.366371,310.275543
0.2998848,0.258582,-0.294496,9.929058,9.936790,2.260360,311.284698
0.3018846,0.256187,-0.289707,9.917087,9.924624,2.233181,311.486267
0.3038844,0.246610,-0.282524,9.912297,9.919389,2.166634,311.117096
0.3058841,0.239427,-0.270553,9.914692,9.921272,2.086941,311.507416
0.3078838,0.229850,-0.268159,9.912297,9.918588,2.040664,310.601288
0.3098836,0.237033,-0.272947,9.929058,9.935637,2.085065,310.971741
0.3118833,0.246610,-0.272947,9.914692,9.921514,2.124767,312.098083
0.3138830,0.237033,-0.258582,9.914692,9.920896,2.026323,312.510437
0.3158827,0.246610,-0.256187,9.905115,9.911496,2.056047,313.908783
0.3178825,0.246610,-0.246610,9.924269,9.930395,2.012659,315.000000
0.3198823,0.253793,-0.244216,9.948212,9.954445,2.027675,316.101715
0.3218820,0.251399,-0.241822,9.967366,9.973468,2.004279,316.112396
0.3238817,0.249005,-0.237033,9.950606,9.956543,1.978629,316.410950
0.3258815,0.244216,-0.237033,9.950606,9.956425,1.958847,315.855103
0.3278812,0.249005,-0.251399,9.969760,9.976037,2.032592,314.725861
0.3298810,0.251399,-0.253793,9.972155,9.978551,2.051568,314.728455
0.3318807,0.265765,-0.251399,9.969760,9.976470,2.101520,316.591125
0.3338806,0.256187,-0.260976,9.981731,9.988429,2.098351,314.469513
0.3358803,0.258582,-0.260976,9.981731,9.988490,2.107843,314.735962
0.3378800,0.268159,-0.282524,9.988914,9.996507,2.233181,313.505676
0.3398798,0.265765,-0.289707,10.000886,10.008611,2.251250,312.531891
0.3418795,0.272947,-0.292102,9.991309,9.999304,2.291320,313.058502
0.3438792,0.270553,-0.311256,9.969760,9.978286,2.368686,310.998169
0.3458790,0.272947,-0.316044,9.960183,9.968933,2.400777,310.815094
0.3478788,0.270553,-0.339987,9.967366,9.976832,2.496067,308.511871
0.3498785,0.251399,-0.354353,9.976943,9.986399,2.493557,305.354156
0.3518782,0.253793,-0.354353,9.969760,9.979283,2.503349,305.610840
0.3538779,0.251399,-0.347170,9.962578,9.971795,2.463707,305.909729
0.3558777,0.265765,-0.349564,9.933846,9.943547,2.531109,307.244781
0.3578774,0.268159,-0.347170,9.938635,9.948312,2.527394,307.682983
0.3598771,0.270553,-0.361535,9.933846,9.944104,2.602636,306.809143
0.3618769,0.249005,-0.363930,9.929058,9.938846,2.542990,304.380341
0.3638767,0.244216,-0.363930,9.931452,9.941117,2.526774,303.863678
0.3658764,0.234639,-0.368718,9.936240,9.945848,2.518550,302.471191
0.3678761,0.239427,-0.375901,9.936240,9.946230,2.568188,302.494812
0.3698759,0.244216,-0.363930,9.924269,9.933942,2.528710,303.863678
0.3718756,0.237033,-0.335198,9.926663,9.935149,2.368273,305.265778
0.3738753,0.229850,-0.328016,9.921875,9.929956,2.311730,305.020081
0.3758751,0.220273,-0.320833,9.941029,9.948644,2.241928,304.472229
0.3778748,0.215485,-0.304073,9.936240,9.943227,2.148036,305.323730
0.3798746,0.222668,-0.301679,9.929058,9.936135,2.162656,306.430847
0.3818744,0.217879,-0.296890,9.929058,9.935884,2.124030,306.273865
0.3838741,0.208302,-0.277736,9.926663,9.932733,2.003009,306.869904
0.3858738,0.203513,-0.265765,9.917087,9.922734,1.933202,307.443665
0.3878736,0.201119,-0.268159,9.943423,9.949072,1.930771,306.869904
0.3898733,0.196331,-0.253793,9.964972,9.970137,1.844405,307.725006
0.3918730,0.205908,-0.234639,9.979338,9.984220,1.791768,311.268616
0.3938728,0.217879,-0.232245,9.962578,9.967667,1.830880,313.172028
0.3958725,0.210696,-0.225062,9.967366,9.972133,1.771557,313.111816
0.3978723,0.213090,-0.220273,9.964972,9.969684,1.761698,314.050446
0.3998720,0.220273,-0.217879,9.972155,9.976967,1.779603,315.313080
0.4018717,0.215485,-0.213090,9.979338,9.983938,1.739451,315.320099
0.4038715,0.225062,-0.220273,9.976943,9.981912,1.807861,315.616058
0.4058712,0.225062,-0.229850,9.976943,9.982128,1.846844,314.396912
0.4078709,0.220273,-0.258582,9.962578,9.968368,1.952843,310.426086
0.4098707,0.217879,-0.268159,9.957788,9.963781,1.987314,309.093872
0.4118705,0.213090,-0.268159,9.953000,9.958892,1.970998,308.472168
0.4138703,0.210696,-0.282524,9.950606,9.956846,2.028544,306.714203
0.4158700,0.215485,-0.304073,9.950606,9.957582,2.144845,305.323730
0.4178697,0.220273,-0.308861,9.950606,9.957835,2.183282,305.495636
0.4198695,0.217879,-0.311256,9.948212,9.955464,2.187133,304.992035
0.4218692,0.217879,-0.325621,9.941029,9.948747,2.257067,303.787170
0.4238690,0.208302,-0.339987,9.945818,9.953807,2.295672,301.494812
0.4258687,0.203513,-0.363930,9.936240,9.944985,2.402977,299.214386
