Keuwl Accelerometer Data File
2021-04-30 04-10-13

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
23.6138115,0.095771,0.107742,9.780613,9.781675,0.844415,48.366459
23.6158104,0.093377,0.117319,9.775824,9.776974,0.878932,51.483074
23.6178112,0.074223,0.124502,9.775824,9.776898,0.849497,59.198555
23.6198101,0.083800,0.117319,9.773430,9.774493,0.845110,54.462322
23.6218109,0.086194,0.110137,9.773430,9.774430,0.819722,51.952961
23.6238098,0.071828,0.105348,9.790190,9.791020,0.746248,55.713123
23.6258106,0.071828,0.107742,9.778218,9.779076,0.758730,56.309933
23.6278095,0.088588,0.105348,9.773430,9.774399,0.806728,49.939217
23.6298084,0.100560,0.110137,9.749487,9.750628,0.876480,47.602562
23.6318092,0.090982,0.122108,9.754275,9.755464,0.894381,53.310276
23.6338081,0.074223,0.117319,9.747093,9.748082,0.816133,57.680382
23.6358089,0.064645,0.112531,9.751882,9.752746,0.762589,60.124008
23.6378078,0.064645,0.114925,9.780613,9.781502,0.772531,60.642250
23.6398087,0.074223,0.129291,9.763853,9.764991,0.874692,60.140984
23.6418076,0.081405,0.122108,9.763853,9.764956,0.860938,56.309933
23.6438065,0.079011,0.124502,9.759064,9.760178,0.865698,57.600159
23.6458073,0.083800,0.124502,9.759064,9.760218,0.881156,56.056412
23.6478062,0.086194,0.117319,9.759064,9.760150,0.854779,53.695503
23.6498070,0.079011,0.114925,9.756670,9.757667,0.819005,55.491478
23.6518059,0.079011,0.124502,9.783007,9.784118,0.863434,57.600159
23.6538067,0.081405,0.131685,9.780613,9.781838,0.906982,58.276398
23.6558056,0.083800,0.119714,9.763853,9.764947,0.857522,55.007980
23.6578064,0.088588,0.112531,9.766247,9.767297,0.840233,51.788975
23.6598053,0.083800,0.098165,9.768641,9.769494,0.756922,49.513988
23.6618042,0.069434,0.107742,9.773430,9.774270,0.751214,57.200466
23.6638050,0.076617,0.102954,9.761458,9.762302,0.753295,53.343891
23.6658039,0.088588,0.112531,9.763853,9.764903,0.840233,51.788975
23.6678047,0.076617,0.110137,9.761458,9.762381,0.787582,55.175510
23.6698036,0.074223,0.124502,9.766247,9.767323,0.850418,59.198555
23.6718044,0.079011,0.129291,9.778218,9.779392,0.887793,58.570435
23.6738033,0.079011,0.126897,9.773430,9.774573,0.876480,58.091892
23.6758022,0.079011,0.112531,9.754275,9.755244,0.807456,54.926247
23.6778030,0.076617,0.112531,9.761458,9.762407,0.798929,55.750965
23.6798019,0.081405,0.122108,9.751882,9.752986,0.862300,56.309933
23.6818027,0.083800,0.114925,9.756670,9.757707,0.835094,53.901718
23.6838017,0.081405,0.119714,9.763853,9.764926,0.849267,55.784298
23.6858025,0.081405,0.122108,9.771035,9.772138,0.860710,56.309933
23.6878014,0.086194,0.119714,9.756670,9.757785,0.866150,54.246113
23.6898022,0.086194,0.112531,9.763853,9.764882,0.831807,52.549423
23.6918011,0.083800,0.114925,9.768641,9.769677,0.834391,53.901718
23.6938000,0.079011,0.112531,9.778218,9.779185,0.805758,54.926247
23.6958008,0.079011,0.112531,9.778218,9.779185,0.805758,54.926247
23.6977997,0.076617,0.112531,9.785401,9.786348,0.796967,55.750965
23.6998005,0.074223,0.110137,9.771035,9.771937,0.778586,56.023457
23.7017994,0.081405,0.110137,9.766247,9.767207,0.803569,53.530769
23.7038021,0.095771,0.107742,9.759064,9.760129,0.846498,48.366459
23.7057991,0.086194,0.117319,9.766247,9.767332,0.854092,53.695503
23.7077980,0.095771,0.124502,9.778218,9.779480,0.920474,52.431408
23.7098007,0.098165,0.119714,9.771035,9.772262,0.907844,50.648247
23.7117977,0.081405,0.124502,9.773430,9.774562,0.872004,56.821487
23.7138004,0.088588,0.124502,9.766247,9.767442,0.896348,54.566685
23.7157974,0.088588,0.117319,9.771035,9.772141,0.862073,52.943470
23.7178001,0.090982,0.122108,9.773430,9.774616,0.892629,53.310276
23.7197990,0.088588,0.107742,9.761458,9.762455,0.818766,50.572197
23.7217999,0.079011,0.110137,9.773430,9.774369,0.794262,54.344673
23.7237988,0.079011,0.114925,9.768641,9.769637,0.818049,55.491478
23.7257996,0.086194,0.122108,9.771035,9.772179,0.876480,54.782410
23.7277985,0.088588,0.122108,9.775824,9.776987,0.884038,54.039482
23.7297993,0.090982,0.112531,9.768641,9.769713,0.848806,51.044090
23.7317982,0.083800,0.124502,9.756670,9.757824,0.881156,56.056412
23.7337971,0.079011,0.126897,9.751882,9.753027,0.878042,58.091892
23.7357979,0.083800,0.129291,9.773430,9.774644,0.903090,57.050785
23.7377968,0.069434,0.141262,9.749487,9.750757,0.924927,63.824711
23.7397976,0.081405,0.138868,9.737515,9.738846,0.947087,59.620876
23.7417965,0.079011,0.114925,9.742304,9.743301,0.819961,55.491478
23.7437973,0.071828,0.122108,9.768641,9.769669,0.830866,59.534454
23.7457962,0.069434,0.129291,9.783007,9.784107,0.859345,61.762550
23.7477970,0.081405,0.136474,9.761458,9.762752,0.932512,59.184296
23.7497978,0.083800,0.129291,9.754275,9.755492,0.905038,57.050785
23.7517967,0.069434,0.112531,9.771035,9.771930,0.775312,58.324532
23.7537975,0.081405,0.119714,9.759064,9.760138,0.849958,55.784298
23.7557964,0.079011,0.122108,9.768641,9.769724,0.852946,57.094757
23.7577953,0.074223,0.119714,9.756670,9.757687,0.827089,58.201088
23.7597961,0.086194,0.122108,9.766247,9.767390,0.876703,54.782410
23.7617950,0.079011,0.131685,9.756670,9.757878,0.901789,59.036243
23.7637959,0.076617,0.119714,9.744699,9.745735,0.835797,57.380756
23.7657967,0.083800,0.110137,9.756670,9.757651,0.812529,52.733601
23.7677956,0.086194,0.110137,9.766247,9.767248,0.820438,51.952961
23.7697945,0.083800,0.124502,9.759064,9.760218,0.881156,56.056412
23.7717953,0.083800,0.129291,9.759064,9.760280,0.904389,57.050785
23.7737942,0.079011,0.119714,9.775824,9.776875,0.840466,56.575188
23.7757950,0.071828,0.114925,9.773430,9.774369,0.794262,57.994614
23.7777939,0.067040,0.112531,9.773430,9.774307,0.767703,59.215851
23.7797947,0.064645,0.110137,9.778218,9.779053,0.748604,59.588921
23.7817936,0.071828,0.124502,9.771035,9.772093,0.843023,60.018360
23.7837944,0.071828,0.126897,9.761458,9.762547,0.855923,60.488499
23.7857933,0.071828,0.131685,9.761458,9.762610,0.880267,61.389538
23.7877941,0.076617,0.138868,9.751882,9.753171,0.931672,61.113419
23.7897930,0.074223,0.138868,9.742304,9.743576,0.925984,61.876266
23.7917938,0.071828,0.141262,9.739910,9.741199,0.932302,63.047821
23.7937927,0.083800,0.141262,9.751882,9.753264,0.964895,59.322720
23.7957935,0.074223,0.124502,9.759064,9.760140,0.851108,59.198555
23.7977924,0.067040,0.107742,9.768641,9.769465,0.744147,58.109207
23.7997932,0.059857,0.107742,9.778218,9.778996,0.722263,60.945396
23.8017921,0.069434,0.117319,9.761458,9.762410,0.800153,59.381393
23.8037910,0.052674,0.126897,9.756670,9.757637,0.806728,67.456940
23.8057919,0.062251,0.117319,9.761458,9.762362,0.779340,62.049030
23.8077908,0.050280,0.119714,9.756670,9.757534,0.762589,67.217590
23.8097916,0.045491,0.124502,9.751882,9.752783,0.778838,69.928474
23.8117905,0.064645,0.129291,9.756670,9.757741,0.848806,63.434948
23.8137913,0.074223,0.117319,9.754275,9.755263,0.815414,57.680382
23.8157902,0.081405,0.110137,9.766247,9.767207,0.803569,53.530769
23.8177891,0.067040,0.119714,9.766247,9.767211,0.805029,60.751171
23.8197899,0.067040,0.117319,9.785401,9.786334,0.791053,60.255116
23.8217888,0.076617,0.119714,9.792584,9.793615,0.831336,57.380756
23.8237896,0.071828,0.122108,9.766247,9.767275,0.831336,59.534454
23.8257885,0.064645,0.124502,9.768641,9.769649,0.822581,62.560272
23.8277893,0.057463,0.126897,9.773430,9.774423,0.816613,65.637543
23.8297882,0.062251,0.134079,9.775824,9.776941,0.866375,65.095230
23.8317890,0.067040,0.131685,9.778218,9.779335,0.865924,63.019768
23.8337879,0.055068,0.119714,9.778218,9.779106,0.772024,65.297569
23.8357868,0.064645,0.112531,9.778218,9.779079,0.760276,60.124008
23.8377876,0.076617,0.114925,9.768641,9.769618,0.810117,56.309933
23.8397865,0.071828,0.122108,9.766247,9.767275,0.831336,59.534454
23.8417873,0.079011,0.114925,9.763853,9.764849,0.818288,55.491478
23.8437862,0.086194,0.117319,9.759064,9.760150,0.854779,53.695503
23.8457870,0.086194,0.131685,9.766247,9.767515,0.923445,56.793430
23.8477859,0.083800,0.126897,9.778218,9.779401,0.891093,56.560131
23.8497849,0.086194,0.136474,9.775824,9.777156,0.945847,57.724358
23.8517857,0.086194,0.131685,9.771035,9.772303,0.922809,56.793430
23.8537846,0.086194,0.134079,9.761458,9.762760,0.935654,57.264774
23.8557854,0.071828,0.129291,9.761458,9.762579,0.868180,60.945393
23.8577843,0.076617,0.129291,9.775824,9.776978,0.880712,59.349331
23.8597851,0.081405,0.134079,9.761458,9.762719,0.920899,58.736271
23.8617840,0.079011,0.131685,9.759064,9.760272,0.901572,59.036243
23.8637829,0.081405,0.129291,9.768641,9.769836,0.896130,57.804264
23.8657837,0.102954,0.114925,9.766247,9.767466,0.905038,48.144958
23.8677826,0.093377,0.114925,9.761458,9.762582,0.869307,50.906143
23.8697834,0.090982,0.110137,9.763853,9.764898,0.838368,50.440334
23.8717823,0.079011,0.112531,9.763853,9.764821,0.806728,54.926247
23.8737831,0.069434,0.119714,9.768641,9.769622,0.811806,59.886265
23.8757820,0.062251,0.122108,9.778218,9.779179,0.803082,62.987335
23.8777828,0.062251,0.114925,9.783007,9.783880,0.765662,61.557072
23.8797817,0.071828,0.112531,9.763853,9.764766,0.783347,57.449997
23.8817806,0.083800,0.114925,9.759064,9.760100,0.835094,53.901718
23.8837814,0.081405,0.119714,9.766247,9.767320,0.849267,55.784298
23.8857803,0.081405,0.126897,9.766247,9.767410,0.884260,57.319443
23.8877811,0.090982,0.124502,9.768641,9.769858,0.904389,53.841812
23.8897800,0.086194,0.126897,9.751882,9.753088,0.901138,55.813877
23.8917809,0.086194,0.122108,9.756670,9.757814,0.877596,54.782410
23.8937798,0.083800,0.117319,9.778218,9.779281,0.844646,54.462322
23.8957806,0.086194,0.102954,9.771035,9.771957,0.787085,50.063618
23.8977795,0.083800,0.105348,9.775824,9.776751,0.789071,51.499348
23.8997784,0.090982,0.102954,9.768641,9.769608,0.805758,48.532295
23.9017792,0.079011,0.098165,9.763853,9.764666,0.739134,51.170174
23.9037781,0.071828,0.117319,9.751882,9.752851,0.807940,58.523159
23.9057789,0.057463,0.126897,9.759064,9.760057,0.817571,65.637543
23.9077778,0.064645,0.126897,9.763853,9.764892,0.835563,63.004162
23.9097786,0.083800,0.126897,9.766247,9.767430,0.891971,56.560131
23.9117775,0.074223,0.126897,9.766247,9.767353,0.862300,59.676392
23.9137764,0.086194,0.131685,9.761458,9.762728,0.923869,56.793430
23.9157772,0.088588,0.105348,9.761458,9.762429,0.807940,49.939217
23.9177761,0.069434,0.114925,9.766247,9.767170,0.787830,58.861027
23.9197769,0.074223,0.119714,9.763853,9.764869,0.826379,58.201088
23.9217758,0.069434,0.114925,9.763853,9.764776,0.787830,58.861027
23.9237766,0.059857,0.112531,9.761458,9.762290,0.747820,61.990822
23.9257755,0.059857,0.117319,9.761458,9.762347,0.773290,62.969139
23.9277744,0.071828,0.124502,9.761458,9.762517,0.843719,60.018360
23.9297752,0.074223,0.122108,9.756670,9.757716,0.839068,58.706963
23.9317741,0.076617,0.119714,9.768641,9.769675,0.833452,57.380756
23.9337749,0.067040,0.122108,9.771035,9.772028,0.816613,61.232349
23.9357738,0.067040,0.117319,9.773430,9.774364,0.792041,60.255116
23.9377747,0.069434,0.107742,9.768641,9.769482,0.751474,57.200466
23.9397736,0.074223,0.114925,9.773430,9.774387,0.801863,57.144276
23.9417744,0.088588,0.124502,9.778218,9.779412,0.895256,54.566685
23.9437733,0.093377,0.112531,9.763853,9.764948,0.857978,50.314545
23.9457722,0.090982,0.119714,9.773430,9.774586,0.881156,52.765167
23.9477730,0.083800,0.124502,9.778218,9.779370,0.879378,56.056412
23.9497719,0.076617,0.126897,9.768641,9.769766,0.869307,58.877529
23.9517727,0.071828,0.134079,9.768641,9.769826,0.892190,61.821411
23.9537716,0.095771,0.131685,9.754275,9.755634,0.956339,53.972626
23.9557724,0.093377,0.124502,9.759064,9.760304,0.913646,53.130100
23.9577713,0.088588,0.119714,9.768641,9.769776,0.873349,53.498558
23.9597702,0.079011,0.126897,9.787795,9.788937,0.874916,58.091892
23.9617710,0.079011,0.131685,9.792584,9.793788,0.898310,59.036243
23.9637699,0.064645,0.131685,9.785401,9.786501,0.858890,63.853161
23.9657707,0.093377,0.138868,9.768641,9.770075,0.981384,56.082569
23.9677696,0.105348,0.136474,9.771035,9.772556,1.010850,52.334377
23.9697704,0.095771,0.131685,9.771035,9.772392,0.954906,53.972626
23.9717693,0.081405,0.122108,9.763853,9.764956,0.860938,56.309933
23.9737701,0.088588,0.124502,9.759064,9.760260,0.897003,54.566685
23.9757690,0.083800,0.105348,9.751882,9.752810,0.790805,51.499348
23.9777679,0.093377,0.117319,9.763853,9.765004,0.879823,51.483074
23.9797688,0.098165,0.124502,9.768641,9.769928,0.929780,51.745579
23.9817677,0.093377,0.131685,9.771035,9.772368,0.946467,54.659893
23.9837685,0.095771,0.129291,9.761458,9.762784,0.944190,53.471142
23.9857674,0.086194,0.124502,9.763853,9.765027,0.888454,55.304848
23.9877682,0.083800,0.119714,9.756670,9.757765,0.858206,55.007980
23.9897671,0.088588,0.114925,9.754275,9.755355,0.852487,52.373764
23.9917660,0.076617,0.117319,9.766247,9.767252,0.822106,56.853004
23.9937668,0.083800,0.122108,9.759064,9.760187,0.869307,55.539185
23.9957657,0.086194,0.112531,9.759064,9.760094,0.832277,52.549423
23.9977665,0.088588,0.126897,9.759064,9.760291,0.908706,55.080597
23.9997654,0.086194,0.122108,9.766247,9.767390,0.876703,54.782410
24.0017662,0.081405,0.117319,9.771035,9.772079,0.837200,55.244087
24.0037651,0.081405,0.119714,9.766247,9.767320,0.849267,55.784298
24.0057659,0.086194,0.134079,9.780613,9.781912,0.933770,57.264774
24.0077648,0.100560,0.141262,9.775824,9.777361,1.016063,54.554291
24.0097637,0.100560,0.124502,9.775824,9.777133,0.937743,51.072456
24.0117645,0.088588,0.129291,9.780613,9.781869,0.918132,55.581635
24.0137634,0.076617,0.119714,9.783007,9.784039,0.832513,57.380756
24.0157642,0.071828,0.110137,9.783007,9.783891,0.770248,56.888657
24.0177631,0.076617,0.122108,9.763853,9.764917,0.846035,57.893745
24.0197639,0.079011,0.117319,9.761458,9.762483,0.829923,56.040939
24.0217628,0.079011,0.114925,9.759064,9.760060,0.818766,55.491478
24.0237617,0.076617,0.122108,9.768641,9.769705,0.845341,57.893745
24.0257626,0.076617,0.134079,9.783007,9.784225,0.904389,60.255119
24.0277615,0.076617,0.138868,9.783007,9.784292,0.928727,61.113419
24.0297623,0.076617,0.124502,9.768641,9.769735,0.857293,58.392498
24.0317612,0.076617,0.122108,9.771035,9.772099,0.845341,57.893745
24.0337620,0.069434,0.114925,9.766247,9.767170,0.787830,58.861027
24.0357609,0.079011,0.112531,9.771035,9.772002,0.806000,54.926247
24.0377617,0.079011,0.117319,9.756670,9.757695,0.830630,56.040939
24.0397606,0.069434,0.122108,9.756670,9.757681,0.824720,60.376251
24.0417595,0.083800,0.122108,9.751882,9.753006,0.869982,55.539185
24.0437603,0.086194,0.117319,9.763853,9.764938,0.854321,53.695503
24.0457592,0.083800,0.124502,9.761458,9.762612,0.880934,56.056412
24.0477600,0.090982,0.134079,9.768641,9.769985,0.950181,55.840309
24.0497589,0.086194,0.129291,9.766247,9.767483,0.911501,56.309933
24.0517597,0.100560,0.131685,9.756670,9.758077,0.972973,52.633331
24.0537586,0.100560,0.126897,9.749487,9.750832,0.951622,51.604836
24.0557575,0.088588,0.124502,9.759064,9.760260,0.897003,54.566685
24.0577583,0.088588,0.126897,9.771035,9.772261,0.907413,55.080597
24.0597572,0.090982,0.124502,9.775824,9.777040,0.903740,53.841812
24.0617580,0.086194,0.124502,9.778218,9.779391,0.887352,55.304848
24.0637569,0.088588,0.112531,9.761458,9.762509,0.840699,51.788975
24.0657578,0.088588,0.107742,9.759064,9.760060,0.818766,50.572197
24.0677567,0.076617,0.100560,9.756670,9.757489,0.742568,52.696053
24.0697575,0.086194,0.098165,9.768641,9.769515,0.766172,48.715290
24.0717564,0.090982,0.117319,9.783007,9.784133,0.869307,52.206055
24.0737553,0.086194,0.107742,9.780613,9.781587,0.808425,51.340195
24.0757561,0.083800,0.102954,9.783007,9.783908,0.777580,50.856014
24.0777550,0.079011,0.107742,9.775824,9.776736,0.782847,53.746162
24.0797558,0.074223,0.110137,9.754275,9.755179,0.780093,56.023457
24.0817547,0.071828,0.117319,9.751882,9.752851,0.807940,58.523159
24.0837555,0.090982,0.119714,9.749487,9.750647,0.883595,52.765167
24.0857544,0.095771,0.124502,9.749487,9.750752,0.923021,52.431408
24.0877533,0.093377,0.129291,9.761458,9.762761,0.936073,54.162346
24.0897541,0.081405,0.131685,9.754275,9.755504,0.909137,58.276398
24.0917530,0.086194,0.129291,9.742304,9.743543,0.913646,56.309933
24.0937538,0.088588,0.129291,9.751882,9.753141,0.920899,55.581635
24.0957527,0.076617,0.114925,9.759064,9.760041,0.810841,56.309933
24.0977535,0.081405,0.107742,9.754275,9.755210,0.793029,52.926929
24.0997524,0.074223,0.100560,9.768641,9.769441,0.732753,53.569141
24.1017551,0.076617,0.112531,9.773430,9.774378,0.797949,55.750965
24.1037521,0.093377,0.112531,9.780613,9.781706,0.856608,50.314545
24.1057510,0.102954,0.122108,9.768641,9.769947,0.936700,49.864513
24.1077518,0.076617,0.119714,9.766247,9.767282,0.833922,57.380756
24.1097507,0.074223,0.114925,9.766247,9.767205,0.802594,57.144276
24.1117535,0.081405,0.119714,9.771035,9.772108,0.849037,55.784298
24.1137505,0.081405,0.102954,9.763853,9.764735,0.770248,51.666660
24.1157532,0.074223,0.117319,9.751882,9.752870,0.815654,57.680382
24.1177521,0.067040,0.129291,9.759064,9.760150,0.854779,62.592422
24.1197529,0.067040,0.124502,9.761458,9.762483,0.829923,61.699242
24.1217518,0.059857,0.124502,9.756670,9.757648,0.811083,64.323181
24.1237488,0.059857,0.129291,9.766247,9.767286,0.836031,65.157608
24.1257515,0.067040,0.124502,9.763853,9.764877,0.829923,61.699242
24.1277504,0.076617,0.119714,9.754275,9.755311,0.834860,57.380756
24.1297512,0.079011,0.122108,9.756670,9.757754,0.854092,57.094757
24.1317501,0.064645,0.119714,9.754275,9.755224,0.799174,61.630955
24.1337509,0.062251,0.105348,9.759064,9.759831,0.718733,59.420776
24.1357498,0.071828,0.112531,9.756670,9.757584,0.784096,57.449997
24.1377506,0.071828,0.105348,9.759064,9.759897,0.748866,55.713123
24.1397495,0.081405,0.114925,9.771035,9.772050,0.825668,54.688786
24.1417503,0.088588,0.119714,9.768641,9.769776,0.873349,53.498558
24.1437492,0.083800,0.114925,9.783007,9.784040,0.832982,53.901718
24.1457481,0.088588,0.114925,9.775824,9.776900,0.850418,52.373764
24.1477489,0.086194,0.124502,9.771035,9.772209,0.888234,55.304848
24.1497478,0.095771,0.129291,9.763853,9.765179,0.943983,53.471142
24.1517487,0.086194,0.129291,9.766247,9.767483,0.911501,56.309933
24.1537476,0.083800,0.124502,9.766247,9.767400,0.880267,56.056412
24.1557484,0.076617,0.117319,9.773430,9.774434,0.821391,56.853004
24.1577473,0.074223,0.102954,9.785401,9.786224,0.743095,54.211025
24.1597481,0.079011,0.105348,9.780613,9.781500,0.771517,53.130104
24.1617470,0.090982,0.107742,9.759064,9.760083,0.828035,49.820766
24.1637478,0.086194,0.112531,9.761458,9.762487,0.831807,52.549423
24.1657467,0.093377,0.122108,9.761458,9.762669,0.902223,52.594643
24.1677456,0.088588,0.124502,9.773430,9.774624,0.895474,54.566685
24.1697464,0.074223,0.122108,9.775824,9.776868,0.837434,58.706963
24.1717453,0.081405,0.114925,9.771035,9.772050,0.825668,54.688786
24.1737461,0.074223,0.107742,9.775824,9.776699,0.766683,55.437477
24.1757450,0.086194,0.122108,9.771035,9.772179,0.876480,54.782410
24.1777458,0.079011,0.117319,9.768641,9.769665,0.829215,56.040939
24.1797447,0.071828,0.110137,9.754275,9.755161,0.772278,56.888657
24.1817455,0.086194,0.112531,9.761458,9.762487,0.831807,52.549423
24.1837444,0.081405,0.107742,9.763853,9.764787,0.792288,52.926929
24.1857433,0.081405,0.114925,9.754275,9.755292,0.827089,54.688786
24.1877441,0.093377,0.117319,9.759064,9.760216,0.880267,51.483074
24.1897430,0.086194,0.124502,9.768641,9.769815,0.888234,55.304848
24.1917439,0.074223,0.131685,9.768641,9.769811,0.886470,60.592808
24.1937428,0.064645,0.131685,9.783007,9.784106,0.859118,63.853161
24.1957436,0.069434,0.129291,9.771035,9.772138,0.860710,61.762550
24.1977425,0.081405,0.112531,9.766247,9.767234,0.814453,54.117863
24.1997433,0.071828,0.110137,9.763853,9.764738,0.771517,56.888657
24.2017422,0.074223,0.119714,9.766247,9.767262,0.826379,58.201088
24.2037411,0.071828,0.126897,9.780613,9.781700,0.854321,60.488499
24.2057419,0.071828,0.119714,9.775824,9.776820,0.818049,59.036243
24.2077408,0.057463,0.124502,9.775824,9.776786,0.803813,65.224861
24.2097416,0.064645,0.119714,9.751882,9.752831,0.799174,61.630955
24.2117405,0.069434,0.126897,9.754275,9.755348,0.849728,61.313850
24.2137413,0.071828,0.122108,9.761458,9.762486,0.831572,59.534454
24.2157402,0.069434,0.110137,9.766247,9.767115,0.763870,57.771244
24.2177391,0.074223,0.095771,9.763853,9.764605,0.710794,52.224316
24.2197399,0.086194,0.110137,9.761458,9.762461,0.821153,51.952961
24.2217388,0.086194,0.119714,9.766247,9.767361,0.865245,54.246113
24.2237396,0.095771,0.136474,9.761458,9.762882,0.978588,54.940575
24.2257385,0.100560,0.131685,9.771035,9.772440,0.971564,52.633331
24.2277393,0.105348,0.122108,9.754275,9.755609,0.947294,49.214176
24.2297382,0.083800,0.117319,9.747093,9.748159,0.847422,54.462322
24.2317390,0.076617,0.126897,9.749487,9.750614,0.871330,58.877529
24.2337379,0.076617,0.124502,9.759064,9.760159,0.858206,58.392498
24.2357368,0.079011,0.126897,9.773430,9.774573,0.876480,58.091892
24.2377377,0.076617,0.131685,9.773430,9.774617,0.893067,59.808376
24.2397366,0.071828,0.119714,9.773430,9.774426,0.818288,59.036243
24.2417374,0.079011,0.117319,9.768641,9.769665,0.829215,56.040939
24.2437363,0.088588,0.114925,9.773430,9.774507,0.850418,52.373764
24.2457371,0.086194,0.098165,9.773430,9.774302,0.765662,48.715290
24.2477360,0.071828,0.102954,9.778218,9.779024,0.735685,55.097504
24.2497368,0.081405,0.098165,9.766247,9.767079,0.748081,50.332157
24.2517357,0.076617,0.114925,9.773430,9.774405,0.809634,56.309933
24.2537346,0.086194,0.117319,9.771035,9.772120,0.853634,53.695503
24.2557354,0.095771,0.119714,9.768641,9.769844,0.898964,51.340191
24.2577343,0.088588,0.129291,9.759064,9.760323,0.920261,55.581635
24.2597351,0.086194,0.124502,9.759064,9.760239,0.889115,55.304848
24.2617340,0.071828,0.117319,9.759064,9.760034,0.807698,58.523159
24.2637329,0.074223,0.129291,9.761458,9.762597,0.875140,60.140984
24.2657337,0.076617,0.131685,9.761458,9.762648,0.894381,59.808376
24.2677326,0.076617,0.131685,9.771035,9.772223,0.893067,59.808376
24.2697334,0.076617,0.114925,9.761458,9.762436,0.810841,56.309933
24.2717323,0.083800,0.107742,9.771035,9.771989,0.800397,52.125019
24.2737331,0.074223,0.126897,9.778218,9.779324,0.861392,59.676392
24.2757320,0.067040,0.117319,9.761458,9.762394,0.793276,60.255116
24.2777328,0.055068,0.112531,9.761458,9.762262,0.735419,63.924644
24.2797318,0.067040,0.122108,9.759064,9.760057,0.817571,61.232349
24.2817307,0.076617,0.119714,9.756670,9.757706,0.834860,57.380756
24.2837315,0.071828,0.126897,9.771035,9.772123,0.855008,60.488499
24.2857304,0.071828,0.122108,9.775824,9.776850,0.830159,59.534454
24.2877312,0.059857,0.129291,9.775824,9.776862,0.835094,65.157608
24.2897301,0.059857,0.114925,9.759064,9.759924,0.760790,62.487999
24.2917309,0.069434,0.117319,9.761458,9.762410,0.800153,59.381393
24.2937298,0.062251,0.110137,9.749487,9.750308,0.743621,60.524113
24.2957287,0.074223,0.117319,9.749487,9.750475,0.815654,57.680382
24.2977295,0.086194,0.105348,9.771035,9.771983,0.798194,50.710594
24.2997284,0.081405,0.100560,9.766247,9.767104,0.759246,51.009007
24.3017292,0.059857,0.117319,9.783007,9.783894,0.771517,62.969139
24.3037281,0.067040,0.129291,9.787795,9.788878,0.852487,62.592422
24.3057289,0.064645,0.122108,9.751882,9.752860,0.811565,62.102730
24.3077278,0.052674,0.124502,9.761458,9.762394,0.793276,67.067902
24.3097286,0.055068,0.122108,9.759064,9.759983,0.786339,65.725555
24.3117275,0.064645,0.122108,9.763853,9.764831,0.810600,62.102730
24.3137264,0.062251,0.119714,9.763853,9.764785,0.791547,62.525570
24.3157272,0.069434,0.131685,9.759064,9.760200,0.874021,62.198540
24.3177261,0.062251,0.143656,9.780613,9.781866,0.917066,66.571312
24.3197269,0.064645,0.134079,9.783007,9.784139,0.871555,64.259293
24.3217258,0.081405,0.122108,9.780613,9.781714,0.859801,56.309933
24.3237267,0.074223,0.117319,9.773430,9.774416,0.813973,57.680382
24.3257256,0.071828,0.124502,9.785401,9.786457,0.841629,60.018360
24.3277264,0.067040,0.136474,9.768641,9.769824,0.891532,63.838436
24.3297253,0.071828,0.119714,9.759064,9.760062,0.819483,59.036243
24.3317242,0.074223,0.122108,9.761458,9.762505,0.838835,58.706963
24.3337250,0.069434,0.129291,9.756670,9.757773,0.861619,61.762550
24.3357239,0.071828,0.131685,9.756670,9.757823,0.880712,61.389538
24.3377247,0.067040,0.124502,9.759064,9.760088,0.830159,61.699242
24.3397236,0.074223,0.119714,9.756670,9.757687,0.827089,58.201088
24.3417244,0.062251,0.110137,9.763853,9.764672,0.742304,60.524113
24.3437233,0.050280,0.112531,9.763853,9.764631,0.723346,65.924500
24.3457222,0.057463,0.119714,9.749487,9.750391,0.780344,64.358994
24.3477230,0.055068,0.117319,9.754275,9.755136,0.761304,64.855217
24.3497219,0.062251,0.114925,9.759064,9.759939,0.767448,61.557072
24.3517227,0.067040,0.112531,9.759064,9.759943,0.768977,59.215851
24.3537216,0.076617,0.124502,9.759064,9.760159,0.858206,58.392498
24.3557224,0.086194,0.131685,9.759064,9.760333,0.924080,56.793430
24.3577213,0.088588,0.126897,9.763853,9.765079,0.908060,55.080597
24.3597202,0.090982,0.122108,9.763853,9.765040,0.893505,53.310276
24.3617210,0.090982,0.114925,9.766247,9.767346,0.859801,51.632515
24.3637199,0.086194,0.100560,9.768641,9.769539,0.776573,49.398708
24.3657207,0.081405,0.100560,9.761458,9.762316,0.759246,51.009007
24.3677197,0.086194,0.122108,9.756670,9.757814,0.877596,54.782410
24.3697205,0.071828,0.126897,9.761458,9.762547,0.855923,60.488499
24.3717194,0.067040,0.117319,9.771035,9.771970,0.792535,60.255116
24.3737183,0.079011,0.117319,9.778218,9.779242,0.828979,56.040939
24.3757191,0.083800,0.114925,9.759064,9.760100,0.835094,53.901718
24.3777180,0.086194,0.112531,9.759064,9.760094,0.832277,52.549423
24.3797188,0.081405,0.119714,9.754275,9.755350,0.850418,55.784298
24.3817177,0.083800,0.110137,9.763853,9.764833,0.811806,52.733601
24.3837185,0.083800,0.107742,9.766247,9.767200,0.800642,52.125019
