Keuwl Accelerometer Data File
2021-04-27 01-00-28

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.4641740,0.332804,0.395055,9.689631,9.703389,3.051526,49.888401
0.4661738,0.332804,0.387873,9.687236,9.700708,3.020058,49.369591
0.4681735,0.328016,0.402238,9.656111,9.670050,3.076762,50.803574
0.4701732,0.318439,0.399844,9.648928,9.662457,3.032413,51.465931
0.4721730,0.311256,0.399844,9.653716,9.667006,3.004656,52.101273
0.4741728,0.304073,0.414210,9.644139,9.657818,3.049794,53.717457
0.4761726,0.289707,0.423787,9.648928,9.662574,3.045426,55.642872
0.4781723,0.284919,0.435758,9.632168,9.646229,3.094020,56.821487
0.4801720,0.284919,0.447729,9.617802,9.632432,3.158271,57.528809
0.4821718,0.272947,0.450124,9.617802,9.632197,3.132879,58.768089
0.4841715,0.268159,0.450124,9.624985,9.639235,3.115961,59.215851
0.4861712,0.258582,0.442941,9.636956,9.650595,3.046454,59.724312
0.4881710,0.251399,0.440547,9.639350,9.652686,3.012139,60.288666
0.4901708,0.237033,0.438152,9.634562,9.647431,2.959823,61.587337
0.4921706,0.246610,0.445335,9.636956,9.650392,3.023685,61.023922
0.4941703,0.249005,0.440547,9.634562,9.647842,3.006675,60.524113
0.4961700,0.241822,0.445335,9.639350,9.652661,3.009343,61.497566
0.4981698,0.244216,0.442941,9.629773,9.643047,3.006675,61.129795
0.5001695,0.277736,0.440547,9.629773,9.643845,3.095539,57.771244
0.5021693,0.270553,0.438152,9.620196,9.633968,3.063946,58.305237
0.5041690,0.260976,0.433364,9.615408,9.628706,3.011619,58.943230
0.5061688,0.270553,0.426181,9.632168,9.645387,3.000027,57.591335
0.5081685,0.265765,0.423787,9.646533,9.659494,2.968474,57.907410
0.5101683,0.263370,0.404632,9.646533,9.658607,2.865120,56.940399
0.5121680,0.268159,0.397450,9.641745,9.653658,2.846751,55.992508
0.5141677,0.280130,0.390267,9.641745,9.653706,2.852453,54.329540
0.5161675,0.287313,0.383084,9.627379,9.639280,2.847439,53.130100
0.5181672,0.280130,0.383084,9.622590,9.634286,2.823483,53.823864
0.5201669,0.277736,0.380690,9.632168,9.643688,2.800860,53.887012
0.5221667,0.260976,0.375901,9.627379,9.638249,2.721389,55.229008
0.5241665,0.258582,0.371113,9.624985,9.635607,2.690573,55.132214
0.5261661,0.280130,0.361535,9.639350,9.650194,2.716493,52.230244
0.5281659,0.299284,0.368718,9.644139,9.655825,2.819112,50.934170
0.5301657,0.301679,0.375901,9.675264,9.687263,2.851904,51.251289
0.5321653,0.316044,0.387873,9.680053,9.692974,2.958765,50.826344
0.5341651,0.311256,0.387873,9.692024,9.704775,2.937383,51.254032
0.5361648,0.311256,0.380690,9.711179,9.723620,2.898743,50.730221
0.5381647,0.308861,0.387873,9.737515,9.750131,2.914905,51.469818
0.5401644,0.304073,0.395055,9.739910,9.752660,2.930043,52.414631
0.5421641,0.308861,0.407027,9.739910,9.753303,3.002896,52.807915
0.5441638,0.306467,0.414210,9.775824,9.789393,3.017139,53.502838
0.5461636,0.299284,0.411815,9.783007,9.796244,2.978876,53.992439
0.5481633,0.284919,0.397450,9.790190,9.802396,2.859581,54.364494
0.5501630,0.284919,0.383084,9.806950,9.818563,2.787058,53.359974
0.5521627,0.275342,0.385478,9.785401,9.796861,2.771493,54.462322
0.5541626,0.275342,0.390267,9.794978,9.806616,2.791620,54.796211
0.5561623,0.284919,0.395055,9.806950,9.819037,2.843311,54.200401
0.5581620,0.289707,0.392661,9.816526,9.828647,2.845719,53.579914
0.5601618,0.260976,0.395055,9.814133,9.825547,2.762012,56.551006
0.5621615,0.260976,0.390267,9.809344,9.820573,2.740169,56.228893
0.5641612,0.256187,0.402238,9.818921,9.830495,2.780519,57.506744
0.5661609,0.258582,0.402238,9.816526,9.828166,2.788743,57.264774
0.5681608,0.246610,0.397450,9.816526,9.827663,2.727926,58.181145
0.5701606,0.239427,0.399844,9.835681,9.846717,2.712888,59.086727
0.5721603,0.239427,0.402238,9.835681,9.846814,2.724839,59.237278
0.5741600,0.232245,0.399844,9.823709,9.834586,2.694934,59.850338
0.5761598,0.227456,0.397450,9.811738,9.822418,2.672103,60.217960
0.5781595,0.227456,0.387873,9.821315,9.831602,2.621295,59.611797
0.5801592,0.241822,0.392661,9.821315,9.832135,2.688317,58.373009
0.5821590,0.239427,0.380690,9.814133,9.824431,2.623684,57.832947
0.5841588,0.253793,0.375901,9.818921,9.829391,2.644713,55.974380
0.5861585,0.275342,0.371113,9.814133,9.825006,2.695806,53.426968
0.5881582,0.275342,0.363930,9.809344,9.819954,2.663593,52.889618
0.5901579,0.304073,0.361535,9.830893,9.842237,2.751148,49.934166
0.5921577,0.311256,0.366324,9.828498,9.840246,2.800022,49.646336
