Keuwl Accelerometer Data File
2021-04-25 21-53-59

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.3779619,0.215485,1.580221,10.070320,10.195827,8.999249,82.234833
0.3799616,0.203513,1.589798,10.034406,10.161603,9.075064,82.705124
0.3819615,0.208302,1.601770,10.024829,10.154124,9.153131,82.590561
0.3839612,0.201119,1.623318,10.005674,10.138497,9.284593,82.937401
0.3859609,0.208302,1.632895,9.996098,10.130731,9.351370,82.730270
0.3879607,0.225062,1.656838,9.969760,10.109000,9.520639,82.264397
0.3899604,0.232245,1.697541,9.921875,10.068724,9.797495,82.209595
0.3919601,0.246610,1.714301,9.902720,10.053035,9.920457,81.813889
0.3939599,0.256187,1.745426,9.907509,10.063343,10.096251,81.649956
0.3959596,0.265765,1.757398,9.866806,10.025614,10.211590,81.400536
0.3979594,0.275342,1.762186,9.857229,10.017289,10.256146,81.119339
0.3999591,0.284919,1.769369,9.802161,9.964648,10.361146,80.852280
0.4019588,0.299284,1.774158,9.780613,9.944727,10.423490,80.424866
0.4039586,0.316044,1.783735,9.737515,9.904585,10.538534,79.952538
0.4059583,0.325621,1.774158,9.701602,9.867864,10.532557,79.599922
0.4079580,0.332804,1.776552,9.689631,9.856766,10.566226,79.389671
0.4099578,0.335198,1.771763,9.680053,9.846569,10.552063,79.286880
0.4119575,0.337593,1.769369,9.658504,9.825037,10.564178,79.197891
0.4139573,0.342381,1.774158,9.651321,9.819005,10.603985,79.077194
0.4159570,0.344776,1.790918,9.632168,9.803311,10.721741,79.103111
0.4179568,0.351958,1.795706,9.617802,9.790329,10.772287,78.910606
0.4199565,0.354353,1.834015,9.617802,9.797514,10.990927,79.064545
0.4219562,0.361535,1.829226,9.579494,9.759276,11.014689,78.819923
0.4239560,0.375901,1.829226,9.565128,9.745719,11.047174,78.387527
0.4259557,0.411815,1.834015,9.553157,9.736324,11.131336,77.344536
0.4279554,0.418998,1.841197,9.555551,9.740335,11.178204,77.179634
0.4299552,0.423787,1.848380,9.569917,9.755994,11.208341,77.086716
0.4319550,0.392661,1.845986,9.569917,9.754237,11.156144,77.991547
0.4339547,0.363930,1.860352,9.586677,9.772293,11.185037,78.931343
0.4359545,0.361535,1.855563,9.601042,9.785388,11.139099,78.974693
0.4379542,0.330410,1.848380,9.617802,9.799376,11.046871,79.865051
0.4399539,0.308861,1.841197,9.617802,9.797321,10.985140,80.477280
0.4419537,0.268159,1.829226,9.622590,9.798582,10.875636,81.660027
0.4439535,0.225062,1.836409,9.629773,9.805895,10.875582,83.012932
0.4459532,0.208302,1.838803,9.639350,9.815378,10.867415,83.537018
0.4479530,0.189148,1.855563,9.636956,9.815794,10.953840,84.179634
0.4499527,0.165205,1.848380,9.627379,9.804603,10.910369,84.892578
0.4519524,0.153234,1.845986,9.615408,9.792202,10.904035,85.254807
0.4539522,0.129291,1.857957,9.591465,9.770616,10.988832,86.019341
0.4559519,0.138868,1.865140,9.574705,9.755666,11.052857,85.741928
0.4579516,0.131685,1.857957,9.555551,9.735394,11.030069,85.945869
0.4599514,0.083800,1.862746,9.569917,9.749880,11.025552,87.424164
0.4619512,0.071828,1.853169,9.577099,9.755010,10.959410,87.780342
0.4639509,0.071828,1.865140,9.538791,9.719693,11.071582,87.794579
0.4659506,0.076617,1.879506,9.531608,9.715449,11.163891,87.665665
0.4679504,0.079011,1.886689,9.534002,9.719210,11.203226,87.601959
0.4699501,0.047885,1.874717,9.534002,9.716690,11.127975,88.536827
0.4719498,0.047885,1.881900,9.536397,9.720428,11.166765,88.542404
0.4739496,0.045491,1.869929,9.517242,9.699309,11.118964,88.606392
0.4759494,0.033520,1.853169,9.502876,9.681943,11.036600,88.963753
0.4779491,0.033520,1.848380,9.507666,9.685729,11.003387,88.961075
0.4799488,-0.002394,1.829226,9.500483,9.674980,10.898382,90.074997
0.4819486,0.002394,1.800495,9.510059,9.678999,10.720675,89.923805
0.4839483,0.009577,1.790918,9.510059,9.677226,10.665091,89.693611
0.4859481,0.004789,1.786129,9.526819,9.692810,10.618821,89.846390
0.4879478,0.021548,1.781340,9.519637,9.684892,10.599529,89.306938
0.4899475,0.028731,1.762186,9.529214,9.690823,10.478408,89.065910
0.4919473,0.045491,1.759792,9.555551,9.716352,10.438334,88.519211
0.4939470,0.052674,1.759792,9.565128,9.725807,10.429264,88.285538
0.4959468,0.055068,1.762186,9.589070,9.749800,10.418033,88.210091
0.4979465,0.059857,1.759792,9.610620,9.770592,10.382297,88.051918
0.4999462,0.062251,1.774158,9.613013,9.775558,10.463036,87.990448
0.5019460,0.055068,1.781340,9.613013,9.776821,10.503035,88.229324
0.5039457,0.055068,1.786129,9.617802,9.782402,10.525455,88.234070
0.5059454,0.062251,1.771763,9.615408,9.777479,10.446700,87.987732
0.5079452,0.064645,1.771763,9.620196,9.782204,10.442103,87.910408
0.5099450,0.064645,1.766975,9.627379,9.788402,10.406903,87.904747
0.5119447,0.064645,1.778946,9.634562,9.797633,10.468168,87.918839
0.5139444,0.071828,1.764580,9.624985,9.785665,10.397276,87.669029
0.5159442,0.071828,1.769369,9.622590,9.784174,10.427359,87.675331
0.5179439,0.090982,1.788523,9.634562,9.799585,10.529755,87.087868
0.5199437,0.124502,1.800495,9.658504,9.825680,10.584257,86.044357
0.5219434,0.138868,1.800495,9.665688,9.832933,10.582565,85.589645
0.5239432,0.160416,1.814860,9.682447,9.852372,10.656672,84.948723
0.5259430,0.186753,1.817255,9.692024,9.862688,10.674294,84.132492
0.5279427,0.196331,1.819649,9.701602,9.872727,10.683307,83.841911
0.5299424,0.213090,1.824437,9.723150,9.895131,10.697887,83.338158
0.5319422,0.220273,1.822043,9.727939,9.899553,10.684062,83.106758
0.5339419,0.217879,1.829226,9.732727,9.905529,10.717830,83.207504
0.5359416,0.217879,1.817255,9.725544,9.896266,10.657928,83.163177
0.5379414,0.220273,1.819649,9.708784,9.880290,10.691096,83.097778
0.5399412,0.241822,1.855563,9.720756,9.899226,10.896196,82.574913
0.5419409,0.270553,1.881900,9.699207,9.883793,11.090541,81.818878
0.5439407,0.275342,1.881900,9.692024,9.876877,11.102483,81.676094
0.5459403,0.296890,1.901054,9.680053,9.869426,11.242111,81.123741
0.5479401,0.316044,1.905843,9.672871,9.863901,11.294525,80.584373
0.5499398,0.359141,1.924997,9.668081,9.864400,11.450019,79.431984
0.5519395,0.407027,1.941757,9.672871,9.874235,11.590919,78.161201
0.5539394,0.435758,1.956123,9.665688,9.871263,11.713677,77.441490
0.5559391,0.471672,1.968094,9.651321,9.861231,11.842986,76.522720
0.5579388,0.502798,1.972882,9.653716,9.866069,11.909033,75.702286
0.5599385,0.512375,1.970488,9.648928,9.861398,11.915171,75.424477
0.5619383,0.543500,1.953728,9.660899,9.871445,11.854828,74.454163
0.5639380,0.545895,1.956123,9.672871,9.883766,11.857288,74.407188
0.5659378,0.560260,1.984854,9.703996,9.920739,11.998646,74.237335
0.5679375,0.584203,1.984854,9.749487,9.966616,11.981583,73.599236
0.5699373,0.586597,1.984854,9.759064,9.976125,11.973980,73.535652
0.5719370,0.598569,1.972882,9.809344,10.023662,11.869431,73.122307
0.5739368,0.608146,1.977671,9.847652,10.062668,11.865662,72.907021
0.5759365,0.612934,1.977671,9.869201,10.084046,11.848343,72.780357
0.5779362,0.608146,1.965700,9.909904,10.121264,11.729815,72.809044
0.5799360,0.588992,1.968094,9.919480,10.129975,11.700633,73.339134
0.5819356,0.579414,1.953728,9.921875,10.128987,11.606479,73.481293
0.5839355,0.553077,1.939363,9.948212,10.150563,11.459615,74.082634
0.5859353,0.541106,1.939363,9.964972,10.166346,11.422909,74.410240
0.5879350,0.531529,1.924997,9.964972,10.163110,11.332267,74.564140
0.5899347,0.502798,1.893871,9.919480,10.111164,11.174239,75.131721
0.5919344,0.483644,1.881900,9.914692,10.103295,11.088144,75.587044
0.5939342,0.486038,1.857957,9.917087,10.101329,10.959859,75.340057
0.5959339,0.454912,1.843592,9.897932,10.078434,10.860059,76.138969
0.5979337,0.445335,1.843592,9.885961,10.066249,10.860204,76.419868
0.5999334,0.423787,1.836409,9.864412,10.042840,10.816470,77.005379
0.6019332,0.421392,1.834015,9.866806,10.044652,10.797801,77.060020
0.6039330,0.418998,1.829226,9.852441,10.029567,10.783975,77.098526
0.6059327,0.409421,1.819649,9.833286,10.008610,10.740064,77.319618
0.6079324,0.411815,1.817255,9.830893,10.005921,10.732455,77.231628
0.6099322,0.402238,1.817255,9.804555,9.979654,10.748783,77.519157
0.6119319,0.397450,1.824437,9.806950,9.983126,10.779995,77.710258
0.6139317,0.395055,1.819649,9.809344,9.984509,10.748178,77.750877
0.6159315,0.387873,1.822043,9.814133,9.989368,10.747739,77.982391
0.6179312,0.385478,1.817255,9.821315,9.995461,10.710886,78.023865
0.6199310,0.371113,1.800495,9.826104,9.996591,10.596819,78.353470
0.6219307,0.342381,1.814860,9.792584,9.965222,10.680488,79.316467
0.6239305,0.332804,1.819649,9.790190,9.963418,10.699763,79.635460
0.6259301,0.306467,1.822043,9.778218,9.951247,10.700150,80.452232
0.6279299,0.308861,1.805283,9.763853,9.934147,10.624157,80.291405
0.6299297,0.320833,1.810072,9.751882,9.923633,10.675308,79.948792
0.6319295,0.323227,1.834015,9.737515,9.913995,10.826965,80.004822
0.6339292,0.342381,1.838803,9.723150,9.901418,10.888768,79.452431
0.6359289,0.349564,1.841197,9.715967,9.895061,10.917548,79.249947
0.6379286,0.363930,1.862746,9.718362,9.901960,11.050577,78.945221
0.6399283,0.373507,1.867534,9.735122,9.919666,11.069180,78.690071
0.6419281,0.375901,1.891477,9.759064,9.947780,11.178098,78.759819
0.6439278,0.371113,1.901054,9.766247,9.956470,11.217894,78.953972
0.6459275,0.366324,1.910631,9.775824,9.967519,11.255067,79.146431
0.6479273,0.339987,1.898660,9.766247,9.954903,11.172301,79.847824
0.6499271,0.339987,1.908237,9.773430,9.963778,11.217455,79.897720
0.6519268,0.337593,1.915420,9.773430,9.965075,11.254996,80.004280
0.6539266,0.294496,1.913026,9.785401,9.974993,11.188733,81.248451
0.6559262,0.280130,1.922603,9.778218,9.969375,11.238134,81.710136
0.6579260,0.270553,1.910631,9.763853,9.952715,11.179648,81.940269
0.6599258,0.241822,1.920208,9.761458,9.951470,11.214453,82.822235
0.6619255,0.234639,1.924997,9.766247,9.956920,11.230912,83.050468
0.6639253,0.239427,1.924997,9.754275,9.945292,11.247645,82.910072
0.6659250,0.258582,1.929785,9.732727,9.925569,11.312697,82.368111
0.6679247,0.256187,1.927391,9.720756,9.913302,11.311026,82.428665
0.6699244,0.251399,1.934574,9.715967,9.909883,11.353276,82.595879
0.6719242,0.251399,1.939363,9.713573,9.908472,11.382938,82.613960
0.6739240,0.239427,1.934574,9.713573,9.907240,11.347481,82.944817
0.6759237,0.222668,1.936968,9.687236,9.881496,11.379754,83.442253
0.6779234,0.222668,1.932180,9.687236,9.880558,11.352687,83.426140
