Keuwl Accelerometer Data File
2021-04-25 17-41-08

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
5.3534951,0.035914,0.064645,9.885961,9.886237,0.428415,60.945393
5.3554950,0.043097,0.062251,9.893144,9.893434,0.438795,55.304848
5.3574948,0.038308,0.062251,9.881172,9.881442,0.423362,58.392498
5.3594947,0.033520,0.055068,9.897932,9.898142,0.373253,58.671307
5.3614941,0.023943,0.062251,9.895537,9.895762,0.386643,68.962486
5.3634939,0.033520,0.083800,9.883567,9.883979,0.523019,68.198586
5.3654938,0.033520,0.067040,9.902720,9.903004,0.433410,63.434948
5.3674936,0.021548,0.071828,9.897932,9.898216,0.434312,73.300758
5.3694930,0.031126,0.055068,9.890749,9.890951,0.366375,60.524113
5.3714929,0.031126,0.055068,9.890749,9.890951,0.366375,60.524113
5.3734927,0.028731,0.052674,9.888355,9.888537,0.347742,61.389542
5.3754926,0.028731,0.045491,9.893144,9.893290,0.310904,57.724358
5.3774924,0.031126,0.057463,9.888355,9.888572,0.378976,61.557072
5.3794923,0.023943,0.052674,9.888355,9.888525,0.335718,65.556046
5.3814917,0.033520,0.055068,9.897932,9.898142,0.373253,58.671307
5.3834915,0.026337,0.057463,9.893144,9.893346,0.366375,65.376434
5.3854914,0.050280,0.052674,9.881172,9.881440,0.421973,46.332222
5.3874912,0.031126,0.055068,9.888355,9.888557,0.366375,60.524113
5.3894911,0.033520,0.059857,9.890749,9.890986,0.397129,60.751171
5.3914909,0.033520,0.064645,9.900327,9.900595,0.421509,62.592422
5.3934903,0.035914,0.067040,9.902720,9.903012,0.439686,61.821411
5.3954902,0.026337,0.055068,9.895537,9.895725,0.353324,64.440033
5.3974900,0.028731,0.067040,9.883567,9.883836,0.422899,66.801414
5.3994899,0.031126,0.067040,9.893144,9.893419,0.427501,65.095230
5.4014897,0.043097,0.059857,9.881172,9.881448,0.427958,54.246113
5.4034891,0.045491,0.055068,9.895537,9.895795,0.413542,50.440334
5.4054890,0.035914,0.050280,9.900327,9.900519,0.357180,54.462322
5.4074888,0.033520,0.045491,9.900327,9.900488,0.326858,53.615646
5.4094887,0.035914,0.055068,9.900327,9.900545,0.380522,56.888657
5.4114881,0.043097,0.071828,9.890749,9.891104,0.485375,59.036243
5.4134879,0.040703,0.062251,9.888355,9.888635,0.430693,56.821487
5.4154878,0.040703,0.059857,9.873989,9.874254,0.419648,55.784298
5.4174876,0.031126,0.062251,9.871595,9.871840,0.403968,63.434948
5.4194870,0.035914,0.057463,9.893144,9.893375,0.392170,57.994614
5.4214869,0.043097,0.062251,9.893144,9.893434,0.438795,55.304848
5.4234867,0.038308,0.074223,9.897932,9.898284,0.482950,62.700428
5.4254866,0.023943,0.067040,9.900327,9.900582,0.411645,70.346176
5.4274859,0.033520,0.062251,9.902720,9.902973,0.409261,61.699242
5.4294858,0.035914,0.067040,9.883567,9.883860,0.441019,61.821411
5.4314857,0.035914,0.067040,9.883567,9.883860,0.441019,61.821411
5.4334855,0.033520,0.067040,9.876384,9.876668,0.434763,63.434948
5.4354854,0.026337,0.059857,9.866806,9.867023,0.379492,66.250504
5.4374847,0.021548,0.055068,9.876384,9.876560,0.342641,68.629379
5.4394846,0.033520,0.045491,9.888355,9.888517,0.328053,53.615646
