Keuwl Accelerometer Data File
2021-04-25 22-06-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.3918740,-0.035914,-0.110137,9.936240,9.936915,0.667933,251.939529
0.3938738,-0.038308,-0.112531,9.948212,9.948922,0.684713,251.200119
0.3958735,-0.052674,-0.114925,9.936240,9.937044,0.728737,245.376434
0.3978733,-0.016760,-0.117319,9.929058,9.929766,0.684141,261.869904
0.3998730,-0.004789,-0.114925,9.941029,9.941694,0.662934,267.614044
0.4018728,0.002394,-0.114925,9.938635,9.939300,0.662638,271.193481
0.4038725,-0.004789,-0.119714,9.950606,9.951327,0.689838,267.709381
0.4058722,-0.009577,-0.124502,9.953000,9.953783,0.718733,265.601288
0.4078719,-0.031126,-0.138868,9.948212,9.949230,0.819961,257.366638
0.4098717,-0.028731,-0.141262,9.945818,9.946863,0.830630,258.503448
0.4118716,-0.019154,-0.138868,9.967366,9.968352,0.806000,262.146698
0.4138713,-0.016760,-0.143656,9.962578,9.963628,0.831807,263.345581
0.4158710,-0.019154,-0.138868,9.960183,9.961169,0.806243,262.146698
0.4178707,-0.007183,-0.146051,9.976943,9.978015,0.839767,267.184448
0.4198705,-0.011971,-0.141262,9.981731,9.982738,0.813973,265.156006
0.4218702,-0.007183,-0.136474,9.974549,9.975485,0.784595,266.987213
0.4238699,0.007183,-0.138868,9.979338,9.980307,0.798439,272.960938
0.4258697,0.009577,-0.143656,9.974549,9.975588,0.826852,273.814087
0.4278695,0.009577,-0.155628,9.976943,9.978162,0.895474,273.521454
0.4298693,-0.004789,-0.155628,9.974549,9.975764,0.894162,268.237610
0.4318690,-0.009577,-0.153234,9.974549,9.975731,0.881822,266.423676
0.4338687,0.002394,-0.158022,9.967366,9.968619,0.908491,270.868042
0.4358685,0.009577,-0.167599,9.953000,9.954415,0.966111,273.270477
0.4378682,0.009577,-0.174782,9.943423,9.944963,1.008330,273.136353
0.4398679,0.016760,-0.165205,9.953000,9.954385,0.955725,275.792786
0.4418677,0.016760,-0.160416,9.943423,9.944732,0.929359,275.964478
0.4438675,0.011971,-0.158022,9.948212,9.949474,0.912788,274.332306
0.4458672,-0.002394,-0.155628,9.945818,9.947036,0.896566,269.118591
0.4478669,-0.007183,-0.158022,9.941029,9.942287,0.911716,267.397430
0.4498667,-0.004789,-0.160416,9.924269,9.925567,0.926618,268.290192
0.4518664,-0.004789,-0.165205,9.921875,9.923251,0.954291,268.339722
0.4538661,-0.002394,-0.165205,9.929058,9.930432,0.953265,269.169678
0.4558659,-0.002394,-0.167599,9.945818,9.947230,0.965503,269.181549
0.4578657,-0.007183,-0.167599,9.945818,9.947233,0.966516,267.545959
0.4598654,-0.014366,-0.181965,9.950606,9.952280,1.050716,265.486023
0.4618651,-0.016760,-0.179571,9.948212,9.949846,1.038540,264.667847
0.4638649,0.004789,-0.177176,9.943423,9.945003,1.021058,271.548157
0.4658646,0.002394,-0.167599,9.960183,9.961593,0.963880,270.818451
0.4678643,-0.002394,-0.177176,9.964972,9.966547,1.018756,269.225769
0.4698640,0.000000,-0.179571,9.962578,9.964196,1.032683,270.000000
0.4718638,0.004789,-0.196331,9.960183,9.962119,1.129519,271.397186
